trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
6000,92.89648461341858,92.894005459,804.95703125,553.77734375,6000
6000,88.9804253578186,88.97924626599999,803.1171875,553.77734375,6000
7000,124.1451494693756,124.143959615,1002.45703125,752.80859375,7000
7000,124.213134765625,124.21144565,1002.78125,752.80859375,7000
7000,118.56294465065002,118.560810895,1002.51953125,752.80859375,7000
7000,122.27174139022829,122.270352023,1002.3515625,752.80859375,7000
7000,121.28339433670044,121.281943529,1002.5703125,752.80859375,7000
7000,121.38582015037537,121.383929617,1002.546875,752.80859375,7000
7000,123.85584425926208,123.8538165,1002.8046875,752.80859375,7000
8000,155.94739627838135,155.945045974,1232.53125,982.51953125,8000
8000,156.587247133255,156.58047655800002,1232.3828125,982.51953125,8000
8000,157.8589084148407,157.856492398,1232.52734375,982.51953125,8000
8000,157.04754114151,157.035896483,1233.1640625,982.51953125,8000
8000,154.6572458744049,154.643093238,1232.453125,982.51953125,8000
8000,155.6133189201355,155.611917221,1232.15625,982.26171875,8000
8000,157.65633058547974,157.65457198599998,1232.56640625,982.51953125,8000
9000,198.29382061958316,198.263092481,1492.6015625,1242.65234375,9000
9000,203.45824217796329,203.45380595,1492.58984375,1242.65234375,9000
9000,202.30667281150815,202.304428146,1492.265625,1242.65234375,9000
9000,196.5068235397339,196.503681049,1491.92578125,1242.65234375,9000
9000,202.98785996437076,202.98551463,1492.3203125,1242.65234375,9000
9000,198.6187908649445,198.607566122,1493.734375,1242.65234375,9000
9000,196.05501008033752,196.051007759,1492.33984375,1242.65234375,9000
