timestamp(s),accel(m/s2),events,average_time_between_events
142.844,0.00981,-,6.102333333333333
142.907,0.028449,-,6.102333333333333
143.006,-0.023544,-,6.102333333333333
143.104,-0.028449,-,6.102333333333333
143.203,-0.00981,-,6.102333333333333
143.302,0.038259,-,6.102333333333333
143.438,-0.01962,-,6.102333333333333
143.499,-0.052974,-,6.102333333333333
143.598,-0.086328,-,6.102333333333333
143.696,-0.148131,-,6.102333333333333
143.795,-0.20601,-,6.102333333333333
143.894,-0.162846,-,6.102333333333333
143.992,-0.104967,-,6.102333333333333
144.092,-0.043164,-,6.102333333333333
144.19,-0.004905,-,6.102333333333333
144.289,-0.01962,-,6.102333333333333
144.387,-0.00981,-,6.102333333333333
144.51,-0.004905,-,6.102333333333333
144.585,-0.014715,-,6.102333333333333
144.685,0.0,-,6.102333333333333
144.782,-0.004905,-,6.102333333333333
144.885,-0.00981,-,6.102333333333333
144.98,-0.00981,-,6.102333333333333
145.112,-0.004905,-,6.102333333333333
145.178,-0.014715,-,6.102333333333333
145.277,-0.004905,-,6.102333333333333
145.375,-0.004905,-,6.102333333333333
145.487,-0.033354,-,6.102333333333333
145.573,-0.00981,-,6.102333333333333
145.707,-0.00981,-,6.102333333333333
145.771,-0.023544,-,6.102333333333333
145.869,-0.004905,-,6.102333333333333
145.968,-0.014715,-,6.102333333333333
146.09,0.004905,-,6.102333333333333
146.166,-0.00981,-,6.102333333333333
146.264,-0.014715,-,6.102333333333333
146.363,0.0,-,6.102333333333333
146.462,-0.004905,-,6.102333333333333
146.561,0.004905,-,6.102333333333333
146.66,-0.004905,-,6.102333333333333
146.759,-0.023544,-,6.102333333333333
146.89,-0.023544,-,6.102333333333333
146.956,-0.01962,-,6.102333333333333
147.055,-0.014715,-,6.102333333333333
147.152,-0.033354,-,6.102333333333333
147.252,0.038259,-,6.102333333333333
147.351,0.004905,-,6.102333333333333
147.487,0.0,-,6.102333333333333
147.548,0.004905,-,6.102333333333333
147.647,0.004905,-,6.102333333333333
147.768,-0.004905,-,6.102333333333333
147.845,0.0,-,6.102333333333333
147.943,-0.014715,-,6.102333333333333
148.042,-0.028449,-,6.102333333333333
148.144,-0.014715,-,6.102333333333333
148.24,-0.014715,-,6.102333333333333
148.375,-0.004905,-,6.102333333333333
148.438,-0.014715,-,6.102333333333333
148.55,-0.00981,-,6.102333333333333
148.635,0.004905,-,6.102333333333333
148.733,-0.014715,-,6.102333333333333
148.832,-0.00981,-,6.102333333333333
148.933,-0.014715,-,6.102333333333333
149.03,-0.014715,-,6.102333333333333
149.16,-0.014715,-,6.102333333333333
149.228,-0.014715,-,6.102333333333333
149.326,-0.01962,-,6.102333333333333
149.425,-0.028449,-,6.102333333333333
149.55,-0.00981,-,6.102333333333333
149.623,0.0,-,6.102333333333333
149.722,-0.014715,-,6.102333333333333
149.82,-0.004905,-,6.102333333333333
149.918,-0.014715,-,6.102333333333333
150.018,-0.023544,-,6.102333333333333
150.117,-0.014715,-,6.102333333333333
150.215,-0.014715,-,6.102333333333333
150.314,-0.01962,-,6.102333333333333
150.412,-0.014715,-,6.102333333333333
150.552,-0.00981,-,6.102333333333333
150.61,-0.01962,-,6.102333333333333
150.708,-0.014715,-,6.102333333333333
150.808,-0.00981,-,6.102333333333333
150.906,-0.01962,-,6.102333333333333
151.005,-0.004905,-,6.102333333333333
151.104,-0.023544,-,6.102333333333333
151.22,-0.00981,-,6.102333333333333
151.301,-0.00981,-,6.102333333333333
151.399,-0.00981,-,6.102333333333333
151.498,-0.01962,-,6.102333333333333
151.614,-0.01962,-,6.102333333333333
151.697,-0.00981,-,6.102333333333333
151.795,-0.014715,-,6.102333333333333
151.894,-0.01962,-,6.102333333333333
151.993,-0.004905,-,6.102333333333333
152.091,-0.014715,-,6.102333333333333
152.214,-0.01962,-,6.102333333333333
152.289,-0.00981,-,6.102333333333333
152.386,0.014715,-,6.102333333333333
152.485,-0.014715,-,6.102333333333333
152.591,-0.014715,-,6.102333333333333
152.683,-0.01962,-,6.102333333333333
152.811,-0.014715,-,6.102333333333333
152.881,-0.023544,-,6.102333333333333
152.979,-0.004905,-,6.102333333333333
153.078,0.0,-,6.102333333333333
153.177,-0.023544,-,6.102333333333333
153.276,-0.038259,-,6.102333333333333
153.404,-0.023544,-,6.102333333333333
153.473,-0.01962,-,6.102333333333333
153.572,-0.00981,-,6.102333333333333
153.671,-0.00981,-,6.102333333333333
153.77,-0.01962,-,6.102333333333333
153.868,0.0,-,6.102333333333333
153.967,-0.004905,-,6.102333333333333
154.065,-0.014715,-,6.102333333333333
154.163,0.014715,-,6.102333333333333
154.264,-0.014715,-,6.102333333333333
154.362,-0.00981,-,6.102333333333333
154.484,-0.014715,-,6.102333333333333
154.559,-0.00981,-,6.102333333333333
154.658,-0.00981,-,6.102333333333333
154.757,-0.00981,-,6.102333333333333
154.882,-0.014715,-,6.102333333333333
154.954,0.0,-,6.102333333333333
155.053,-0.00981,-,6.102333333333333
155.151,-0.028449,-,6.102333333333333
155.255,-0.01962,-,6.102333333333333
155.35,-0.014715,-,6.102333333333333
155.47,-0.004905,-,6.102333333333333
155.547,0.00981,-,6.102333333333333
155.685,-0.033354,-,6.102333333333333
155.745,-0.00981,-,6.102333333333333
155.844,-0.00981,-,6.102333333333333
155.942,-0.004905,-,6.102333333333333
156.065,-0.00981,-,6.102333333333333
156.14,-0.00981,-,6.102333333333333
156.239,-0.004905,-,6.102333333333333
156.337,-0.004905,-,6.102333333333333
156.465,0.0,-,6.102333333333333
156.535,0.004905,-,6.102333333333333
156.634,-0.004905,-,6.102333333333333
156.733,-0.00981,-,6.102333333333333
156.832,-0.01962,-,6.102333333333333
156.93,-0.00981,-,6.102333333333333
157.05,-0.004905,-,6.102333333333333
157.128,-0.004905,-,6.102333333333333
157.227,-0.01962,-,6.102333333333333
157.325,-0.01962,-,6.102333333333333
157.424,-0.014715,-,6.102333333333333
157.522,-0.043164,-,6.102333333333333
157.622,-0.033354,-,6.102333333333333
157.721,-0.014715,-,6.102333333333333
157.819,-0.01962,-,6.102333333333333
157.922,-0.014715,-,6.102333333333333
158.017,-0.00981,-,6.102333333333333
158.116,-0.014715,-,6.102333333333333
158.214,-0.014715,-,6.102333333333333
158.313,-0.004905,-,6.102333333333333
158.412,-0.00981,-,6.102333333333333
158.524,-0.014715,-,6.102333333333333
158.609,-0.00981,-,6.102333333333333
158.708,-0.01962,-,6.102333333333333
158.807,-0.071613,-,6.102333333333333
158.907,-0.048069,-,6.102333333333333
159.004,-0.023544,-,6.102333333333333
159.127,-0.01962,-,6.102333333333333
159.202,-0.01962,-,6.102333333333333
159.3,-0.014715,-,6.102333333333333
159.399,-0.01962,-,6.102333333333333
159.513,-0.014715,-,6.102333333333333
159.597,-0.00981,-,6.102333333333333
159.739,-0.00981,-,6.102333333333333
159.794,-0.00981,Up,6.102333333333333
159.893,0.004905,-,6.102333333333333
159.992,0.234459,-,6.102333333333333
160.09,0.272718,-,6.102333333333333
160.19,0.430659,-,6.102333333333333
160.288,0.526797,-,6.102333333333333
160.387,0.593505,-,6.102333333333333
160.486,0.752427,-,6.102333333333333
160.584,0.671004,-,6.102333333333333
160.683,0.704358,-,6.102333333333333
160.782,0.709263,-,6.102333333333333
160.881,0.661194,-,6.102333333333333
160.98,0.737712,-,6.102333333333333
161.079,0.709263,-,6.102333333333333
161.177,0.714168,-,6.102333333333333
161.276,0.656289,-,6.102333333333333
161.375,0.574866,-,6.102333333333333
161.474,0.435564,-,6.102333333333333
161.575,0.359046,-,6.102333333333333
161.672,0.263889,-,6.102333333333333
161.787,0.109872,-,6.102333333333333
161.869,0.076518,-,6.102333333333333
162.006,-0.038259,-,6.102333333333333
162.066,-0.028449,-,6.102333333333333
162.165,0.052974,-,6.102333333333333
162.264,-0.014715,-,6.102333333333333
162.38,0.043164,-,6.102333333333333
162.462,-0.048069,-,6.102333333333333
162.6,-0.033354,-,6.102333333333333
162.66,0.01962,-,6.102333333333333
162.768,-0.033354,-,6.102333333333333
162.857,0.048069,-,6.102333333333333
162.988,-0.076518,-,6.102333333333333
163.055,0.028449,-,6.102333333333333
163.154,-0.01962,-,6.102333333333333
163.252,0.033354,-,6.102333333333333
163.351,-0.01962,-,6.102333333333333
163.45,-0.028449,-,6.102333333333333
163.549,-0.043164,Brake,6.102333333333333
163.647,-0.014715,-,6.102333333333333
163.747,-0.162846,-,6.102333333333333
163.845,-0.277623,-,6.102333333333333
163.944,-0.407115,-,6.102333333333333
164.043,-0.464994,-,6.102333333333333
164.183,-0.569961,-,6.102333333333333
164.24,-0.709263,-,6.102333333333333
164.339,-0.732807,-,6.102333333333333
164.437,-0.727902,-,6.102333333333333
164.537,-0.766161,-,6.102333333333333
164.635,-0.709263,-,6.102333333333333
164.734,-0.694548,-,6.102333333333333
164.832,-0.714168,-,6.102333333333333
164.931,-0.699453,-,6.102333333333333
165.029,-0.569961,-,6.102333333333333
165.129,-0.464994,-,6.102333333333333
165.227,-0.430659,-,6.102333333333333
165.326,-0.244269,-,6.102333333333333
165.424,-0.210915,-,6.102333333333333
165.523,-0.057879,-,6.102333333333333
165.655,-0.033354,-,6.102333333333333
165.721,0.004905,-,6.102333333333333
165.822,0.038259,Arrival,6.091714285714284
165.919,-0.081423,-,6.091714285714284
166.043,0.014715,-,6.091714285714284
166.115,-0.023544,-,6.091714285714284
166.215,0.033354,-,6.091714285714284
166.313,-0.061803,-,6.091714285714284
166.427,-0.014715,-,6.091714285714284
166.511,0.0,-,6.091714285714284
166.649,0.0,-,6.091714285714284
166.709,-0.028449,-,6.091714285714284
166.817,-0.043164,-,6.091714285714284
166.907,0.00981,-,6.091714285714284
167.033,0.0,-,6.091714285714284
167.104,-0.014715,-,6.091714285714284
167.202,-0.023544,-,6.091714285714284
167.301,-0.00981,-,6.091714285714284
167.4,0.028449,-,6.091714285714284
167.499,-0.01962,-,6.091714285714284
167.632,-0.028449,-,6.091714285714284
167.697,-0.00981,-,6.091714285714284
167.795,0.004905,-,6.091714285714284
167.894,0.004905,-,6.091714285714284
167.993,-0.052974,-,6.091714285714284
168.092,-0.004905,-,6.091714285714284
168.19,-0.086328,-,6.091714285714284
168.288,-0.1962,-,6.091714285714284
168.388,-0.282528,-,6.091714285714284
168.501,-0.182466,-,6.091714285714284
168.585,-0.091233,-,6.091714285714284
168.684,-0.023544,-,6.091714285714284
168.783,-0.01962,-,6.091714285714284
168.882,-0.023544,-,6.091714285714284
168.98,-0.00981,-,6.091714285714284
169.092,-0.00981,-,6.091714285714284
169.178,-0.00981,-,6.091714285714284
169.276,-0.014715,-,6.091714285714284
169.375,-0.014715,-,6.091714285714284
169.489,-0.004905,-,6.091714285714284
169.574,-0.00981,-,6.091714285714284
169.706,-0.014715,-,6.091714285714284
169.77,-0.004905,-,6.091714285714284
169.869,-0.00981,-,6.091714285714284
169.968,-0.00981,-,6.091714285714284
170.067,0.0,-,6.091714285714284
170.166,-0.014715,-,6.091714285714284
170.298,-0.004905,-,6.091714285714284
170.363,-0.01962,-,6.091714285714284
170.462,-0.00981,-,6.091714285714284
170.561,-0.004905,-,6.091714285714284
170.659,-0.004905,-,6.091714285714284
170.759,-0.014715,-,6.091714285714284
170.857,-0.01962,-,6.091714285714284
170.955,-0.028449,-,6.091714285714284
171.054,-0.01962,-,6.091714285714284
171.164,-0.004905,-,6.091714285714284
171.252,-0.00981,-,6.091714285714284
171.351,0.01962,-,6.091714285714284
171.45,-0.004905,-,6.091714285714284
171.549,-0.023544,-,6.091714285714284
171.648,0.0,-,6.091714285714284
171.754,0.004905,-,6.091714285714284
171.845,-0.014715,-,6.091714285714284
171.966,0.0,-,6.091714285714284
172.043,0.0,-,6.091714285714284
172.141,0.00981,-,6.091714285714284
172.24,0.004905,-,6.091714285714284
172.344,-0.00981,-,6.091714285714284
172.437,-0.014715,-,6.091714285714284
172.564,-0.023544,-,6.091714285714284
172.635,-0.00981,-,6.091714285714284
172.734,-0.01962,-,6.091714285714284
172.832,0.00981,-,6.091714285714284
172.931,-0.01962,-,6.091714285714284
173.029,-0.00981,-,6.091714285714284
173.154,0.004905,-,6.091714285714284
173.227,-0.004905,-,6.091714285714284
173.326,-0.00981,-,6.091714285714284
173.425,-0.01962,-,6.091714285714284
173.537,-0.014715,-,6.091714285714284
173.623,-0.00981,-,6.091714285714284
173.757,-0.00981,-,6.091714285714284
173.819,0.004905,-,6.091714285714284
173.919,-0.014715,-,6.091714285714284
174.017,-0.014715,-,6.091714285714284
174.116,-0.01962,-,6.091714285714284
174.215,-0.023544,-,6.091714285714284
174.346,-0.004905,-,6.091714285714284
174.412,0.0,-,6.091714285714284
174.511,-0.004905,-,6.091714285714284
174.61,-0.014715,-,6.091714285714284
174.709,-0.004905,-,6.091714285714284
174.807,-0.004905,-,6.091714285714284
174.906,-0.00981,-,6.091714285714284
175.006,-0.004905,-,6.091714285714284
175.103,-0.00981,-,6.091714285714284
175.216,-0.004905,-,6.091714285714284
175.301,-0.00981,-,6.091714285714284
175.436,-0.004905,-,6.091714285714284
175.498,0.0,-,6.091714285714284
175.597,-0.00981,-,6.091714285714284
175.695,0.0,-,6.091714285714284
175.82,-0.00981,-,6.091714285714284
175.893,0.0,-,6.091714285714284
175.992,-0.004905,-,6.091714285714284
176.091,-0.014715,-,6.091714285714284
176.193,-0.00981,-,6.091714285714284
176.288,-0.004905,-,6.091714285714284
176.416,-0.00981,-,6.091714285714284
176.485,-0.004905,-,6.091714285714284
176.584,-0.004905,-,6.091714285714284
176.683,-0.004905,-,6.091714285714284
176.781,-0.00981,-,6.091714285714284
176.881,-0.023544,-,6.091714285714284
177.006,-0.004905,-,6.091714285714284
177.079,-0.023544,-,6.091714285714284
177.177,-0.01962,-,6.091714285714284
177.275,-0.023544,-,6.091714285714284
177.374,-0.00981,-,6.091714285714284
177.473,0.004905,-,6.091714285714284
177.61,-0.004905,-,6.091714285714284
177.671,0.004905,-,6.091714285714284
177.769,-0.014715,-,6.091714285714284
177.867,0.004905,-,6.091714285714284
177.967,-0.004905,-,6.091714285714284
178.065,-0.033354,-,6.091714285714284
178.164,-0.004905,-,6.091714285714284
178.287,0.014715,-,6.091714285714284
178.361,-0.023544,-,6.091714285714284
178.461,-0.01962,-,6.091714285714284
178.559,-0.014715,-,6.091714285714284
178.691,0.01962,-,6.091714285714284
178.756,-0.00981,-,6.091714285714284
178.854,0.0,-,6.091714285714284
178.954,-0.004905,-,6.091714285714284
179.076,-0.014715,-,6.091714285714284
179.151,-0.023544,-,6.091714285714284
179.25,-0.00981,-,6.091714285714284
179.349,0.004905,-,6.091714285714284
179.447,-0.01962,-,6.091714285714284
179.547,-0.00981,-,6.091714285714284
179.66,-0.004905,-,6.091714285714284
179.744,0.0,-,6.091714285714284
179.883,-0.00981,-,6.091714285714284
179.941,-0.023544,-,6.091714285714284
180.04,-0.01962,-,6.091714285714284
180.139,-0.028449,-,6.091714285714284
180.256,-0.00981,-,6.091714285714284
180.336,0.004905,-,6.091714285714284
180.472,-0.01962,-,6.091714285714284
180.534,-0.01962,-,6.091714285714284
180.633,0.0,-,6.091714285714284
180.731,-0.01962,-,6.091714285714284
180.83,-0.014715,-,6.091714285714284
180.929,-0.00981,-,6.091714285714284
181.059,-0.014715,-,6.091714285714284
181.126,-0.00981,-,6.091714285714284
181.224,-0.01962,-,6.091714285714284
181.323,-0.014715,-,6.091714285714284
181.422,0.0,-,6.091714285714284
181.521,-0.014715,-,6.091714285714284
181.62,-0.014715,-,6.091714285714284
181.73,-0.01962,-,6.091714285714284
181.817,-0.014715,-,6.091714285714284
181.916,0.0,-,6.091714285714284
182.015,0.0,-,6.091714285714284
182.122,-0.038259,-,6.091714285714284
182.212,-0.014715,-,6.091714285714284
182.311,0.0,-,6.091714285714284
182.409,-0.00981,-,6.091714285714284
182.508,-0.014715,-,6.091714285714284
182.607,-0.00981,-,6.091714285714284
182.726,-0.014715,-,6.091714285714284
182.805,-0.043164,-,6.091714285714284
182.903,-0.023544,-,6.091714285714284
183.002,-0.004905,-,6.091714285714284
183.11,-0.004905,-,6.091714285714284
183.2,-0.028449,-,6.091714285714284
183.297,-0.014715,-,6.091714285714284
183.397,-0.014715,-,6.091714285714284
183.496,-0.004905,-,6.091714285714284
183.594,-0.014715,-,6.091714285714284
183.717,-0.01962,-,6.091714285714284
183.791,-0.00981,-,6.091714285714284
183.89,-0.023544,-,6.091714285714284
183.989,-0.00981,-,6.091714285714284
184.088,-0.00981,-,6.091714285714284
184.186,-0.00981,-,6.091714285714284
184.323,-0.00981,-,6.091714285714284
184.384,-0.014715,Up,6.091714285714284
184.483,-0.004905,-,6.091714285714284
184.582,0.129492,-,6.091714285714284
184.68,0.229554,-,6.091714285714284
184.779,0.320787,-,6.091714285714284
184.878,0.488538,-,6.091714285714284
184.977,0.555246,-,6.091714285714284
185.076,0.62784,-,6.091714285714284
185.175,0.694548,-,6.091714285714284
185.273,0.727902,-,6.091714285714284
185.372,0.646479,-,6.091714285714284
185.47,0.727902,-,6.091714285714284
185.575,0.661194,-,6.091714285714284
185.668,0.679833,-,6.091714285714284
185.795,0.684738,-,6.091714285714284
185.866,0.694548,-,6.091714285714284
185.965,0.61803,-,6.091714285714284
186.064,0.445374,-,6.091714285714284
186.166,0.340407,-,6.091714285714284
186.261,0.307053,-,6.091714285714284
186.385,0.162846,-,6.091714285714284
186.459,0.043164,-,6.091714285714284
186.558,0.00981,-,6.091714285714284
186.657,-0.023544,-,6.091714285714284
186.767,0.023544,-,6.091714285714284
186.855,-0.014715,-,6.091714285714284
186.99,-0.043164,-,6.091714285714284
187.052,0.023544,-,6.091714285714284
187.15,-0.014715,-,6.091714285714284
187.249,0.071613,-,6.091714285714284
187.381,-0.057879,-,6.091714285714284
187.448,0.00981,-,6.091714285714284
187.546,-0.023544,-,6.091714285714284
187.645,-0.01962,-,6.091714285714284
187.744,-0.00981,-,6.091714285714284
187.842,-0.028449,-,6.091714285714284
187.981,-0.00981,-,6.091714285714284
188.04,0.0,-,6.091714285714284
188.139,-0.01962,Brake,6.091714285714284
188.238,0.0,-,6.091714285714284
188.363,-0.048069,-,6.091714285714284
188.435,-0.114777,-,6.091714285714284
188.534,-0.258984,-,6.091714285714284
188.633,-0.363951,-,6.091714285714284
188.731,-0.464994,-,6.091714285714284
188.83,-0.555246,-,6.091714285714284
188.929,-0.679833,-,6.091714285714284
189.034,-0.709263,-,6.091714285714284
189.127,-0.727902,-,6.091714285714284
189.225,-0.699453,-,6.091714285714284
189.325,-0.761256,-,6.091714285714284
189.424,-0.684738,-,6.091714285714284
189.522,-0.709263,-,6.091714285714284
189.643,-0.756351,-,6.091714285714284
189.719,-0.613125,-,6.091714285714284
189.818,-0.455184,-,6.091714285714284
189.917,-0.440469,-,6.091714285714284
190.026,-0.287433,-,6.091714285714284
190.115,-0.244269,-,6.091714285714284
190.243,-0.109872,-,6.091714285714284
190.312,-0.004905,-,6.091714285714284
190.411,0.004905,Arrival,6.0836250000000005
190.511,-0.028449,-,6.0836250000000005
190.627,-0.023544,-,6.0836250000000005
190.708,0.014715,-,6.0836250000000005
190.846,-0.014715,-,6.0836250000000005
190.906,-0.043164,-,6.0836250000000005
191.004,-0.014715,-,6.0836250000000005
191.103,-0.00981,-,6.0836250000000005
191.241,0.01962,-,6.0836250000000005
191.301,-0.028449,-,6.0836250000000005
191.399,-0.066708,-,6.0836250000000005
191.497,0.023544,-,6.0836250000000005
191.625,0.0,-,6.0836250000000005
191.695,-0.01962,-,6.0836250000000005
191.794,-0.038259,-,6.0836250000000005
191.893,0.00981,-,6.0836250000000005
191.992,0.004905,-,6.0836250000000005
192.091,-0.038259,-,6.0836250000000005
192.189,-0.014715,-,6.0836250000000005
192.288,-0.028449,-,6.0836250000000005
192.387,0.057879,-,6.0836250000000005
192.497,-0.033354,-,6.0836250000000005
192.584,-0.00981,-,6.0836250000000005
192.683,-0.028449,-,6.0836250000000005
192.782,0.00981,-,6.0836250000000005
192.881,-0.043164,-,6.0836250000000005
192.979,-0.167751,-,6.0836250000000005
193.083,-0.244269,-,6.0836250000000005
193.177,-0.157941,-,6.0836250000000005
193.275,-0.139302,-,6.0836250000000005
193.374,-0.01962,-,6.0836250000000005
193.473,-0.023544,-,6.0836250000000005
193.571,-0.004905,-,6.0836250000000005
193.696,-0.004905,-,6.0836250000000005
193.77,-0.00981,-,6.0836250000000005
193.869,-0.004905,-,6.0836250000000005
193.967,-0.014715,-,6.0836250000000005
194.081,-0.00981,-,6.0836250000000005
194.165,-0.00981,-,6.0836250000000005
194.301,-0.014715,-,6.0836250000000005
194.363,-0.00981,-,6.0836250000000005
194.462,-0.014715,-,6.0836250000000005
194.56,-0.014715,-,6.0836250000000005
194.659,-0.033354,-,6.0836250000000005
194.759,-0.004905,-,6.0836250000000005
194.882,-0.00981,-,6.0836250000000005
194.955,-0.00981,-,6.0836250000000005
195.054,0.0,-,6.0836250000000005
195.152,-0.00981,-,6.0836250000000005
195.252,-0.014715,-,6.0836250000000005
195.351,-0.014715,-,6.0836250000000005
195.448,-0.00981,-,6.0836250000000005
195.548,-0.01962,-,6.0836250000000005
195.646,-0.014715,-,6.0836250000000005
