dt-timestamp(s),dt-x,dt-y,dt-z,pt-timestamp(s),pt-x,pt-y,pt-z,operation
10430.0,0.0,-0.0,471,10730.0,0.0,-0.0,471,Match
10440.0,0.0,-0.0,471,10740.0,0.0,-0.0,471,Match
10450.0,0.0,-0.0,471,10750.0,0.0,-0.0,471,Match
10460.0,0.0,-0.0,471,10760.0,0.0,-0.0,471,Match
10470.0,0.0,-0.0,471,10770.0,0.0,-0.0,471,Match
10480.0,0.0,-0.0,471,10780.0,0.0,-0.0,471,Match
10490.0,0.0,-0.0,471,10790.0,0.0,-0.0,471,Match
10500.0,0.0,-0.0,471,10800.0,0.0,-0.0,471,Match
10510.0,0.0,-0.0,471,10810.0,0.0,-0.0,471,Match
10520.0,0.0,-0.0,471,10820.0,0.0,-0.0,471,Match
10530.0,0.0,-0.0,471,10830.0,0.0,-0.0,471,Match
10540.0,0.0,-0.0,471,10840.0,0.0,-0.0,471,Match
10550.0,0.0,-0.0,471,10850.0,0.0,-0.0,471,Match
10560.0,0.0,-0.0,471,10860.0,0.0,-0.0,471,Match
10570.0,0.0,-0.0,471,10870.0,0.0,-0.0,471,Match
10580.0,0.0,-0.0,471,10880.0,0.0,-0.0,471,Match
10590.0,0.0,-0.0,471,10890.0,0.0,-0.0,471,Match
10600.0,0.0,-0.0,471,10900.0,0.0,-0.0,471,Match
10610.0,0.0,-0.0,471,10910.0,0.0,-0.0,471,Match
10620.0,0.0,-0.0,471,10920.0,0.0,-0.0,471,Match
10630.0,0.0,-0.0,471,10930.0,0.0,-0.0,471,Match
10640.0,0.0,-0.0,471,10940.0,0.0,-0.0,471,Match
10650.0,0.0,-0.0,471,10950.0,0.0,-0.0,471,Match
10660.0,0.0,-0.0,471,10960.0,0.0,-0.0,471,Match
10670.0,0.0,-0.0,471,10970.0,0.0,-0.0,471,Match
10680.0,0.0,-0.0,471,10980.0,0.0,-0.0,471,Match
10690.0,0.0,-0.0,471,10990.0,0.0,-0.0,471,Match
10700.0,0.0,-0.0,471,11000.0,0.0,-0.0,471,Match
10710.0,0.0,-0.0,471,11010.0,0.0,-0.0,471,Match
10720.0,0.0,-0.0,471,11020.0,0.0,-0.0,471,Match
10730.0,0.0,-0.0,471,11030.0,0.0,-0.0,471,Match
10740.0,0.0,-0.0,471,11040.0,0.0,-0.0,471,Match
10750.0,0.0,-0.0,471,11050.0,0.0,-0.0,471,Match
10760.0,0.0,-0.0,471,11060.0,0.0,-0.0,471,Match
10770.0,0.0,-0.0,471,11070.0,0.0,-0.0,471,Match
10780.0,0.0,-0.0,471,11080.0,0.0,-0.0,471,Match
10790.0,0.0,-0.0,471,11090.0,0.0,-0.0,471,Match
10800.0,0.0,-0.0,471,11100.0,0.0,-0.0,471,Match
10810.0,0.0,-0.0,471,11110.0,0.0,-0.0,471,Match
10820.0,0.0,-0.0,471,11120.0,0.0,-0.0,471,Match
10830.0,0.0,-0.0,471,11130.0,0.0,-0.0,471,Match
10840.0,0.0,-0.0,471,11140.0,0.0,-0.0,471,Match
10850.0,0.0,-0.0,471,11150.0,0.0,-0.0,471,Match
10860.0,0.0,-0.0,471,11160.0,0.0,-0.0,471,Match
10870.0,0.0,-0.0,471,11170.0,0.0,-0.0,471,Match
10880.0,0.0,-0.0,471,11180.0,0.0,-0.0,471,Match
10890.0,0.0,-0.0,471,11190.0,0.0,-0.0,471,Match
10900.0,0.0,-0.0,471,11200.0,0.0,-0.0,471,Match
10910.0,0.0,-0.0,471,11210.0,0.0,-0.0,471,Match
10920.0,0.0,-0.0,471,11220.0,0.0,-0.0,471,Match
10930.0,0.0,-0.0,471,11230.0,0.0,-0.0,471,Match
10940.0,0.0,-0.0,471,11240.0,0.0,-0.0,471,Match
10950.0,0.0,-0.0,471,11250.0,0.0,-0.0,471,Match
10960.0,0.0,-0.0,471,11260.0,0.0,-0.0,471,Match
10970.0,0.0,-0.0,471,11270.0,0.0,-0.0,471,Match
10980.0,0.0,-0.0,471,11280.0,0.0,-0.0,471,Match
10990.0,0.0,-0.0,471,11290.0,0.0,-0.0,471,Match
11000.0,0.0,-0.0,471,11300.0,0.0,-0.0,471,Match
11010.0,0.0,-0.0,471,11310.0,0.0,-0.0,471,Match
11020.0,0.0,-0.0,471,11320.0,0.0,-0.0,471,Match
11030.0,0.0,-0.0,471,11330.0,0.0,-0.0,471,Match
11040.0,0.0,-0.0,471,11340.0,0.0,-0.0,471,Match
11050.0,0.0,-0.0,471,11350.0,0.0,-0.0,471,Match
11060.0,0.0,-0.0,471,11360.0,0.0,-0.0,471,Match
11070.0,0.0,-0.0,471,11370.0,0.0,-0.0,471,Match
11080.0,0.0,-0.0,471,11380.0,0.0,-0.0,471,Match
11090.0,0.0,-0.0,471,11390.0,0.0,-0.0,471,Match
11100.0,0.0,-0.0,471,11400.0,0.0,-0.0,471,Match
11110.0,0.0,-0.0,471,11410.0,0.0,-0.0,471,Match
11120.0,0.0,-0.0,471,11420.0,0.0,-0.0,471,Match
11130.0,0.0,-0.0,471,11430.0,0.0,-0.0,471,Match
11140.0,0.0,-0.0,471,11440.0,0.0,-0.0,471,Match
11150.0,0.0,-0.0,471,11450.0,0.0,-0.0,471,Match
11160.0,0.0,-0.0,471,11460.0,0.0,-0.0,471,Match
11170.0,0.0,-0.0,471,11470.0,0.0,-0.0,471,Match
11180.0,0.0,-0.0,471,11480.0,0.0,-0.0,471,Match
11190.0,0.0,-0.0,471,11490.0,0.0,-0.0,471,Match
11200.0,0.0,-0.0,471,11500.0,0.0,-0.0,471,Match
11210.0,0.0,-0.0,471,11510.0,0.0,-0.0,471,Match
11220.0,0.0,-0.0,471,11520.0,0.0,-0.0,471,Match
11230.0,0.0,-0.0,471,11530.0,0.0,-0.0,471,Match
11240.0,0.0,-0.0,471,11540.0,0.0,-0.0,471,Match
11250.0,0.0,-0.0,471,11550.0,0.0,-0.0,471,Match
11260.0,0.0,-0.0,471,11560.0,0.0,-0.0,471,Match
11270.0,0.0,-0.0,471,11570.0,0.0,-0.0,471,Match
11280.0,0.0,-0.0,471,11580.0,0.0,-0.0,471,Match
11290.0,0.0,-0.0,471,11590.0,0.0,-0.0,471,Match
11300.0,0.0,-0.0,471,11600.0,0.0,-0.0,471,Match
11310.0,0.0,-0.0,471,11610.0,0.0,-0.0,471,Match
11320.0,0.0,-0.0,471,11620.0,0.0,-0.0,471,Match
11330.0,0.0,-0.0,471,11630.0,0.0,-0.0,471,Match
11340.0,0.0,-0.0,471,11640.0,0.0,-0.0,471,Match
11350.0,0.0,-0.0,471,11650.0,0.0,-0.0,471,Match
11360.0,0.0,-0.0,471,11660.0,0.0,-0.0,471,Match
11370.0,0.0,-0.0,471,11670.0,0.0,-0.0,471,Match
11380.0,0.0,-0.0,471,11680.0,0.0,-0.0,471,Match
11390.0,0.0,-0.0,471,11690.0,0.0,-0.0,471,Match
11400.0,0.0,-0.0,471,11700.0,0.0,-0.0,471,Match
11410.0,0.0,-0.0,471,11710.0,0.0,-0.0,471,Match
11420.0,0.0,-0.0,471,11720.0,0.0,-0.0,471,Match
11430.0,0.0,-0.0,471,11730.0,0.0,-0.0,471,Match
11440.0,0.0,-0.0,471,11740.0,0.0,-0.0,471,Match
11450.0,0.0,-0.0,471,11750.0,0.0,-0.0,471,Match
11460.0,0.0,-0.0,471,11760.0,0.0,-0.0,471,Match
11470.0,0.0,-0.0,471,11770.0,0.0,-0.0,471,Match
11480.0,0.0,-0.0,471,11780.0,0.0,-0.0,471,Match
11490.0,0.0,-0.0,471,11790.0,0.0,-0.0,471,Match
11500.0,0.0,-0.0,471,11800.0,0.0,-0.0,471,Match
11510.0,0.0,-0.0,471,11810.0,0.0,-0.0,471,Match
11520.0,0.0,-0.0,471,11820.0,0.0,-0.0,471,Match
11530.0,0.0,-0.0,471,11830.0,0.0,-0.0,471,Match
11540.0,0.0,-0.0,471,11840.0,0.0,-0.0,471,Match
11550.0,0.0,-0.0,471,11850.0,0.0,-0.0,471,Match
11560.0,0.0,-0.0,471,11860.0,0.0,-0.0,471,Match
11570.0,0.0,-0.0,471,11870.0,0.0,-0.0,471,Match
11580.0,0.0,-0.0,471,11880.0,0.0,-0.0,471,Match
11590.0,0.0,-0.0,471,11890.0,0.0,-0.0,471,Match
11600.0,0.0,-0.0,471,11900.0,0.0,-0.0,471,Match
11610.0,0.0,-0.0,471,11910.0,0.0,-0.0,471,Match
11620.0,0.0,-0.0,471,11920.0,0.0,-0.0,471,Match
11630.0,0.0,-0.0,471,11930.0,0.0,-0.0,471,Match
11640.0,0.0,-0.0,471,11940.0,0.0,-0.0,471,Match
11650.0,0.0,-0.0,471,11950.0,0.0,-0.0,471,Match
11660.0,0.0,-0.0,471,11960.0,0.0,-0.0,471,Match
11670.0,0.0,-0.0,471,11970.0,0.0,-0.0,471,Match
11680.0,0.0,-0.0,471,11980.0,0.0,-0.0,471,Match
11690.0,0.0,-0.0,471,11990.0,0.0,-0.0,471,Match
11700.0,0.0,-0.0,471,12000.0,0.0,-0.0,471,Match
11710.0,0.0,-0.0,471,12010.0,0.0,-0.0,471,Match
11720.0,0.0,-0.0,471,12020.0,0.0,-0.0,471,Match
11730.0,0.0,-0.0,471,12030.0,0.0,-0.0,471,Match
11740.0,0.0,-0.0,471,12040.0,0.0,-0.0,471,Match
11750.0,0.0,-0.0,471,12050.0,0.0,-0.0,471,Match
11760.0,0.0,-0.0,471,12060.0,0.0,-0.0,471,Match
11770.0,0.0,-0.0,471,12070.0,0.0,-0.0,471,Match
11780.0,0.0,-0.0,471,12080.0,0.0,-0.0,471,Match
11790.0,0.0,-0.0,471,12090.0,0.0,-0.0,471,Match
11800.0,0.0,-0.0,471,12100.0,0.0,-0.0,471,Match
11810.0,0.0,-0.0,471,12110.0,0.0,-0.0,471,Match
11820.0,0.0,-0.0,471,12120.0,0.0,-0.0,471,Match
11830.0,0.0,-0.0,471,12130.0,0.0,-0.0,471,Match
11840.0,0.0,-0.0,471,12140.0,0.0,-0.0,471,Match
11850.0,0.0,-0.0,471,12150.0,0.0,-0.0,471,Match
11860.0,0.0,-0.0,471,12160.0,0.0,-0.0,471,Match
11870.0,0.0,-0.0,471,12170.0,0.0,-0.0,471,Match
11880.0,0.0,-0.0,471,12180.0,0.0,-0.0,471,Match
11890.0,0.0,-0.0,471,12190.0,0.0,-0.0,471,Match
11900.0,0.0,-0.0,471,12200.0,0.0,-0.0,471,Match
11910.0,0.0,-0.0,471,12210.0,0.0,-0.0,471,Match
11920.0,0.0,-0.0,471,12220.0,0.0,-0.0,471,Match
11930.0,0.0,-0.0,471,12230.0,0.0,-0.0,471,Match
11940.0,0.0,-0.0,471,12240.0,0.0,-0.0,471,Match
11950.0,0.0,-0.0,471,12250.0,0.0,-0.0,471,Match
11960.0,0.0,-0.0,471,12260.0,0.0,-0.0,471,Match
11970.0,0.0,-0.0,471,12270.0,0.0,-0.0,471,Match
11980.0,0.0,-0.0,471,12280.0,0.0,-0.0,471,Match
11990.0,0.0,-0.0,471,12290.0,0.0,-0.0,471,Match
12000.0,0.0,-0.0,471,12300.0,0.0,-0.0,471,Match
12010.0,0.0,-0.0,471,12310.0,0.0,-0.0,471,Match
12020.0,0.0,-0.0,471,12320.0,0.0,-0.0,471,Match
12030.0,0.0,-0.0,471,12330.0,0.0,-0.0,471,Match
12040.0,0.0,-0.0,471,12340.0,0.0,-0.0,471,Match
12050.0,0.0,-0.0,471,12350.0,0.0,-0.0,471,Match
12060.0,0.0,-0.0,471,12360.0,0.0,-0.0,471,Match
12070.0,0.0,-0.0,471,12370.0,0.0,-0.0,471,Match
12080.0,0.0,-0.0,471,12380.0,0.0,-0.0,471,Match
12090.0,0.0,-0.0,471,12390.0,0.0,-0.0,471,Match
12100.0,0.0,-0.0,471,12400.0,0.0,-0.0,471,Match
12110.0,0.0,-0.0,471,12410.0,0.0,-0.0,471,Match
12120.0,0.0,-0.0,471,12420.0,0.0,-0.0,471,Match
12130.0,0.0,-0.0,471,12430.0,0.0,-0.0,471,Match
12140.0,0.0,-0.0,471,12440.0,0.0,-0.0,471,Match
12150.0,0.0,-0.0,471,12450.0,0.0,-0.0,471,Match
12160.0,0.0,-0.0,471,12460.0,0.0,-0.0,471,Match
12170.0,0.0,-0.0,471,12470.0,0.0,-0.0,471,Match
12180.0,0.0,-0.0,471,12480.0,0.0,-0.0,471,Match
12190.0,0.0,-0.0,471,12490.0,0.0,-0.0,471,Match
12200.0,0.0,-0.0,471,12500.0,0.0,-0.0,471,Match
12210.0,0.0,-0.0,471,12510.0,0.0,-0.0,471,Match
12220.0,0.0,-0.0,471,12520.0,0.0,-0.0,471,Match
12230.0,0.0,-0.0,471,12530.0,0.0,-0.0,471,Match
12240.0,0.0,-0.0,471,12540.0,0.0,-0.0,471,Match
12250.0,0.0,-0.0,471,12550.0,0.0,-0.0,471,Match
12260.0,0.0,-0.0,471,12560.0,0.0,-0.0,471,Match
12270.0,0.0,-0.0,471,12570.0,0.0,-0.0,471,Match
12280.0,0.0,-0.0,471,12580.0,0.0,-0.0,471,Match
12290.0,0.0,-0.0,471,12590.0,0.0,-0.0,471,Match
12300.0,0.0,-0.0,471,12600.0,0.0,-0.0,471,Match
12310.0,0.0,-0.0,471,12610.0,0.0,-0.0,471,Match
12320.0,0.0,-0.0,471,12620.0,0.0,-0.0,471,Match
12330.0,0.0,-0.0,471,12630.0,0.0,-0.0,471,Match
12340.0,0.0,-0.0,471,12640.0,0.0,-0.0,471,Match
12350.0,0.0,-0.0,471,12650.0,0.0,-0.0,471,Match
12360.0,0.0,-0.0,471,12660.0,0.0,-0.0,471,Match
12370.0,0.0,-0.0,471,12670.0,0.0,-0.0,471,Match
12380.0,0.0,-0.0,471,12680.0,0.0,-0.0,471,Match
12390.0,0.0,-0.0,471,12690.0,0.0,-0.0,471,Match
12400.0,0.0,-0.0,471,12700.0,0.0,-0.0,471,Match
12410.0,0.0,-0.0,471,12710.0,0.0,-0.0,471,Match
12420.0,0.0,-0.0,471,12720.0,0.0,-0.0,471,Match
12430.0,0.0,-0.0,471,12730.0,0.0,-0.0,471,Match
12440.0,0.0,-0.0,471,12740.0,0.0,-0.0,471,Match
12450.0,0.0,-0.0,471,12750.0,0.0,-0.0,471,Match
12460.0,0.0,-0.0,471,12760.0,0.0,-0.0,471,Match
12470.0,0.0,-0.0,471,12770.0,0.0,-0.0,471,Match
12480.0,0.0,-0.0,471,12780.0,0.0,-0.0,471,Match
12490.0,0.0,-0.0,471,12790.0,0.0,-0.0,471,Match
12500.0,0.0,-0.0,471,12800.0,0.0,-0.0,471,Match
12510.0,0.0,-0.0,471,12810.0,0.0,-0.0,471,Match
12520.0,0.0,-0.0,471,12820.0,0.0,-0.0,471,Match
12530.0,0.0,-0.0,471,12830.0,0.0,-0.0,471,Match
12540.0,0.0,-0.0,471,12840.0,0.0,-0.0,471,Match
12550.0,0.0,-0.0,471,12850.0,0.0,-0.0,471,Match
12560.0,0.0,-0.0,471,12860.0,0.0,-0.0,471,Match
12570.0,0.0,-0.0,471,12870.0,0.0,-0.0,471,Match
12580.0,0.0,-0.0,471,12880.0,0.0,-0.0,471,Match
12590.0,0.0,-0.0,471,12890.0,0.0,-0.0,471,Match
12600.0,0.0,-0.0,471,12900.0,0.0,-0.0,471,Match
12610.0,0.0,-0.0,471,12910.0,0.0,-0.0,471,Match
12620.0,0.0,-0.0,471,12920.0,0.0,-0.0,471,Match
12630.0,0.0,-0.0,471,12930.0,0.0,-0.0,471,Match
12640.0,0.0,-0.0,471,12940.0,0.0,-0.0,471,Match
12650.0,0.0,-0.0,471,12950.0,0.0,-0.0,471,Match
12660.0,0.0,-0.0,471,12960.0,0.0,-0.0,471,Match
12670.0,0.0,-0.0,471,12970.0,0.0,-0.0,471,Match
12680.0,0.0,-0.0,471,12980.0,0.0,-0.0,471,Match
12690.0,0.0,-0.0,471,12990.0,0.0,-0.0,471,Match
12700.0,0.0,-0.0,471,13000.0,0.0,-0.0,471,Match
12710.0,0.0,-0.0,471,13010.0,0.0,-0.0,471,Match
12720.0,0.0,-0.0,471,13020.0,0.0,-0.0,471,Match
12730.0,0.0,-0.0,471,13030.0,0.0,-0.0,471,Match
12740.0,0.0,-0.0,471,13040.0,0.0,-0.0,471,Match
12750.0,0.0,-0.0,471,13050.0,0.0,-0.0,471,Match
12760.0,0.0,-0.0,471,13060.0,0.0,-0.0,471,Match
12770.0,0.0,-0.0,471,13070.0,0.0,-0.0,471,Match
12780.0,0.0,-0.0,471,13080.0,0.0,-0.0,471,Match
12790.0,0.0,-0.0,471,13090.0,0.0,-0.0,471,Match
12800.0,0.0,-0.0,471,13100.0,0.0,-0.0,471,Match
12810.0,0.0,-0.0,471,13110.0,0.0,-0.0,471,Match
12820.0,0.0,-0.0,471,13120.0,0.0,-0.0,471,Match
12830.0,0.0,-0.0,471,13130.0,0.0,-0.0,471,Match
12840.0,0.0,-0.0,471,13140.0,0.0,-0.0,471,Match
12850.0,0.0,-0.0,471,13150.0,0.0,-0.0,471,Match
12860.0,0.0,-0.0,471,13160.0,0.0,-0.0,471,Match
12870.0,0.0,-0.0,471,13170.0,0.0,-0.0,471,Match
12880.0,0.0,-0.0,471,13180.0,0.0,-0.0,471,Match
12890.0,0.0,-0.0,471,13190.0,0.0,-0.0,471,Match
12900.0,0.0,-0.0,471,13200.0,0.0,-0.0,471,Match
12910.0,0.0,-0.0,471,13210.0,0.0,-0.0,471,Match
12920.0,0.0,-0.0,471,13220.0,0.0,-0.0,471,Match
12930.0,0.0,-0.0,471,13230.0,0.0,-0.0,471,Match
12940.0,0.0,-0.0,471,13240.0,0.0,-0.0,471,Match
12950.0,0.0,-0.0,471,13250.0,0.0,-0.0,471,Match
12960.0,0.0,-0.0,471,13260.0,0.0,-0.0,471,Match
12970.0,0.0,-0.0,471,13270.0,0.0,-0.0,471,Match
12980.0,0.0,-0.0,471,13280.0,0.0,-0.0,471,Match
12990.0,0.0,-0.0,471,13290.0,0.0,-0.0,471,Match
13000.0,0.0,-0.0,471,13300.0,0.0,-0.0,471,Match
13010.0,0.0,-0.0,471,13310.0,0.0,-0.0,471,Match
13020.0,0.0,-0.0,471,13320.0,0.0,-0.0,471,Match
13030.0,0.0,-0.0,471,13330.0,0.0,-0.0,471,Match
13040.0,0.0,-0.0,471,13340.0,0.0,-0.0,471,Match
13050.0,0.0,-0.0,471,13350.0,0.0,-0.0,471,Match
13060.0,0.0,-0.0,471,13360.0,0.0,-0.0,471,Match
13070.0,0.0,-0.0,471,13370.0,0.0,-0.0,471,Match
13080.0,0.0,-0.0,471,13380.0,0.0,-0.0,471,Match
13090.0,0.0,-0.0,471,13390.0,0.0,-0.0,471,Match
13100.0,0.0,-0.0,471,13400.0,0.0,-0.0,471,Match
13110.0,0.0,-0.0,471,13410.0,0.0,-0.0,471,Match
13120.0,0.0,-0.0,471,13420.0,0.0,-0.0,471,Match
13130.0,0.0,-0.0,471,13430.0,0.0,-0.0,471,Match
13140.0,0.0,-0.0,471,13440.0,0.0,-0.0,471,Match
13150.0,0.0,-0.0,471,13450.0,0.0,-0.0,471,Match
13160.0,0.0,-0.0,471,13460.0,0.0,-0.0,471,Match
13170.0,0.0,-0.0,471,13470.0,0.0,-0.0,471,Match
13180.0,0.0,-0.0,471,13480.0,0.0,-0.0,471,Match
13190.0,0.0,-0.0,471,13490.0,0.0,-0.0,471,Match
13200.0,0.0,-0.0,471,13500.0,0.0,-0.0,471,Match
13210.0,0.0,-0.0,471,13510.0,0.0,-0.0,471,Match
13220.0,0.0,-0.0,471,13520.0,0.0,-0.0,471,Match
13230.0,0.0,-0.0,471,13530.0,0.0,-0.0,471,Match
13240.0,0.0,-0.0,471,13540.0,0.0,-0.0,471,Match
13250.0,0.0,-0.0,471,13550.0,0.0,-0.0,471,Match
13260.0,0.0,-0.0,471,13560.0,0.0,-0.0,471,Match
13270.0,0.0,-0.0,471,13570.0,0.0,-0.0,471,Match
13280.0,0.0,-0.0,471,13580.0,0.0,-0.0,471,Match
13290.0,0.0,-0.0,471,13590.0,0.0,-0.0,471,Match
13300.0,0.0,-0.0,471,13600.0,0.0,-0.0,471,Match
13310.0,0.0,-0.0,471,13610.0,0.0,-0.0,471,Match
13320.0,0.0,-0.0,471,13620.0,0.0,-0.0,471,Match
13330.0,0.0,-0.0,471,13630.0,0.0,-0.0,471,Match
13340.0,0.0,-0.0,471,13640.0,0.0,-0.0,471,Match
13350.0,0.0,-0.0,471,13650.0,0.0,-0.0,471,Match
13360.0,0.0,-0.0,471,13660.0,0.0,-0.0,471,Match
13370.0,0.0,-0.0,471,13670.0,0.0,-0.0,471,Match
13380.0,0.0,-0.0,471,13680.0,0.0,-0.0,471,Match
13390.0,0.0,-0.0,471,13690.0,0.0,-0.0,471,Match
13400.0,0.0,-0.0,471,13700.0,0.0,-0.0,471,Match
13410.0,0.0,-0.0,471,13710.0,0.0,-0.0,471,Match
13420.0,0.0,-0.0,471,13720.0,0.0,-0.0,471,Match
13430.0,0.0,-0.0,471,13730.0,0.0,-0.0,471,Match
13440.0,0.0,-0.0,471,13740.0,0.0,-0.0,471,Match
13450.0,0.0,-0.0,471,13750.0,0.0,-0.0,471,Match
13460.0,0.0,-0.0,471,13760.0,0.0,-0.0,471,Match
13470.0,0.0,-0.0,471,13770.0,0.0,-0.0,471,Match
13480.0,0.0,-0.0,471,13780.0,0.0,-0.0,471,Match
13490.0,0.0,-0.0,471,13790.0,0.0,-0.0,471,Match
13500.0,0.0,-0.0,471,13800.0,0.0,-0.0,471,Match
13510.0,0.0,-0.0,471,13810.0,0.0,-0.0,471,Match
13520.0,0.0,-0.0,471,13820.0,0.0,-0.0,471,Match
13530.0,0.0,-0.0,471,13830.0,0.0,-0.0,471,Match
13540.0,0.0,-0.0,471,13840.0,0.0,-0.0,471,Match
13550.0,0.0,-0.0,471,13850.0,0.0,-0.0,471,Match
13560.0,0.0,-0.0,471,13860.0,0.0,-0.0,471,Match
13570.0,0.0,-0.0,471,13870.0,0.0,-0.0,471,Match
13580.0,0.0,-0.0,471,13880.0,0.0,-0.0,471,Match
13590.0,0.0,-0.0,471,13890.0,0.0,-0.0,471,Match
13600.0,0.0,-0.0,471,13900.0,0.0,-0.0,471,Match
13610.0,0.0,-0.0,471,13910.0,0.0,-0.0,471,Match
13620.0,0.0,-0.0,471,13920.0,0.0,-0.0,471,Match
13630.0,0.0,-0.0,471,13930.0,0.0,-0.0,471,Match
13640.0,0.0,-0.0,471,13940.0,0.0,-0.0,471,Match
13650.0,0.0,-0.0,471,13950.0,0.0,-0.0,471,Match
13660.0,0.0,-0.0,471,13960.0,0.0,-0.0,471,Match
13670.0,0.0,-0.0,471,13970.0,0.0,-0.0,471,Match
13680.0,0.0,-0.0,471,13980.0,0.0,-0.0,471,Match
13690.0,0.0,-0.0,471,13990.0,0.0,-0.0,471,Match
13700.0,0.0,-0.0,471,14000.0,0.0,-0.0,471,Match
13710.0,0.0,-0.0,471,14010.0,0.0,-0.0,471,Match
13720.0,0.0,-0.0,471,14020.0,0.0,-0.0,471,Match
13730.0,0.0,-0.0,471,14030.0,0.0,-0.0,471,Match
13740.0,0.0,-0.0,471,14040.0,0.0,-0.0,471,Match
13750.0,0.0,-0.0,471,14050.0,0.0,-0.0,471,Match
13760.0,0.0,-0.0,471,14060.0,0.0,-0.0,471,Match
13770.0,0.0,-0.0,471,14070.0,0.0,-0.0,471,Match
13780.0,0.0,-0.0,471,14080.0,0.0,-0.0,471,Match
13790.0,0.0,-0.0,471,14090.0,0.0,-0.0,471,Match
13800.0,0.0,-0.0,471,14100.0,0.0,0.0,471,Match
13810.0,0.0,-0.0,471,14110.0,0.0,0.0,471,Match
13820.0,0.0,-0.0,471,14120.0,0.0,0.0,471,Match
13830.0,0.0,-0.0,471,14130.0,0.0,0.0,471,Match
13840.0,0.0,-0.0,471,14140.0,0.0,0.0,471,Match
13850.0,0.0,-0.0,471,14150.0,0.0,0.0,471,Match
13860.0,0.0,-0.0,471,14160.0,0.0,0.0,471,Match
13870.0,0.0,-0.0,471,14170.0,0.0,0.0,471,Match
13880.0,0.0,-0.0,471,14180.0,0.0,0.0,471,Match
13890.0,0.0,-0.0,471,14190.0,0.0,0.0,471,Match
13900.0,0.0,-0.0,471,14200.0,0.0,0.0,471,Match
13910.0,0.0,-0.0,471,14210.0,0.0,0.0,471,Match
13920.0,0.0,-0.0,471,14220.0,0.0,0.0,471,Match
13930.0,0.0,-0.0,471,14230.0,0.0,0.0,471,Match
13940.0,0.0,-0.0,471,14240.0,0.0,0.0,471,Match
13950.0,0.0,-0.0,471,14250.0,0.0,0.0,471,Match
13960.0,0.0,-0.0,471,14260.0,0.0,0.0,471,Match
13970.0,0.0,-0.0,471,14270.0,0.0,0.0,471,Match
13980.0,0.0,-0.0,471,14280.0,0.0,0.0,471,Match
13990.0,0.0,-0.0,471,14290.0,0.0,0.0,471,Match
14000.0,0.0,-0.0,471,14300.0,0.0,0.0,471,Match
14010.0,0.0,-0.0,471,14310.0,0.0,0.0,471,Match
14020.0,0.0,-0.0,471,14320.0,0.0,0.0,471,Match
14030.0,0.0,-0.0,471,14330.0,0.0,0.0,471,Match
14040.0,0.0,-0.0,471,14340.0,0.0,0.0,471,Match
14050.0,0.0,-0.0,471,14350.0,0.0,0.0,471,Match
14060.0,0.0,-0.0,471,14360.0,0.0,0.0,471,Match
14070.0,0.0,-0.0,471,14370.0,0.0,0.0,471,Match
14080.0,0.0,-0.0,471,14380.0,0.0,0.0,471,Match
14090.0,0.0,-0.0,471,14390.0,0.0,0.0,471,Match
14100.0,0.0,-0.0,471,14400.0,0.0,0.0,471,Match
14110.0,0.0,-0.0,471,14410.0,0.0,0.0,471,Match
14120.0,0.0,-0.0,471,14420.0,0.0,0.0,471,Match
14130.0,0.0,-0.0,471,14430.0,0.0,0.0,471,Match
14140.0,0.0,-0.0,471,14440.0,0.0,0.0,471,Match
14150.0,0.0,-0.0,471,14450.0,0.0,0.0,471,Match
14160.0,0.0,-0.0,471,14460.0,0.0,0.0,471,Match
14170.0,0.0,-0.0,471,14470.0,0.0,0.0,471,Match
14180.0,0.0,-0.0,471,14480.0,0.0,0.0,471,Match
14190.0,0.0,-0.0,471,14490.0,0.0,0.0,471,Match
14200.0,0.0,-0.0,471,14500.0,0.0,0.0,471,Match
14210.0,0.0,-0.0,471,14510.0,0.0,0.0,471,Match
14220.0,0.0,-0.0,471,14520.0,0.0,0.0,471,Match
14230.0,0.0,-0.0,471,14530.0,0.0,0.0,471,Match
14240.0,0.0,-0.0,471,14540.0,0.0,0.0,471,Match
14250.0,0.0,-0.0,471,14550.0,0.0,0.0,471,Match
14260.0,0.0,-0.0,471,14560.0,0.0,0.0,471,Match
14270.0,0.0,-0.0,471,14570.0,0.0,0.0,471,Match
14280.0,0.0,-0.0,471,14580.0,0.0,0.0,471,Match
14290.0,0.0,-0.0,471,14590.0,0.0,0.0,471,Match
14300.0,0.0,-0.0,471,14600.0,0.0,0.0,471,Match
14310.0,0.0,-0.0,471,14610.0,0.0,0.0,471,Match
14320.0,0.0,-0.0,471,14620.0,0.0,0.0,471,Match
14330.0,0.0,-0.0,471,14630.0,0.0,0.0,471,Match
14340.0,0.0,-0.0,471,14640.0,0.0,0.0,471,Match
14350.0,0.0,-0.0,471,14650.0,0.0,0.0,471,Match
14360.0,0.0,-0.0,471,14660.0,0.0,0.0,471,Match
14370.0,0.0,-0.0,471,14670.0,0.0,0.0,471,Match
14380.0,0.0,-0.0,471,14680.0,0.0,0.0,471,Match
14390.0,0.0,-0.0,471,14690.0,0.0,0.0,471,Match
14400.0,0.0,-0.0,471,14700.0,0.0,0.0,471,Match
14410.0,0.0,-0.0,471,14710.0,0.0,0.0,471,Match
14420.0,0.0,-0.0,471,14720.0,0.0,0.0,471,Match
