dt-timestamp(s),dt-s1,dt-s2,dt-s3,dt-s4,dt-s5,dt-s6,pt-timestamp(s),pt-s1,pt-s2,pt-s3,pt-s4,pt-s5,pt-s6,operation
890.0,90.0,90.0,180.0,172.0,90.0,10.0,1080.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
900.0,90.0,90.0,180.0,172.0,90.0,10.0,1090.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
910.0,90.0,90.0,180.0,172.0,90.0,10.0,1100.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
920.0,90.0,90.0,180.0,172.0,90.0,10.0,1110.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
930.0,90.0,90.0,180.0,172.0,90.0,10.0,1120.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
940.0,90.0,90.0,180.0,172.0,90.0,10.0,1130.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
950.0,90.0,90.0,180.0,172.0,90.0,10.0,1140.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
960.0,90.0,90.0,180.0,172.0,90.0,10.0,1150.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
970.0,90.0,90.0,180.0,172.0,90.0,10.0,1160.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
980.0,90.0,90.0,180.0,172.0,90.0,10.0,1170.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
990.0,90.0,90.0,180.0,172.0,90.0,10.0,1180.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1000.0,90.0,90.0,180.0,172.0,90.0,10.0,1190.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1010.0,90.0,90.0,180.0,172.0,90.0,10.0,1200.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1020.0,90.0,90.0,180.0,172.0,90.0,10.0,1210.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1030.0,90.0,90.0,180.0,172.0,90.0,10.0,1220.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1040.0,90.0,90.0,180.0,172.0,90.0,10.0,1230.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1050.0,90.0,90.0,180.0,172.0,90.0,10.0,1240.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1060.0,90.0,90.0,180.0,172.0,90.0,10.0,1250.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1070.0,90.0,90.0,180.0,172.0,90.0,10.0,1260.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1080.0,90.0,90.0,180.0,172.0,90.0,10.0,1270.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1090.0,90.0,90.0,180.0,172.0,90.0,10.0,1280.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1100.0,90.0,90.0,180.0,172.0,90.0,10.0,1290.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1110.0,90.0,90.0,180.0,172.0,90.0,10.0,1300.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1120.0,90.0,90.0,180.0,172.0,90.0,10.0,1310.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1130.0,90.0,90.0,180.0,172.0,90.0,10.0,1320.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1140.0,90.0,90.0,180.0,172.0,90.0,10.0,1330.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1150.0,90.0,90.0,180.0,172.0,90.0,10.0,1340.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1160.0,90.0,90.0,180.0,172.0,90.0,10.0,1350.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1170.0,90.0,90.0,180.0,172.0,90.0,10.0,1360.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1180.0,90.0,90.0,180.0,172.0,90.0,10.0,1370.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1190.0,90.0,90.0,180.0,172.0,90.0,10.0,1380.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1200.0,90.0,90.0,180.0,172.0,90.0,10.0,1390.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1210.0,90.0,90.0,180.0,172.0,90.0,10.0,1400.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1220.0,90.0,90.0,180.0,172.0,90.0,10.0,1410.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1230.0,90.0,90.0,180.0,172.0,90.0,10.0,1420.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1240.0,90.0,90.0,180.0,172.0,90.0,10.0,1430.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1250.0,90.0,90.0,180.0,172.0,90.0,10.0,1440.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1260.0,90.0,90.0,180.0,172.0,90.0,10.0,1450.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1270.0,90.0,90.0,180.0,172.0,90.0,10.0,1460.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1280.0,90.0,90.0,180.0,172.0,90.0,10.0,1470.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1290.0,90.0,90.0,180.0,172.0,90.0,10.0,1480.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1300.0,90.0,90.0,180.0,172.0,90.0,10.0,1490.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1310.0,90.0,90.0,180.0,172.0,90.0,10.0,1500.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1320.0,90.0,90.0,180.0,172.0,90.0,10.0,1510.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1330.0,90.0,90.0,180.0,172.0,90.0,10.0,1520.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1340.0,90.0,90.0,180.0,172.0,90.0,10.0,1530.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1350.0,90.0,90.0,180.0,172.0,90.0,10.0,1540.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1360.0,90.0,90.0,180.0,172.0,90.0,10.0,1550.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1370.0,90.0,90.0,180.0,172.0,90.0,10.0,1560.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1380.0,90.0,90.0,180.0,172.0,90.0,10.0,1570.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1390.0,90.0,90.0,180.0,172.0,90.0,10.0,1580.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1400.0,90.0,90.0,180.0,172.0,90.0,10.0,1590.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1410.0,90.0,90.0,180.0,172.0,90.0,10.0,1600.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1420.0,90.0,90.0,180.0,172.0,90.0,10.0,1610.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1430.0,90.0,90.0,180.0,172.0,90.0,10.0,1620.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1440.0,90.0,90.0,180.0,172.0,90.0,10.0,1630.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1450.0,90.0,90.0,180.0,172.0,90.0,10.0,1640.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1460.0,90.0,90.0,180.0,172.0,90.0,10.0,1650.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1470.0,90.0,90.0,180.0,172.0,90.0,10.0,1660.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1480.0,90.0,90.0,180.0,172.0,90.0,10.0,1670.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1490.0,90.0,90.0,180.0,172.0,90.0,10.0,1680.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1500.0,90.0,90.0,180.0,172.0,90.0,10.0,1690.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1510.0,90.0,90.0,180.0,172.0,90.0,10.0,1700.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1520.0,90.0,90.0,180.0,172.0,90.0,10.0,1710.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1530.0,90.0,90.0,180.0,172.0,90.0,10.0,1720.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1540.0,90.0,90.0,180.0,172.0,90.0,10.0,1730.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1550.0,90.0,90.0,180.0,172.0,90.0,10.0,1740.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1560.0,90.0,90.0,180.0,172.0,90.0,10.0,1750.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1570.0,90.0,90.0,180.0,172.0,90.0,10.0,1760.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1580.0,90.0,90.0,180.0,172.0,90.0,10.0,1770.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1590.0,90.0,90.0,180.0,172.0,90.0,10.0,1780.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1600.0,90.0,90.0,180.0,172.0,90.0,10.0,1790.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1610.0,90.0,90.0,180.0,172.0,90.0,10.0,1800.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1620.0,90.0,90.0,180.0,172.0,90.0,10.0,1810.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1630.0,90.0,90.0,180.0,172.0,90.0,10.0,1820.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1640.0,90.0,90.0,180.0,172.0,90.0,10.0,1830.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1650.0,90.0,90.0,180.0,172.0,90.0,10.0,1840.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1660.0,90.0,90.0,180.0,172.0,90.0,10.0,1850.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1670.0,90.0,90.0,180.0,172.0,90.0,10.0,1860.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1680.0,90.0,90.0,180.0,172.0,90.0,10.0,1870.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1690.0,90.0,90.0,180.0,172.0,90.0,10.0,1880.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1700.0,90.0,90.0,180.0,172.0,90.0,10.0,1890.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1710.0,90.0,90.0,180.0,172.0,90.0,10.0,1900.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1720.0,90.0,90.0,180.0,172.0,90.0,10.0,1910.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1730.0,90.0,90.0,180.0,172.0,90.0,10.0,1920.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1740.0,90.0,90.0,180.0,172.0,90.0,10.0,1930.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1750.0,90.0,90.0,180.0,172.0,90.0,10.0,1940.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1760.0,90.0,90.0,180.0,172.0,90.0,10.0,1950.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1770.0,90.0,90.0,180.0,172.0,90.0,10.0,1960.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1780.0,90.0,90.0,180.0,172.0,90.0,10.0,1970.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1790.0,90.0,90.0,180.0,172.0,90.0,10.0,1980.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1800.0,90.0,90.0,180.0,172.0,90.0,10.0,1990.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1810.0,90.0,90.0,180.0,172.0,90.0,10.0,2000.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1820.0,90.0,90.0,180.0,172.0,90.0,10.0,2010.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1830.0,90.0,90.0,180.0,172.0,90.0,10.0,2020.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1840.0,90.0,90.0,180.0,172.0,90.0,10.0,2030.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1850.0,90.0,90.0,180.0,172.0,90.0,10.0,2040.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1860.0,90.0,90.0,180.0,172.0,90.0,10.0,2050.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1870.0,90.0,90.0,180.0,172.0,90.0,10.0,2060.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1880.0,90.0,90.0,180.0,172.0,90.0,10.0,2070.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1890.0,90.0,90.0,180.0,172.0,90.0,10.0,2080.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
