timestamp(s),Cons_FC_PB,Cons_FC_P1,Cons_FC_P2,Cons_FC_P3,Ilum_PB,Ilum_P1,Ilum_P2,Ilum_P3,Temp_PB,Temp_P1,Cons_Ref,Cons_Vent,TOTAL
39600.0,1195.425,1540.0037151374345,1077.8178362810502,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.645116078409,24.9064121051412,67470.3712748312,9725.290346259173,144026.965455936
43200.0,1195.425,1673.8317202773267,1095.891006994267,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.7440164128241,24.9286189598542,67350.073288998,9725.290346259173,132987.256738792
46800.0,1195.425,1474.0353496944456,1113.1718188580771,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.7313256225794,24.9095260640558,66914.6314175676,9725.290346259173,126336.977130305
50400.0,1195.425,1467.8283504865556,1126.74033154802,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.7947689738761,24.91282526511,67314.5430441694,9725.290346259173,126285.145479006
54000.0,597.7125,1472.8862557741156,295.90378056708005,330.096449999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.0702175751641,24.9295410074093,64560.9221058019,9725.290346259173,105244.191444971
57600.0,0.0,928.077157862634,234.8297984852247,0.0,5782.91185669999,4252.11939999999,4472.217360000001,0.0,27.7804719080783,27.0028381120342,32832.3949971995,3057.207941072213,45670.9702257988
61200.0,0.0,1185.68949350893,218.10684849477448,0.0,4959.81385669999,0.0,4472.217360000001,0.0,27.9245323423001,28.572782794081,27002.7424608277,2379.4622446888798,49195.480783249
64800.0,0.0,1122.62004691376,202.41221630470122,0.0,1034.1789641749992,0.0,4472.217360000001,0.0,27.6383470976017,28.7128111755755,25438.7550136541,2379.4622446888798,52113.9729375082
68400.0,0.0,1015.59861578939,180.89736124520633,0.0,0.0,0.0,4472.217360000001,0.0,27.4772779469681,28.7004906311381,23343.0114575685,2379.4622446888798,57993.544910582
72000.0,0.0,767.863529693031,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.3260597545746,28.6122601508254,9165.31246837541,0.0,49399.4152559106
75600.0,0.0,706.429850819091,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.1322774303914,28.4291802407358,8344.46935552277,0.0,50033.2772992633
79200.0,0.0,675.432736658824,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.0013070133989,28.3151901567787,8051.18423861769,0.0,49704.1635338654
82800.0,0.0,654.726576097855,0.0,0.0,0.0,0.0,0.0,0.0,26.91766283659,28.2674652900477,7811.45970566903,0.0,44967.8909424053
86400.0,0.0,639.77063424053,0.0,0.0,0.0,0.0,0.0,0.0,26.8422148625862,28.2219718778585,7708.41824865726,0.0,44847.9800658638
90000.0,0.0,520.783309695066,0.0,0.0,0.0,0.0,0.0,0.0,26.7743505372241,28.180884775981,7694.88114185029,0.0,44713.8630727058
93600.0,0.0,389.147694822268,0.0,0.0,0.0,0.0,0.0,0.0,26.685757048227,28.100988298877,7344.98345601421,0.0,44227.6708213084
97200.0,0.0,361.41887045579,0.0,0.0,0.0,0.0,0.0,0.0,26.5727119409191,27.9779038634259,6842.46315061071,0.0,43691.4058632115
100800.0,0.0,333.236922858675,0.0,0.0,0.0,0.0,0.0,0.0,26.4602202987883,27.8539895751049,6382.54431877085,0.0,43197.2801125663
104400.0,0.0,308.571911942535,0.0,0.0,0.0,0.0,0.0,0.0,26.3505677809829,27.7328848412499,6079.97381723644,0.0,42865.285008389
108000.0,0.0,288.813805355733,0.0,0.0,0.0,0.0,0.0,0.0,26.2563348505683,27.6338709085613,5852.46102800831,0.0,42505.2682155753
111600.0,69.31875,177.560329041814,335.78240098335846,330.09645,3714.5539283499993,4252.11939999999,2236.1086800000003,607.59180078,24.1559849112,27.1410532631928,24703.790589228,7445.274626349584,82046.2010832356
115200.0,345.01046828356,960.5882152456686,812.5814278780991,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,24.9326068459313,24.9961628134362,39448.4689710725,9725.290346259173,145480.381141448
118800.0,659.175,1023.9535081655506,882.786098651258,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.6343552877733,24.5335982175664,45270.4474463173,9725.290346259173,143615.014860718
122400.0,1100.5502723590769,1263.3167277596056,978.115925874842,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.5096009864934,24.5083245494982,54097.8379126111,9725.290346259173,142128.281811843
