timestamp(s),ventilation,cooling,illumination,total
525600.0,0.0,5754.02050014957,0.0,30770.6242345219
529200.0,0.0,5614.6774914986,0.0,30738.6251071921
532800.0,0.0,5488.83716378523,0.0,30725.8796142146
536400.0,0.0,5348.42649526747,0.0,30702.8006330017
540000.0,0.0,5488.94033579019,0.0,30694.2931302507
543600.0,0.0,5519.59950724593,0.0,33060.3450200355
547200.0,0.0,5515.60631891897,0.0,44542.5459165871
550800.0,0.0,5453.0648742677,0.0,53795.963110425
554400.0,0.0,5541.85171521154,0.0,51974.1715219206
558000.0,0.0,6005.83170012144,0.0,44063.4418648502
561600.0,0.0,6306.82897957948,0.0,33781.990298768
565200.0,0.0,6425.62313140655,0.0,21434.1380175329
568800.0,0.0,6450.57081909115,0.0,6927.31381891077
572400.0,0.0,6460.33452842933,0.0,-4833.81963387594
576000.0,0.0,6474.00249955728,0.0,-32599.3872846757
579600.0,0.0,6341.39755733143,0.0,-37921.9071017312
583200.0,0.0,6309.32060566784,0.0,-23497.0873399119
586800.0,0.0,6274.22117523365,0.0,-2654.40023686271
590400.0,0.0,6159.25017408029,0.0,12443.5934804936
594000.0,0.0,6079.12994612737,0.0,26129.6448677695
597600.0,0.0,5857.19981950111,0.0,30923.2542451797
601200.0,0.0,5592.3309297154,0.0,30919.7036726583
604800.0,0.0,5637.03098422991,0.0,30885.1406622417
608400.0,0.0,5389.85050111402,0.0,31081.6793677847
612000.0,0.0,5357.66989854484,0.0,31256.9298368003
615600.0,0.0,5373.1889719165,0.0,31310.9387105536
619200.0,0.0,5364.19420510317,0.0,31324.8976931207
622800.0,0.0,5349.86446932796,0.0,31249.9940171135
626400.0,0.0,5327.51149500742,0.0,31233.4522724436
630000.0,3716.3577306438738,29814.1734493513,5802.649872349999,31238.6004823163
633600.0,5417.92487624777,54527.8144441072,15593.420473635982,67769.2584578902
637200.0,5417.92487624777,45883.2487378252,15593.420473635982,151112.396355353
640800.0,5417.92487624777,46111.2050691023,15593.420473635982,149068.28003056
644400.0,5417.92487624777,63881.4395789696,15593.420473635982,143094.273313564
648000.0,5417.92487624777,84123.6275863932,15593.420473635982,132242.103088789
651600.0,5417.92487624777,92286.5081506938,15593.420473635982,124691.652355547
655200.0,5417.92487624777,93272.7045354295,15593.420473635982,115236.63079004
658800.0,5417.92487624777,95028.6064513855,15593.420473635982,108327.887645106
662400.0,3166.504883589987,64558.3349643433,15593.420473635982,80563.4904926074
666000.0,1818.745819443332,35047.685669182,11550.172034699988,52853.6511982689
669600.0,1818.745819443333,33935.7511066994,5007.734362174999,21186.8105946979
673200.0,1818.745819443332,33960.6463088698,3745.9493279999997,4216.12192857766
676800.0,373.993904666666,10960.66444316,3745.9493279999997,8417.20500664467
680400.0,0.0,6043.30358065428,3745.9493279999997,28653.4835098735
684000.0,0.0,5901.93109691276,3745.9493279999997,36300.1207280019
