trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
200,0.0651748180389404,0.0651609139999997,248.7734375,0.90234375,200
200,0.0720698833465576,0.0720545109999992,248.94140625,0.94140625,200
200,0.0658135414123535,0.0657663570000011,248.98828125,0.93359375,200
200,0.0663590431213378,0.0663440839999989,249.0390625,0.94140625,200
200,0.0652186870574951,0.0652041739999997,248.38671875,0.7734375,200
200,0.0646345615386962,0.0646204350000001,248.78125,0.94921875,200
200,0.0673873424530029,0.0673593500000002,249.03515625,0.83984375,200
2500,10.827553987503052,10.827158169,346.453125,97.453125,2500
2500,10.2041118144989,10.203912195,346.28125,97.453125,2500
2500,10.15086054801941,10.150623541999998,346.51171875,97.453125,2500
2500,10.305349349975586,10.305130702,346.65234375,97.453125,2500
2500,10.067521810531616,10.067433847,346.33203125,97.453125,2500
2500,10.171627521514893,10.171460718,346.73828125,97.453125,2500
2500,10.317205905914308,10.317079626000002,347.0859375,97.453125,2500
2500,10.17797589302063,10.177775193,346.75,97.453125,2500
3000,15.186639547348022,15.186497539,388.73046875,139.73046875,3000
3000,14.751832723617554,14.751677501,388.8046875,139.73046875,3000
3000,14.593111276626589,14.592874605,388.29296875,139.73046875,3000
3000,14.62367296218872,14.62337797,388.52734375,139.73046875,3000
3000,14.538851499557495,14.538540507,387.92578125,139.73046875,3000
3000,14.50586485862732,14.505689741,388.1875,139.73046875,3000
3000,14.680756330490112,14.678444988000004,388.85546875,139.73046875,3000
3000,14.84770941734314,14.84701661,388.1484375,139.73046875,3000
300,0.145759105682373,0.1457466360000001,249.74609375,1.91015625,300
300,0.1414408683776855,0.1414276329999992,249.953125,1.65234375,300
300,0.1473627090454101,0.1473501039999991,249.6953125,2.26953125,300
300,0.1425528526306152,0.1425396199999991,249.78125,1.65625,300
300,0.1530582904815673,0.1530453239999989,249.5625,1.7109375,300
300,0.1433939933776855,0.1433711510000002,249.875,1.71484375,300
300,0.1644163131713867,0.1644042199999997,249.23828125,1.78125,300
300,0.1498405933380127,0.1498260739999999,249.99609375,1.94140625,300
3500,19.81456160545349,19.814184698,438.46875,189.48828125,3500
3500,20.36552095413208,20.364985657,438.58203125,189.48828125,3500
3500,19.970986366271973,19.970830912,440.23046875,189.75,3500
3500,19.94241166114807,19.942207276,440.1953125,189.75,3500
3500,21.268697023391724,21.267568327,438.59375,189.48828125,3500
3500,20.076606273651123,20.076338483,438.1875,189.48828125,3500
3500,20.30297017097473,20.302568309,438.68359375,189.74609375,3500
3500,19.83913278579712,19.838840544,438.79296875,189.74609375,3500
4000,27.08042311668396,27.079327236,496.3046875,247.23828125,4000
4000,26.30930066108704,26.308979525999995,496.4140625,247.23828125,4000
4000,26.254584789276123,26.254288893,496.57421875,247.23828125,4000
4000,26.229637384414676,26.22918763000001,496.109375,247.23828125,4000
4000,26.43986701965332,26.439656565,496.125,247.23828125,4000
4000,26.275303840637207,26.275004067999998,497.875,247.2421875,4000
