mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
14.700000000000006,14.700000000000006,14.700000000000006,14.700000000000006,50,-1.0,-0.1,12.128132585027252,16.539999999999992,3.3333333333333335,5.602153780835276,350,105,4.278336401121377,3.8667763638474817,20.28722750895252,5.918153655514251,5.792065134655993,34.459999999999994,18.11811811811811,80.78078078078079,1.1011011011011012
14.900000000000006,14.900000000000006,14.900000000000006,14.900000000000006,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.3653846153846154,5.660350784705588,350,104,4.316271278872869,3.936613532440069,21.141639009310513,5.9810630407911,5.905286739702189,35.93,18.118118118118126,80.98098098098097,0.9009009009009009
15.100000000000007,15.100000000000007,15.100000000000007,15.100000000000007,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.411764705882353,5.705781280689617,348,102,4.355970365248313,3.9569299677491236,21.141639009310513,6.035308641975309,5.910133834506388,35.93,18.01801801801802,81.08108108108108,0.9009009009009009
15.300000000000008,15.300000000000008,15.300000000000008,15.300000000000008,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.411764705882353,5.69890416225076,348,102,4.359476717063872,3.9583556303833904,21.141639009310513,6.043283950617284,5.914586265931864,35.93,18.01801801801802,81.08108108108108,0.9009009009009009
15.500000000000007,15.500000000000007,15.500000000000007,15.500000000000007,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.392156862745098,5.66751469331342,346,102,4.387489280764708,3.9949746715078938,21.141639009310513,6.092753086419754,5.982901269927522,35.93,17.91791791791792,81.08108108108108,1.001001001001001
15.700000000000006,15.700000000000006,15.700000000000006,15.700000000000006,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.326923076923077,5.590930684345833,346,104,4.442371428439155,4.08856655029497,22.571225044290347,6.174514145141451,6.149551862500106,38.39999999999999,17.917917917917926,81.38138138138137,0.7007007007007007
15.900000000000007,15.900000000000007,15.900000000000007,15.900000000000007,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.326923076923077,5.601240088814652,346,104,4.462212485271731,4.096672151016585,22.571225044290347,6.203985239852399,6.162280879924134,38.39999999999999,17.917917917917926,81.38138138138137,0.7007007007007007
16.10000000000001,16.10000000000001,16.10000000000001,16.10000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.3076923076923075,5.579972641022195,344,104,4.575673446686531,4.22139849589334,22.571225044290347,6.3638206388206395,6.370828212276306,38.39999999999999,17.81781781781782,81.48148148148148,0.7007007007007007
16.300000000000008,16.300000000000008,16.300000000000008,16.300000000000008,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.320388349514563,5.58467666399924,342,103,4.608556664979198,4.272011645874298,22.571225044290347,6.407141104294478,6.44480766310721,38.39999999999999,17.71771771771771,81.58158158158159,0.7007007007007007
16.500000000000007,16.500000000000007,16.500000000000007,16.500000000000007,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.320388349514563,5.586414853655771,342,103,4.6692184765520315,4.310490988339543,22.571225044290347,6.485791411042944,6.473804265984728,38.39999999999999,17.71771771771771,81.58158158158159,0.7007007007007007
16.70000000000001,16.70000000000001,16.70000000000001,16.70000000000001,50,-1.0,-0.1,14.853699875788523,15.82,3.386138613861386,5.662050667643696,342,101,4.7658675850136385,4.35766990999424,22.571225044290347,6.618357843137255,6.536065123858607,38.39999999999999,17.71771771771772,81.68168168168168,0.6006006006006006
16.90000000000001,16.90000000000001,16.90000000000001,16.90000000000001,50,-1.0,-0.1,14.853699875788523,15.82,3.386138613861386,5.660301739551206,342,101,4.807973047881794,4.391190685447231,22.571225044290347,6.664492044063648,6.556168651415217,38.39999999999999,17.71771771771771,81.78178178178179,0.5005005005005005
17.10000000000001,17.10000000000001,17.10000000000001,17.10000000000001,50,-1.0,-0.1,14.853699875788523,15.82,3.42,5.680105632820572,342,100,4.8446015271321565,4.402792724956161,22.571225044290347,6.715434516523868,6.571294076462197,38.39999999999999,17.71771771771771,81.78178178178179,0.5005005005005005
17.300000000000008,17.300000000000008,17.300000000000008,17.300000000000008,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.4,5.635601121442149,340,100,4.913940349770478,4.489822628073702,22.571225044290347,6.821625916870416,6.714732200913783,38.39999999999999,17.61761761761762,81.88188188188188,0.5005005005005005
