mad_timestamp(s),mad_s1,mad_s2,mad_s3,mad_s4,mad_s5,mad_s6,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
4.2,4.2,4.2,4.2,4.2,4.2,4.2,50,-1.0,-0.1,3.30502486122792,5.590000000000934,2.4746835443037973,2.212448575068841,391,158,2.2446255737082614,0.9858714332957583,5.014904186523632,3.2693693920332927,1.6140704208012782,8.545333333338291,19.919919919919913,79.57957957957959,0.5005005005005005
4.4,4.4,4.4,4.4,4.4,4.4,4.4,50,-1.0,-0.1,3.3460822862965105,5.590000000000934,2.449367088607595,2.2291153616683235,387,158,2.3005206158221636,1.0201824571810227,5.014904186523632,3.3594666666664206,1.6778436742312828,8.713333333333134,19.719719719719713,79.57957957957959,0.7007007007007007
4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,50,-1.0,-0.1,3.655625801418999,6.419333333333498,2.4339622641509435,2.3189899717640103,387,159,2.341391739850216,1.0531584115976034,5.252833140315968,3.410035131743797,1.7117405685360378,8.545333333338291,19.719719719719713,79.77977977977979,0.5005005005005005
4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,50,-1.0,-0.1,3.655625801418999,6.419333333333498,2.408805031446541,2.3397409857132176,383,159,2.4464651796927166,1.0917174002176215,5.620151243517709,3.5650916179334873,1.7805008887458484,9.5766666666716,19.51951951951952,79.87987987987988,0.6006006006006006
5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,50,-1.0,-0.1,3.655625801418999,6.419333333333498,2.4838709677419355,2.3399885268802754,385,155,2.4532520922428733,1.1077165844160375,5.644311826963658,3.576421081907698,1.7831270278836056,8.545333333338291,19.619619619619627,79.97997997997997,0.40040040040040037
5.2,5.2,5.2,5.2,5.2,5.2,5.2,50,-1.0,-0.1,3.655625801418999,6.419333333333498,2.503267973856209,2.3434631180597556,383,153,2.492842841764798,1.1203957582925057,5.644311826963658,3.639233764427511,1.8091206391726915,8.713333333333134,19.519519519519527,79.97997997997997,0.5005005005005005
5.4,5.4,5.4,5.4,5.4,5.4,5.4,50,-1.0,-0.1,3.6736218277517017,6.2020000000000834,2.445161290322581,2.2379193547805873,379,155,2.595117910052775,1.1478500646110565,5.965366711276213,3.792092107088121,1.8663893866349395,9.744666666666461,19.319319319319312,80.18018018018019,0.5005005005005005
5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,50,-1.0,-0.1,3.6736218277517017,6.2020000000000834,2.411392405063291,2.2136794127020285,381,158,2.6400773176488266,1.1643807380926843,5.965366711276213,3.8441366029368615,1.8719092133956419,9.76666666666678,19.41941941941942,80.28028028028028,0.3003003003003003
5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,50,-1.0,-0.1,3.5882710785744054,6.2020000000000834,2.4012738853503186,2.1706198962287275,377,157,2.7121670408376173,1.203342569279766,6.408244689460794,3.951324466611015,1.9236778488838877,10.608000000004907,19.21921921921922,80.28028028028028,0.5005005005005005
6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,50,-1.0,-0.1,3.5882710785744054,6.2020000000000834,2.391025641025641,2.182605235659246,373,156,2.7774346310816957,1.2487064095837255,6.408244689460794,4.048898274671959,1.976868045617653,10.608000000004907,19.019019019019012,80.58058058058059,0.40040040040040037
6.2,6.2,6.2,6.2,6.2,6.2,6.2,50,-1.0,-0.1,3.3625482400501863,5.845999999999769,2.393548387096774,2.186459132474529,371,155,2.8182615958452146,1.286993990938832,7.007320743337108,4.114777915461702,2.0511477660007515,10.608000000004907,18.918918918918912,80.78078078078079,0.3003003003003003
6.4,6.4,6.4,6.4,6.4,6.4,6.4,50,-1.0,-0.1,3.3625482400501863,5.845999999999769,2.3653846153846154,2.2074655918610584,369,156,2.885716055321751,1.3413762398241482,7.007320743337108,4.212790001373212,2.134724297883149,10.77599999999976,18.818818818818826,80.98098098098097,0.20020020020020018
6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,50,-1.0,-0.1,3.420668940426825,6.178666666665794,2.3856209150326797,2.1786971672287696,365,153,2.9630287506803006,1.4048162665434638,7.451076700719338,4.334081207132839,2.225073392278675,10.982666666668191,18.61861861861862,81.08108108108108,0.3003003003003003
6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,50,-1.0,-0.1,3.420668940426825,6.178666666665794,2.4066666666666667,2.169782375160135,361,150,3.021880332510993,1.4477200181608219,7.451076700719338,4.426793141289223,2.3042126749175043,11.807333333333073,18.41841841841842,81.08108108108108,0.5005005005005005
7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,50,-1.0,-0.1,3.420668940426825,6.178666666665794,2.425675675675676,2.18746804213325,359,148,3.0757594305831546,1.5049751732108625,7.451076700719338,4.50041137078016,2.381412977287472,12.838666666666379,18.318318318318326,81.38138138138137,0.3003003003003003
