mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.2,27.71028689855087,244,20,0.4142614307463447,1.3182577963874265,9.309135298189622,0.5428802153432033,1.7603770535250716,16.039999999999996,8.40950639853747,90.55453991468617,1.035953686776356
7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.2,27.71028689855087,244,20,0.41763196259229574,1.3419333932315431,9.309135298189622,0.5466509115462526,1.7871845894024911,16.039999999999996,8.409506398537475,90.2498476538696,1.340645947592931
7.5,7.5,7.5,7.5,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.736842105263158,28.30815784458637,242,19,0.4235547198797908,1.3658229800311115,9.309135298189622,0.5546013513513514,1.818547973788744,16.039999999999996,8.348567946374159,90.18890920170628,1.4625228519195612
7.7,7.7,7.7,7.7,50,-1.0,-0.1,9.164191180895338,12.679999999999993,12.1,27.64760387447708,242,20,0.4428020413663131,1.4072998956910334,9.309135298189622,0.579825151311365,1.8727105016774572,16.039999999999996,8.348567946374171,90.61547836684947,1.035953686776356
7.9,7.9,7.9,7.9,50,-1.0,-0.1,9.164191180895338,12.679999999999993,12.1,27.64760387447708,242,20,0.4428020413663131,1.4072998956910334,9.309135298189622,0.579825151311365,1.8727105016774572,16.039999999999996,8.348567946374171,90.61547836684947,1.035953686776356
8.100000000000001,8.100000000000001,8.100000000000001,8.100000000000001,50,-1.0,-0.1,9.624058395500306,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.45534257576195614,1.4448095893358135,9.624058395500306,0.5963557046979865,1.924816998444531,16.039999999999996,8.348567946374162,90.79829372333943,0.8531383302864107
8.3,8.3,8.3,8.3,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.46754285990122957,1.4787944225218397,9.64689069078737,0.6125987943737441,1.970176656900526,16.039999999999996,8.348567946374168,90.98110907982937,0.6703229737964655
8.5,8.5,8.5,8.5,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.4624209357013622,1.4655788386655626,9.64689069078737,0.6058539852645679,1.9534478828618536,16.039999999999996,8.348567946374168,90.98110907982937,0.6703229737964655
8.700000000000001,8.700000000000001,8.700000000000001,8.700000000000001,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.4642131572972783,1.4667239811776345,9.64689069078737,0.6075502008032129,1.953893554567464,16.039999999999996,8.348567946374155,91.0420475319927,0.6093845216331505
8.900000000000002,8.900000000000002,8.900000000000002,8.900000000000002,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.4642131572972783,1.4667239811776345,9.64689069078737,0.6075502008032129,1.953893554567464,16.039999999999996,8.348567946374155,91.0420475319927,0.6093845216331505
