timestamp(s),s1,s2,s3,s4,s5,s6,x,y,z,distance_zero
11660,0.84,55.32666666666667,170.0933333333333,86.80266666666665,90,10.0,-2.0,136.68,384,407.6044926150839
11680,1.26,55.49,170.13999999999996,87.20399999999998,90,10.0,-3.05,138.52,382,406.35094795016784
11700,1.68,55.653333333333336,170.1866666666666,87.6053333333333,90,10.0,-4.12,140.35,381,406.049377416097
11720,2.1,55.81666666666667,170.23333333333326,88.00666666666663,90,10.0,-5.21,142.15,379,404.8144841776292
11740,2.52,55.980000000000004,170.27999999999992,88.40799999999996,90,10.0,-6.33,143.92,378,404.5207476755673
11760,2.94,56.14333333333334,170.32666666666657,88.80933333333329,90,10.0,-7.48,145.68,376,403.30461539635274
11780,3.36,56.30666666666667,170.37333333333322,89.21066666666661,90,10.0,-8.65,147.4,375,403.02181392574767
11800,3.78,56.470000000000006,170.41999999999987,89.61199999999994,90,10.0,-9.85,149.11,373,401.8206249061887
11820,4.2,56.63333333333334,170.46666666666653,90.01333333333326,90,10.0,-11.07,150.79,372,401.5521995955196
11840,4.62,56.796666666666674,170.51333333333318,90.41466666666659,90,10.0,-12.32,152.44,370,400.3620061893985
11860,5.04,56.96000000000001,170.55999999999983,90.81599999999992,90,10.0,-13.59,154.06,369,400.10020207443034
11880,5.46,57.12333333333334,170.60666666666648,91.21733333333324,90,10.0,-14.88,155.66,367,398.9241155909229
11900,5.88,57.286666666666676,170.65333333333314,91.61866666666657,90,10.0,-16.19,157.23,366,398.67203187582646
11920,6.3,57.45000000000001,170.6999999999998,92.0199999999999,90,10.0,-17.53,158.78,364,397.5102379813632
11940,6.72,57.613333333333344,170.74666666666644,92.42133333333322,90,10.0,-18.89,160.29,362,396.3504966566839
11960,7.14,57.77666666666668,170.7933333333331,92.82266666666655,90,10.0,-20.27,161.78,361,396.1119050218006
11980,7.56,57.94000000000001,170.83999999999975,93.22399999999988,90,10.0,-21.67,163.24,359,394.9656776227524
12000,7.9799999999999995,58.103333333333346,170.8866666666664,93.6253333333332,90,10.0,-23.08,164.67,357,393.82470123139814
12020,8.4,58.26666666666668,170.93333333333305,94.02666666666653,90,10.0,-24.52,166.07,356,393.59430293133056
12040,8.82,58.430000000000014,170.9799999999997,94.42799999999986,90,10.0,-25.98,167.45,354,392.4671488163054
12060,9.24,58.59333333333335,171.02666666666636,94.82933333333318,90,10.0,-27.46,168.79,352,391.34143110588224
12080,9.66,58.75666666666668,171.073333333333,95.23066666666651,90,10.0,-28.95,170.1,351,391.11777318347475
12100,10.08,58.920000000000016,171.11999999999966,95.63199999999983,90,10.0,-30.47,171.38,349,390.000673460957
12120,10.5,59.08333333333335,171.16666666666632,96.03333333333316,90,10.0,-32.0,172.63,347,388.88830902972643
12140,10.92,59.246666666666684,171.21333333333297,96.43466666666649,90,10.0,-33.54,173.85,345,387.7805488933141
12160,11.34,59.41000000000002,171.25999999999962,96.83599999999981,90,10.0,-35.1,175.04,343,386.6781757482571
12180,11.76,59.57333333333335,171.30666666666627,97.23733333333314,90,10.0,-36.68,176.2,342,386.46586188174496
12200,12.18,59.736666666666686,171.35333333333293,97.63866666666647,90,10.0,-38.27,177.32,340,385.36602769315306
12220,12.6,59.90000000000002,171.39999999999958,98.0399999999998,90,10.0,-39.88,178.42,338,384.27608668768346
12240,13.02,60.063333333333354,171.44666666666623,98.44133333333312,90,10.0,-41.5,179.48,336,383.18575182279415
12260,13.44,60.22666666666669,171.49333333333288,98.84266666666645,90,10.0,-43.14,180.5,334,382.0959429253339
12280,13.86,60.39000000000002,171.53999999999954,99.24399999999977,90,10.0,-44.78,181.5,333,381.88545193552477
12300,14.28,60.553333333333356,171.5866666666662,99.6453333333331,90,10.0,-46.44,182.46,331,380.80089968381117
12320,14.7,60.71666666666669,171.63333333333284,100.04666666666643,90,10.0,-48.11,183.39,329,379.7202446538767
12340,15.12,60.880000000000024,171.6799999999995,100.44799999999975,90,10.0,-49.79,184.28,327,378.63856446484687
12360,15.54,61.04333333333336,171.72666666666615,100.84933333333308,90,10.0,-51.48,185.15,325,377.56550809098013
12380,15.959999999999999,61.20666666666669,171.7733333333328,101.2506666666664,90,10.0,-53.19,185.97,323,376.48773818014314
12400,16.38,61.370000000000026,171.81999999999945,101.65199999999973,90,10.0,-54.9,186.77,321,375.4171585050422
12420,16.8,61.53333333333336,171.8666666666661,102.05333333333306,90,10.0,-56.62,187.53,319,374.3451953745366
12440,17.220000000000002,61.696666666666694,171.91333333333276,102.45466666666638,90,10.0,-58.35,188.25,317,373.27173078067403
12460,17.640000000000004,61.86000000000003,171.9599999999994,102.85599999999971,90,10.0,-60.08,188.95,315,372.2051973038528
12480,18.060000000000006,62.02333333333336,172.00666666666606,103.25733333333304,90,10.0,-61.83,189.6,313,371.13354591036364
12500,18.480000000000008,62.186666666666696,172.05333333333272,103.65866666666636,90,10.0,-63.57,190.23,311,370.06701798458073
12520,18.90000000000001,62.35000000000003,172.09999999999937,104.05999999999969,90,10.0,-65.33,190.81,309,368.99520999601066
12540,19.32000000000001,62.513333333333364,172.14666666666602,104.46133333333302,90,10.0,-67.09,191.37,307,367.93008167313525
12560,19.740000000000013,62.6766666666667,172.19333333333267,104.86266666666634,90,10.0,-68.86,191.89,305,366.86301489793163
12580,20.160000000000014,62.84000000000003,172.23999999999933,105.26399999999967,90,10.0,-70.63,192.37,303,365.7920362719779
12600,20.580000000000016,63.003333333333366,172.28666666666598,105.665333333333,90,10.0,-72.4,192.82,301,364.72224006769864
12620,21.000000000000018,63.1666666666667,172.33333333333263,106.06666666666632,90,10.0,-74.18,193.23,299,363.65025134048784
12640,21.42000000000002,63.330000000000034,172.37999999999928,106.46799999999965,90,10.0,-75.95,193.61,297,362.5772119149244
12660,21.84000000000002,63.49333333333337,172.42666666666594,106.86933333333297,90,10.0,-77.73,193.96,295,361.5071707449245
12680,22.260000000000023,63.6566666666667,172.4733333333326,107.2706666666663,90,10.0,-79.52,194.27,293,360.43482531520175
12700,22.680000000000025,63.820000000000036,172.51999999999924,107.67199999999963,90,10.0,-81.3,194.54,291,359.3556756195733
12720,23.100000000000026,63.98333333333337,172.5666666666659,108.07333333333295,90,10.0,-83.08,194.78,289,358.27717594063955
12740,23.520000000000028,64.1466666666667,172.61333333333255,108.47466666666628,90,10.0,-84.86,194.98,287,357.19381293633853
12760,23.94000000000003,64.31000000000003,172.6599999999992,108.8759999999996,90,10.0,-86.64,195.15,285,356.1109547598894
