timestamp(s),s1,s2,s3,s4,s5,s6,x,y,z,distance_zero
8360,83.5,87.4,95.2,89,90,73,-5.16,0.59,471,471.0286336
8380,83,87.2,95.6,89,90,73,-5.79,0.71,471,471.036122
8400,80,86,98,89,90,73,-9.58,1.69,470,470.1006621
8420,79.6,85.8,98.4,89,90,73,-10.2,1.87,470,470.114387
8440,79.2,85.6,98.8,89,90,73,-10.83,2.07,470,470.129316
8460,78.8,85.4,99.2,89,90,73,-11.45,2.27,470,470.1449302
8480,78.4,85.2,99.6,89,90,73,-12.07,2.48,470,470.1614992
8500,76,84,102,89,90,73,-15.72,3.92,469,469.2797511
8520,75.5,83.8,102.4,89,90,73,-16.31,4.22,469,469.3024872
8540,75,83.6,102.8,89,90,73,-16.89,4.53,469,469.3258921
8560,74.5,83.4,103.2,89,90,73,-17.48,4.85,469,469.3506929
8580,74,83.2,103.6,89,90,73,-18.05,5.18,469,469.3757928
8600,71,82,106,89,90,73,-21.42,7.37,468,468.5478986
8620,70.6,81.9,106.4,88.9,90,73,-22.24,7.83,468,468.5935622
8640,70.2,81.8,106.8,88.8,90,73,-23.06,8.3,468,468.6412846
8660,69.8,81.7,107.2,88.7,90,73,-23.87,8.78,468,468.6905859
8680,69.4,81.6,107.6,88.6,90,73,-24.67,9.27,467,467.7430297
8700,67,81,110,88,90,73,-29.37,12.46,466,467.0908354
8720,66.5,80.8,110.4,88,90,73,-29.84,12.98,466,467.1347835
8740,66,80.6,110.8,88,90,73,-30.31,13.5,466,467.1797792
8760,65.5,80.4,111.2,88,90,73,-30.77,14.02,466,467.2251634
8780,65,80.2,111.6,88,90,73,-31.23,14.56,465,466.2749259
8800,62,79,114,88,90,73,-33.79,17.97,464,465.5756491
8820,61.6,78.8,114.4,88,90,73,-34.22,18.5,464,465.627811
8840,61.2,78.6,114.8,88,90,73,-34.65,19.05,464,465.6817851
8860,60.8,78.4,115.2,88,90,73,-35.07,19.6,463,464.7397819
8880,60.4,78.2,115.6,88,90,73,-35.48,20.16,463,464.7948537
8900,58,77,118,88,90,73,-37.82,23.63,461,463.1519506
8920,57.5,76.8,118.4,88,90,73,-38.14,24.3,461,463.2128556
8940,57,76.6,118.8,88,90,73,-38.45,24.97,461,463.2741126
8960,56.5,76.4,119.2,88,90,73,-38.76,25.65,461,463.3370912
8980,56,76.2,119.6,88,90,73,-39.05,26.34,460,462.4053396
9000,53,75,122,88,90,73,-40.62,30.61,458,460.8155341
9020,52.6,74.9,122.4,88,90,73,-41.37,31.63,458,460.9511187
9040,52.2,74.8,122.8,88,90,73,-42.1,32.66,457,460.0957353
9060,51.8,74.7,123.2,88,90,73,-42.82,33.7,457,460.2371589
9080,51.4,74.6,123.6,88,90,73,-43.53,34.75,457,460.3818235
9100,49,74,126,88,90,73,-47.47,41.26,454,458.3358905
9120,48.5,73.8,126.4,87.9,90,73,-47.33,41.87,454,458.3767291
9140,48,73.6,126.8,87.8,90,73,-47.19,42.49,453,457.4290067
9160,47.5,73.4,127.2,87.7,90,73,-47.04,43.1,453,457.4706238
9180,47,73.2,127.6,87.6,90,73,-46.88,43.72,453,457.5130302
9200,44,72,130,87,90,73,-45.78,47.41,451,455.7899917
9220,43.6,71.8,130.4,87,90,73,-45.87,48.16,450,454.8883847
9240,43.2,71.6,130.8,87,90,73,-45.94,48.92,450,454.9765379
9260,42.8,71.4,131.2,87,90,73,-46.01,49.69,450,455.0670458
9280,42.4,71.2,131.6,87,90,73,-46.07,50.45,449,454.1680828
9300,40,70,134,87,90,73,-46.23,55.1,447,452.749625
9320,39.5,69.8,134.4,87,90,73,-46.13,55.96,446,451.85783
9340,39,69.6,134.8,87,90,73,-46.02,56.83,446,451.9551851
9360,38.5,69.4,135.2,87,90,73,-45.89,57.69,445,451.0643282
9380,38,69.2,135.6,87,90,73,-45.75,58.56,445,451.162206
9400,35,68,138,87,90,73,-44.66,63.78,442,448.8055303
9420,34.6,67.9,138.4,87,90,73,-44.87,65.04,441,448.0228995
9440,34.2,67.8,138.8,87,90,73,-45.06,66.3,441,448.2266097
9460,33.8,67.7,139.2,87,90,73,-45.23,67.56,440,447.44844
9480,33.4,67.6,139.6,87,90,73,-45.38,68.82,439,446.6727402
9500,31,67,142,87,90,73,-45.95,76.47,435,444.0541222
9520,30.5,66.8,142.4,87,90,73,-45.57,77.36,435,444.1691057
9540,30,66.6,142.8,87,90,73,-45.17,78.24,434,443.3033121
9560,29.5,66.4,143.2,87,90,73,-44.77,79.13,434,443.4206917
9580,29,66.2,143.6,87,90,73,-44.35,80.01,433,442.5579313
9600,26,65,146,87,90,73,-41.58,85.26,430,440.3386924
9620,25.6,64.8,146.4,86.9,90,73,-41.1,85.79,429,439.420225
9640,25.2,64.6,146.8,86.8,90,73,-40.62,86.32,429,439.4793815
9660,24.8,64.4,147.2,86.7,90,73,-40.13,86.85,429,439.5387803
9680,24.4,64.2,147.6,86.6,90,73,-39.63,87.37,428,438.6206263
9700,22,63,150,86,90,73,-36.55,90.46,426,437.029649
9720,21.5,62.8,150.4,86,90,73,-35.96,91.28,425,436.1767532
9740,21,62.6,150.8,86,90,73,-35.36,92.11,424,435.3281311
9760,20.5,62.4,151.2,86,90,73,-34.74,92.93,424,435.4524687
9780,20,62.2,151.6,86,90,73,-34.12,93.74,423,434.6036838
9800,17,61,154,86,90,73,-30.12,98.52,419,431.4793214
9820,16.6,60.9,154.4,86,90,73,-29.74,99.74,418,430.7627365
9840,16.2,60.8,154.8,86,90,73,-29.33,100.96,418,431.0187589
9860,15.8,60.7,155.2,86,90,73,-28.91,102.18,417,430.3086572
9880,15.4,60.6,155.6,86,90,73,-28.48,103.39,416,429.600515
9900,13,60,158,86,90,73,-25.52,110.53,411,426.3673901
9920,12.6,59.8,158.3,86,90,73,-24.78,110.84,410,425.4404236
9940,12.2,59.6,158.6,86,90,73,-24.03,111.14,410,425.4756638
9960,11.8,59.4,158.9,86,90,73,-23.28,111.44,410,425.5124346
9980,11.4,59.2,159.2,86,90,73,-22.53,111.73,409,424.584731
10000,9,58,161,86,90,73,-17.96,113.36,407,422.8735641
10020,8.5,57.8,161.4,86,90,73,-17.04,114.02,406,422.0508524
10040,8,57.6,161.8,86,90,73,-16.12,114.67,405,421.2292289
10060,7.5,57.4,162.2,86,90,73,-15.18,115.31,404,420.4079311
10080,7,57.2,162.6,86,90,73,-14.24,115.94,404,420.5482864
10100,4,56,165,86,90,73,-8.36,119.53,399,416.6033011
10120,3.6,55.9,165.4,86,90,73,-7.58,120.56,398,415.9280827
10140,3.2,55.8,165.8,86,90,73,-6.8,121.58,397,415.2552666
10160,2.8,55.7,166.2,86,90,73,-6,122.6,397,415.5427295
10180,2.4,55.6,166.6,86,90,73,-5.18,123.61,396,414.8762038
10200,0,55,169,86,90,73,0,129.42,390,410.9130521
10220,0,55,169.1,86,90,72.7,0,129.78,389,410.0778565
10240,0,55,169.2,86,90,72.4,0,130.13,389,410.1887576
10260,0,55,169.3,86,90,72.1,0,130.48,389,410.2999274
10280,0,55,169.4,86,90,71.8,0,130.83,388,409.46366
10300,0,55,170,86,90,70,0,132.91,386,408.2414336
10320,0,55,170,86,90,69.7,0,132.91,386,408.2414336
10340,0,55,170,86,90,69.4,0,132.91,386,408.2414336
10360,0,55,170,86,90,69.1,0,132.91,386,408.2414336
10380,0,55,170,86,90,68.8,0,132.91,386,408.2414336
10400,0,55,170,86,90,67,0,132.91,386,408.2414336
10420,0,55,170,86,90,66.7,0,132.91,386,408.2414336
10440,0,55,170,86,90,66.4,0,132.91,386,408.2414336
10460,0,55,170,86,90,66.1,0,132.91,386,408.2414336
10480,0,55,170,86,90,65.8,0,132.91,386,408.2414336
10500,0,55,170,86,90,64,0,132.91,386,408.2414336
10520,0,55,170,86,90,63.7,0,132.91,386,408.2414336
10540,0,55,170,86,90,63.4,0,132.91,386,408.2414336
10560,0,55,170,86,90,63.1,0,132.91,386,408.2414336
10580,0,55,170,86,90,62.8,0,132.91,386,408.2414336
10600,0,55,170,86,90,61,0,132.91,386,408.2414336
10620,0,55,170,86,90,60.6,0,132.91,386,408.2414336
10640,0,55,170,86,90,60.2,0,132.91,386,408.2414336
10660,0,55,170,86,90,59.8,0,132.91,386,408.2414336
10680,0,55,170,86,90,59.4,0,132.91,386,408.2414336
10700,0,55,170,86,90,57,0,132.91,386,408.2414336
10720,0,55,170,86,90,56.7,0,132.91,386,408.2414336
10740,0,55,170,86,90,56.4,0,132.91,386,408.2414336
10760,0,55,170,86,90,56.1,0,132.91,386,408.2414336
10780,0,55,170,86,90,55.8,0,132.91,386,408.2414336
10800,0,55,170,86,90,54,0,132.91,386,408.2414336
10820,0,55,170,86,90,53.7,0,132.91,386,408.2414336
10840,0,55,170,86,90,53.4,0,132.91,386,408.2414336
10860,0,55,170,86,90,53.1,0,132.91,386,408.2414336
10880,0,55,170,86,90,52.8,0,132.91,386,408.2414336
10900,0,55,170,86,90,51,0,132.91,386,408.2414336
10920,0,55,170,86,90,50.7,0,132.91,386,408.2414336
10940,0,55,170,86,90,50.4,0,132.91,386,408.2414336
10960,0,55,170,86,90,50.1,0,132.91,386,408.2414336
10980,0,55,170,86,90,49.8,0,132.91,386,408.2414336
11000,0,55,170,86,90,48,0,132.91,386,408.2414336
11020,0,55,170,86,90,47.7,0,132.91,386,408.2414336
11040,0,55,170,86,90,47.4,0,132.91,386,408.2414336
11060,0,55,170,86,90,47.1,0,132.91,386,408.2414336
11080,0,55,170,86,90,46.8,0,132.91,386,408.2414336
11100,0,55,170,86,90,45,0,132.91,386,408.2414336
11120,0,55,170,86,90,44.7,0,132.91,386,408.2414336
11140,0,55,170,86,90,44.4,0,132.91,386,408.2414336
11160,0,55,170,86,90,44.1,0,132.91,386,408.2414336
11180,0,55,170,86,90,43.8,0,132.91,386,408.2414336
11200,0,55,170,86,90,42,0,132.91,386,408.2414336
11220,0,55,170,86,90,41.6,0,132.91,386,408.2414336
11240,0,55,170,86,90,41.2,0,132.91,386,408.2414336
11260,0,55,170,86,90,40.8,0,132.91,386,408.2414336
11280,0,55,170,86,90,40.4,0,132.91,386,408.2414336
11300,0,55,170,86,90,38,0,132.91,386,408.2414336
11320,0,55,170,86,90,37.7,0,132.91,386,408.2414336
11340,0,55,170,86,90,37.4,0,132.91,386,408.2414336
11360,0,55,170,86,90,37.1,0,132.91,386,408.2414336
11380,0,55,170,86,90,36.8,0,132.91,386,408.2414336
11400,0,55,170,86,90,35,0,132.91,386,408.2414336
11420,0,55,170,86,90,34.7,0,132.91,386,408.2414336
11440,0,55,170,86,90,34.4,0,132.91,386,408.2414336
11460,0,55,170,86,90,34.1,0,132.91,386,408.2414336
11480,0,55,170,86,90,33.8,0,132.91,386,408.2414336
11500,0,55,170,86,90,32,0,132.91,386,408.2414336
11520,0,55,170,86,90,31.7,0,132.91,386,408.2414336
11540,0,55,170,86,90,31.4,0,132.91,386,408.2414336
11560,0,55,170,86,90,31.1,0,132.91,386,408.2414336
11580,0,55,170,86,90,30.8,0,132.91,386,408.2414336
11600,0,55,170,86,90,29,0,132.91,386,408.2414336
11620,0,55,170,86,90,28.7,0,132.91,386,408.2414336
11640,0,55,170,86,90,28.4,0,132.91,386,408.2414336
11660,0,55,170,86,90,28.1,0,132.91,386,408.2414336
11680,0,55,170,86,90,27.8,0,132.91,386,408.2414336
11700,0,55,170,86,90,26,0,132.91,386,408.2414336
11720,0,55,170,86,90,25.7,0,132.91,386,408.2414336
11740,0,55,170,86,90,25.4,0,132.91,386,408.2414336
11760,0,55,170,86,90,25.1,0,132.91,386,408.2414336
11780,0,55,170,86,90,24.8,0,132.91,386,408.2414336
11800,0,55,170,86,90,23,0,132.91,386,408.2414336
11820,0,55,170,86,90,22.7,0,132.91,386,408.2414336
11840,0,55,170,86,90,22.4,0,132.91,386,408.2414336
11860,0,55,170,86,90,22.1,0,132.91,386,408.2414336
11880,0,55,170,86,90,21.8,0,132.91,386,408.2414336
11900,0,55,170,86,90,20,0,132.91,386,408.2414336
11920,0,55,170,86,90,19.7,0,132.91,386,408.2414336
11940,0,55,170,86,90,19.4,0,132.91,386,408.2414336
11960,0,55,170,86,90,19.1,0,132.91,386,408.2414336
11980,0,55,170,86,90,18.8,0,132.91,386,408.2414336
12000,0,55,170,86,90,17,0,132.91,386,408.2414336
12020,0,55,170,86,90,16.7,0,132.91,386,408.2414336
12040,0,55,170,86,90,16.4,0,132.91,386,408.2414336
12060,0,55,170,86,90,16.1,0,132.91,386,408.2414336
12080,0,55,170,86,90,15.8,0,132.91,386,408.2414336
12100,0,55,170,86,90,14,0,132.91,386,408.2414336
12120,0,55,170,86,90,13.6,0,132.91,386,408.2414336
12140,0,55,170,86,90,13.2,0,132.91,386,408.2414336
12160,0,55,170,86,90,12.8,0,132.91,386,408.2414336
12180,0,55,170,86,90,12.4,0,132.91,386,408.2414336
12200,0,55,170,86,90,10,0,132.91,386,408.2414336
12220,0.2,55,170,86.2,90,10,-0.47,133.4,386,408.4014947
12240,0.4,55,170,86.4,90,10,-0.93,133.89,386,408.5625986
12260,0.6,55,170,86.6,90,10,-1.41,134.37,385,407.7772492
12280,0.8,55,170,86.8,90,10,-1.88,134.85,385,407.937565
12300,2,55,170,88,90,10,-4.81,137.65,382,406.0722332
12320,2.4,55.2,170,88.4,90,10,-5.85,139.47,381,405.767302
12340,2.8,55.4,170,88.8,90,10,-6.91,141.26,379,404.5282879
12360,3.2,55.6,170,89.2,90,10,-8,143.03,378,404.2345617
12380,3.6,55.8,170,89.6,90,10,-9.11,144.78,377,403.9470764
12400,6,57,170,92,90,10,-16.27,154.77,368,399.5528323
12420,6.5,57.2,170.1,92.4,90,10,-17.85,156.62,366,398.5027565
12440,7,57.4,170.2,92.8,90,10,-19.45,158.44,364,397.4638802
12460,7.5,57.6,170.3,93.2,90,10,-21.09,160.21,362,396.4291011
12480,8,57.8,170.4,93.6,90,10,-22.76,161.95,360,395.4058928
12500,11,59,171,96,90,10,-33.34,171.52,348,389.402961
12520,11.4,59.2,171,96.5,90,10,-34.87,172.94,346,388.3814626
12540,11.8,59.4,171,97,90,10,-36.42,174.32,344,387.3627225
12560,12.2,59.6,171,97.5,90,10,-37.98,175.67,342,386.3501382
12580,12.6,59.8,171,98,90,10,-39.56,176.97,340,385.3354052
12600,15,61,171,101,90,10,-49.32,184.05,328,379.3294938
12620,15.5,61.1,171.1,101.4,90,10,-51.23,184.74,326,378.1922534
12640,16,61.2,171.2,101.8,90,10,-53.16,185.4,324,377.0611961
12660,16.5,61.3,171.3,102.2,90,10,-55.1,186.02,322,375.9301137
12680,17,61.4,171.4,102.6,90,10,-57.05,186.61,320,374.8039415
12700,20,62,172,105,90,10,-68.9,189.29,308,368.024339
12720,20.4,62.2,172,105.4,90,10,-70.6,189.85,306,366.9650971
12740,20.8,62.4,172,105.8,90,10,-72.32,190.37,304,365.9056153
12760,21.2,62.6,172,106.2,90,10,-74.03,190.86,302,364.8451459
12780,21.6,62.8,172,106.6,90,10,-75.75,191.32,301,364.6126779
12800,24,64,172,109,90,10,-86.09,193.36,289,358.2186172
12820,24.5,64.2,172.1,109.4,90,10,-88.22,193.58,286,356.4435226
12840,25,64.4,172.2,109.8,90,10,-90.35,193.75,284,355.4689649
12860,25.5,64.6,172.3,110.2,90,10,-92.47,193.87,281,353.6909354
12880,26,64.8,172.4,110.6,90,10,-94.59,193.94,279,352.7052476
12900,29,66,173,113,90,10,-107.19,193.38,264,344.3566763
12920,29.4,66.2,173,113.5,90,10,-108.89,193.25,262,343.2879179
12940,29.8,66.4,173,114,90,10,-110.58,193.08,259,341.4510548
12960,30.2,66.6,173,114.5,90,10,-112.25,192.87,257,340.3643627
12980,30.6,66.8,173,115,90,10,-113.91,192.62,255,339.2682604
13000,33,68,173,118,90,10,-123.61,190.34,240,330.316133
13020,33.5,68.1,173.1,118.4,90,10,-125.43,189.51,238,329.0755612
13040,34,68.2,173.2,118.8,90,10,-127.23,188.63,236,327.8181658
13060,34.5,68.3,173.3,119.2,90,10,-129.02,187.72,234,326.559273
13080,35,68.4,173.4,119.6,90,10,-130.78,186.78,231,324.5784602
13100,38,69,174,122,90,10,-140.97,180.43,219,316.8414837
13120,38.4,69.2,174,122.4,90,10,-142.36,179.61,217,315.6186333
13140,38.8,69.4,174,122.8,90,10,-143.73,178.77,214,313.7085045
13160,39.2,69.6,174,123.2,90,10,-145.09,177.9,212,312.4796283
13180,39.6,69.8,174,123.6,90,10,-146.43,177,210,311.2406543
13200,42,71,174,126,90,10,-154.04,171.08,198,303.6456619
13220,42.5,71.2,174.1,126.5,90,10,-155.49,169.69,195,301.6568186
13240,43,71.4,174.2,127,90,10,-156.9,168.25,192,299.6492491
13260,43.5,71.6,174.3,127.5,90,10,-158.27,166.78,189,297.6339384
13280,44,71.8,174.4,128,90,10,-159.6,165.27,186,295.6050285
13300,47,73,175,131,90,10,-166.71,155.46,170,284.3589909
13320,47.4,73.2,175,131.4,90,10,-167.6,154.12,168,282.9606587
13340,47.8,73.4,175,131.8,90,10,-168.47,152.76,166,281.5559598
13360,48.2,73.6,175,132.2,90,10,-169.31,151.38,164,280.1388593
13380,48.6,73.8,175,132.6,90,10,-170.12,149.98,162,278.709194
13400,51,75,175,135,90,10,-174.44,141.25,150,269.964583
13420,51.5,75.1,175.1,135.4,90,10,-175.2,139.36,148,268.3658875
13440,52,75.2,175.2,135.8,90,10,-175.92,137.44,146,266.7463214
13460,52.5,75.3,175.3,136.2,90,10,-176.61,135.52,144,265.1278229
13480,53,75.4,175.4,136.6,90,10,-177.27,133.58,142,263.5000366
13500,56,76,176,139,90,10,-180.44,121.71,130,253.5190677
13520,56.4,76.2,176,139.5,90,10,-180.61,119.99,128,251.7966882
13540,56.8,76.4,176,140,90,10,-180.74,118.27,126,250.0614734
13560,57.2,76.6,176,140.5,90,10,-180.83,116.54,124,248.308398
13580,57.6,76.8,176,141,90,10,-180.89,114.8,122,246.5445844
13600,60,78,176,144,90,10,-180.51,104.22,109,235.2162165
13620,60.5,78.2,176.1,144.4,90,10,-180.53,102.14,107,233.3937885
13640,61,78.4,176.2,144.8,90,10,-180.51,100.06,105,231.5617924
13660,61.5,78.6,176.3,145.2,90,10,-180.45,97.98,103,229.7200098
13680,62,78.8,176.4,145.6,90,10,-180.34,95.89,101,227.8561118
13700,65,80,177,148,90,10,-178.81,83.38,89,216.4399235
13720,65.4,80.2,177,148.4,90,10,-178.45,81.7,87,214.6818402
13740,65.8,80.4,177,148.8,90,10,-178.05,80.02,86,213.3096409
13760,66.2,80.6,177,149.2,90,10,-177.63,78.34,84,211.5314929
13780,66.6,80.8,177,149.6,90,10,-177.18,76.67,82,209.7499495
13800,69,82,177,152,90,10,-173.9,66.75,73,200.0644209
13820,69.4,82.1,177.1,152.4,90,10,-173.12,65.07,72,198.4657132
13840,69.8,82.2,177.2,152.8,90,10,-172.32,63.4,70,196.5037974
13860,70.2,82.3,177.3,153.2,90,10,-171.49,61.74,69,194.8888086
13880,70.6,82.4,177.4,153.6,90,10,-170.63,60.09,68,193.2599415
13900,73,83,178,156,90,10,-164.92,50.42,59,182.2684361
13920,73.5,83.2,178,156.4,90,10,-164.1,48.61,58,180.7089984
13940,74,83.4,178,156.8,90,10,-163.25,46.81,57,179.1388808
13960,74.5,83.6,178,157.2,90,10,-162.37,45.03,55,177.2476172
13980,75,83.8,178,157.6,90,10,-161.46,43.26,54,175.6609211
14000,78,85,178,160,90,10,-155.39,33.03,47,165.668443
14020,78.4,85.2,178.1,160.5,90,10,-153.68,31.55,45,163.2113504
14040,78.8,85.4,178.2,161,90,10,-151.93,30.08,44,161.007861
14060,79.2,85.6,178.3,161.5,90,10,-150.16,28.64,42,158.5316221
14080,79.6,85.8,178.4,162,90,10,-148.35,27.23,41,156.3016168
14100,82,87,179,165,90,10,-136.93,19.24,33,142.1583712
14120,82.5,87.1,179,165.4,90,10,-135.72,17.87,32,140.5818456
14140,83,87.2,179,165.8,90,10,-134.5,16.51,32,139.2365976
14160,83.5,87.3,179,166.2,90,10,-133.25,15.18,31,137.6480835
14180,84,87.4,179,166.6,90,10,-131.99,13.87,30,136.0651939
14200,87,88,179,169,90,10,-124.08,6.5,27,127.1498974
14220,87.3,88.2,179.1,169.3,90,10,-122.53,5.78,26,125.3914243
14240,87.6,88.4,179.2,169.6,90,10,-120.97,5.07,25,123.6302787
14260,87.9,88.6,179.3,169.9,90,10,-119.4,4.38,24,121.8669127
14280,88.2,88.8,179.4,170.2,90,10,-117.82,3.7,23,120.1009675
14300,90,90,180,172,90,10,-108.14,0,19,109.7964462
14320,90,90,180,172,90,10.3,-108.14,0,19,109.7964462
14340,90,90,180,172,90,10.6,-108.14,0,19,109.7964462
14360,90,90,180,172,90,10.9,-108.14,0,19,109.7964462
14380,90,90,180,172,90,11.2,-108.14,0,19,109.7964462
14400,90,90,180,172,90,13,-108.14,0,19,109.7964462
14420,90,90,180,172,90,13.3,-108.14,0,19,109.7964462
14440,90,90,180,172,90,13.6,-108.14,0,19,109.7964462
14460,90,90,180,172,90,13.9,-108.14,0,19,109.7964462
14480,90,90,180,172,90,14.2,-108.14,0,19,109.7964462
14500,90,90,180,172,90,16,-108.14,0,19,109.7964462
14520,90,90,180,172,90,16.4,-108.14,0,19,109.7964462
14540,90,90,180,172,90,16.8,-108.14,0,19,109.7964462
14560,90,90,180,172,90,17.2,-108.14,0,19,109.7964462
14580,90,90,180,172,90,17.6,-108.14,0,19,109.7964462
14600,90,90,180,172,90,20,-108.14,0,19,109.7964462
14620,90,90,180,172,90,20.3,-108.14,0,19,109.7964462
14640,90,90,180,172,90,20.6,-108.14,0,19,109.7964462
14660,90,90,180,172,90,20.9,-108.14,0,19,109.7964462
14680,90,90,180,172,90,21.2,-108.14,0,19,109.7964462
14700,90,90,180,172,90,23,-108.14,0,19,109.7964462
14720,90,90,180,172,90,23.3,-108.14,0,19,109.7964462
14740,90,90,180,172,90,23.6,-108.14,0,19,109.7964462
14760,90,90,180,172,90,23.9,-108.14,0,19,109.7964462
14780,90,90,180,172,90,24.2,-108.14,0,19,109.7964462
14800,90,90,180,172,90,26,-108.14,0,19,109.7964462
14820,90,90,180,172,90,26.3,-108.14,0,19,109.7964462
14840,90,90,180,172,90,26.6,-108.14,0,19,109.7964462
14860,90,90,180,172,90,26.9,-108.14,0,19,109.7964462
14880,90,90,180,172,90,27.2,-108.14,0,19,109.7964462
14900,90,90,180,172,90,29,-108.14,0,19,109.7964462
14920,90,90,180,172,90,29.3,-108.14,0,19,109.7964462
14940,90,90,180,172,90,29.6,-108.14,0,19,109.7964462
14960,90,90,180,172,90,29.9,-108.14,0,19,109.7964462
14980,90,90,180,172,90,30.2,-108.14,0,19,109.7964462
15000,90,90,180,172,90,32,-108.14,0,19,109.7964462
15020,90,90,180,172,90,32.3,-108.14,0,19,109.7964462
15040,90,90,180,172,90,32.6,-108.14,0,19,109.7964462
15060,90,90,180,172,90,32.9,-108.14,0,19,109.7964462
15080,90,90,180,172,90,33.2,-108.14,0,19,109.7964462
15100,90,90,180,172,90,35,-108.14,0,19,109.7964462
15120,90,90,180,172,90,35.3,-108.14,0,19,109.7964462
15140,90,90,180,172,90,35.6,-108.14,0,19,109.7964462
15160,90,90,180,172,90,35.9,-108.14,0,19,109.7964462
15180,90,90,180,172,90,36.2,-108.14,0,19,109.7964462
15200,90,90,180,172,90,38,-108.14,0,19,109.7964462
15220,90,90,180,172,90,38.4,-108.14,0,19,109.7964462
15240,90,90,180,172,90,38.8,-108.14,0,19,109.7964462
15260,90,90,180,172,90,39.2,-108.14,0,19,109.7964462
15280,90,90,180,172,90,39.6,-108.14,0,19,109.7964462
15300,90,90,180,172,90,42,-108.14,0,19,109.7964462
15320,90,90,180,172,90,42.3,-108.14,0,19,109.7964462
15340,90,90,180,172,90,42.6,-108.14,0,19,109.7964462
15360,90,90,180,172,90,42.9,-108.14,0,19,109.7964462
15380,90,90,180,172,90,43.2,-108.14,0,19,109.7964462
15400,90,90,180,172,90,45,-108.14,0,19,109.7964462
15420,90,90,180,172,90,45.3,-108.14,0,19,109.7964462
15440,90,90,180,172,90,45.6,-108.14,0,19,109.7964462
15460,90,90,180,172,90,45.9,-108.14,0,19,109.7964462
15480,90,90,180,172,90,46.2,-108.14,0,19,109.7964462
15500,90,90,180,172,90,48,-108.14,0,19,109.7964462
15520,90,90,180,172,90,48.3,-108.14,0,19,109.7964462
15540,90,90,180,172,90,48.6,-108.14,0,19,109.7964462
15560,90,90,180,172,90,48.9,-108.14,0,19,109.7964462
15580,90,90,180,172,90,49.2,-108.14,0,19,109.7964462
15600,90,90,180,172,90,51,-108.14,0,19,109.7964462
15620,90,90,180,172,90,51.3,-108.14,0,19,109.7964462
15640,90,90,180,172,90,51.6,-108.14,0,19,109.7964462
15660,90,90,180,172,90,51.9,-108.14,0,19,109.7964462
15680,90,90,180,172,90,52.2,-108.14,0,19,109.7964462
15700,90,90,180,172,90,54,-108.14,0,19,109.7964462
15720,90,90,180,172,90,54.3,-108.14,0,19,109.7964462
15740,90,90,180,172,90,54.6,-108.14,0,19,109.7964462
15760,90,90,180,172,90,54.9,-108.14,0,19,109.7964462
15780,90,90,180,172,90,55.2,-108.14,0,19,109.7964462
15800,90,90,180,172,90,57,-108.14,0,19,109.7964462
15820,90,90,180,172,90,57.3,-108.14,0,19,109.7964462
15840,90,90,180,172,90,57.6,-108.14,0,19,109.7964462
15860,90,90,180,172,90,57.9,-108.14,0,19,109.7964462
15880,90,90,180,172,90,58.2,-108.14,0,19,109.7964462
15900,90,90,180,172,90,60,-108.14,0,19,109.7964462
15920,90,90,180,172,90,60.3,-108.14,0,19,109.7964462
15940,90,90,180,172,90,60.6,-108.14,0,19,109.7964462
15960,90,90,180,172,90,60.9,-108.14,0,19,109.7964462
15980,90,90,180,172,90,61.2,-108.14,0,19,109.7964462
16000,90,90,180,172,90,63,-108.14,0,19,109.7964462
16020,90,90,180,172,90,63.4,-108.14,0,19,109.7964462
16040,90,90,180,172,90,63.8,-108.14,0,19,109.7964462
16060,90,90,180,172,90,64.2,-108.14,0,19,109.7964462
16080,90,90,180,172,90,64.6,-108.14,0,19,109.7964462
16100,90,90,180,172,90,67,-108.14,0,19,109.7964462
16120,90,90,180,172,90,67.3,-108.14,0,19,109.7964462
16140,90,90,180,172,90,67.6,-108.14,0,19,109.7964462
16160,90,90,180,172,90,67.9,-108.14,0,19,109.7964462
16180,90,90,180,172,90,68.2,-108.14,0,19,109.7964462
16200,90,90,180,172,90,70,-108.14,0,19,109.7964462
16220,90,90,180,172,90,70.3,-108.14,0,19,109.7964462
16240,90,90,180,172,90,70.6,-108.14,0,19,109.7964462
16260,90,90,180,172,90,70.9,-108.14,0,19,109.7964462
16280,90,90,180,172,90,71.2,-108.14,0,19,109.7964462
16300,90,90,180,172,90,73,-108.14,0,19,109.7964462
16320,90,89.8,179.9,171.6,90,73,-110.1,0,20,111.9017873
16340,90,89.6,179.8,171.2,90,73,-112.05,0,20,113.8209229
16360,90,89.4,179.7,170.8,90,73,-114,0,21,115.9180745
16380,90,89.2,179.6,170.4,90,73,-115.93,0,22,117.9990038
16400,90,88,179,168,90,73,-127.39,0,28,130.430871
16420,90,87.8,179,167.5,90,73,-129.28,0,29,132.4927107
16440,90,87.6,179,167,90,73,-131.16,0,29,134.3277544
16460,90,87.4,179,166.5,90,73,-133.03,0,30,136.370748
16480,90,87.2,179,166,90,73,-134.89,0,31,138.4063297
16500,90,86,179,163,90,73,-145.84,0,38,150.7093414
16520,90,85.8,178.9,162.6,90,73,-147.62,0,39,152.6848532
16540,90,85.6,178.8,162.2,90,73,-149.38,0,40,154.6427638
16560,90,85.4,178.7,161.8,90,73,-151.13,0,41,156.5927102
16580,90,85.2,178.6,161.4,90,73,-152.86,0,43,158.7928827
