mad_timestamp(s),mad_s1,mad_s2,mad_s3,mad_s4,mad_s5,mad_s6,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.6999999999999997,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.5999999999999996,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.4999999999999996,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.3999999999999995,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.2999999999999994,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.1999999999999993,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-1.0999999999999992,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.9999999999999991,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.899999999999999,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.7999999999999989,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.6999999999999988,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.5999999999999988,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.49999999999999867,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.3999999999999986,0.22360679774994083,0.2999999999999545,43.0,36.68787265568828,172,4,0.0004945335430214169,0.009326724604511253,0.22360679774994083,0.0005551149881047036,0.010892431275278575,0.2999999999999545,6.215722120658146,76.84338817794027,16.940889701401584
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.2999999999999985,0.22360679774994083,0.2999999999999545,45.0,36.68787265568828,180,4,0.0004929698005928907,0.009312008511315403,0.22360679774994083,0.0005533596837944911,0.010875241062115988,0.2999999999999545,6.459475929311399,77.08714198659354,16.453382084095065
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.1999999999999984,0.22360679774994083,0.2999999999999545,36.8,37.55742270177761,184,5,0.0004921916320047409,0.009304676538565837,0.22360679774994083,0.0005524861878453285,0.010866676419569649,0.2999999999999545,6.581352833638032,77.20901889092016,16.209628275441805
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,-0.09999999999999831,0.22360679774994083,0.2999999999999545,37.2,37.67439448750305,186,5,0.0004918034682571031,0.009301017040739152,0.22360679774994083,0.0005520504731861446,0.010862401679346873,0.2999999999999545,6.642291285801335,77.26995734308349,16.087751371115175
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.5,1.7763568394002505e-15,0.22360679774997957,0.3000000000000014,38.0,37.825917041097625,190,5,0.000666572459087322,0.01120003620421842,0.22360679774997957,0.0007867820613690265,0.013718916455625693,0.3000000000000014,6.7641681901279735,77.45277269957343,15.783059110298597
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-2.0,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.9,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.7999999999999998,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.6999999999999997,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.5999999999999996,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.4999999999999996,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.3999999999999995,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.2999999999999994,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.1999999999999993,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-1.0999999999999992,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.9999999999999991,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.899999999999999,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.7999999999999989,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.6999999999999988,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.5999999999999988,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.49999999999999867,0.0,0.0,15.0,5.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627759,72.15112736136501,25.95978062157221
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.3999999999999986,0.22360679774994083,0.2999999999999545,44.0,36.6742416417845,176,4,0.0004937504336896332,0.009319357843760217,0.22360679774994083,0.0005542359461599614,0.010883825987292034,0.2999999999999545,6.337599024984765,76.96526508226691,16.697135892748324
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.2999999999999985,0.22360679774994083,0.2999999999999545,36.8,37.55742270177761,184,5,0.0004921916320047409,0.009304676538565837,0.22360679774994083,0.0005524861878453285,0.010866676419569649,0.2999999999999545,6.581352833638032,77.20901889092016,16.209628275441805
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-1.0,-0.1999999999999984,0.22360679774997957,0.3000000000000014,37.6,37.70198933743417,188,5,0.0006670973192913278,0.011204429174887724,0.22360679774997957,0.0007874015748031753,0.013724298769435279,0.3000000000000014,6.703229737964655,77.39183424741012,15.904936014625228
