timestamp(s),temperature(degrees)
1461,29.95050713
1464,29.90753974
1467,29.86361185
1470,29.82104278
1473,29.77752457
1476,29.73535083
1479,29.6922406
1482,29.65046322
1485,29.60776002
1488,29.56637839
1491,29.52408108
1494,29.48309127
1497,29.44119988
1500,29.40060457
1503,29.3591132
1506,29.31890837
1509,29.27781646
1512,29.23800002
1515,29.19730563
1518,29.15787444
1521,29.11757433
1524,29.07852617
1527,29.03757059
1530,28.99995029
1533,28.96043126
1536,28.92213979
1539,28.88198009
1542,28.84508783
1545,28.80634024
1548,28.76879459
1551,28.73042386
1554,28.69324657
1557,28.65525181
1560,28.61843922
1563,28.58081796
1566,28.54338455
1569,28.50711432
1572,28.47004973
1575,28.43413761
1578,28.39743666
1581,28.36187784
1584,28.32553834
1587,28.29032972
1590,28.2543483
1593,28.2194868
1596,28.18385249
1599,28.14934223
1602,28.11406661
1605,28.07988932
1608,28.0449615
1611,28.01112165
1614,27.97653875
1617,27.94303265
1620,27.90789251
1623,27.87561575
1626,27.84171237
1629,27.80886451
1632,27.7753087
1635,27.74356123
1638,27.71028445
1641,27.67804644
1644,27.64510341
1647,27.61318826
1650,27.58057533
1653,27.54897926
1656,27.51669219
1659,27.48541191
1662,27.45344712
1665,27.42247886
1668,27.39083284
1671,27.36017326
1674,27.32883365
1677,27.29848759
1680,27.26746755
1683,27.23741571
1686,27.20670468
1689,27.17695097
1692,27.14654517
1695,27.11708665
1698,27.08698279
1701,27.0578167
1704,27.02801136
1707,26.99913479
1710,26.96962502
1713,26.94103493
1716,26.9118177
1719,26.88351076
1722,26.85458339
1725,26.82655679
1728,26.79791612
1731,26.7701673
1734,26.74180864
1737,26.71433629
1740,26.68625846
1743,26.65905818
1746,26.63125839
1749,26.60432727
1752,26.57680281
1755,26.55013827
1758,26.52288626
1761,26.4964856
1764,26.4695032
1767,26.44336401
1770,26.41664998
1773,26.3907682
1776,26.36431848
1779,26.3386925
1782,26.31250474
1785,26.28713232
1788,26.26120361
1791,26.23608223
1794,26.21040977
1797,26.18553707
1800,26.16011862
1803,26.13549203
1806,26.11032371
1809,26.08594175
1812,26.06102395
1815,26.03688187
1818,26.01221037
1821,25.98830737
1824,25.96387976
1827,25.94021307
1830,25.91602722
1833,25.89259466
1836,25.86864792
1839,25.8448215
1842,25.82173733
1845,25.79876585
1848,25.77529059
1851,25.75193077
1854,25.72930185
1857,25.70617656
1860,25.6837693
1863,25.66087258
1866,25.63868653
1869,25.6160168
1872,25.59405059
1875,25.5716044
1878,25.54985537
1881,25.52763165
1884,25.50609733
1887,25.48409348
1890,25.4627723
1893,25.44098595
1896,25.41987571
1899,25.39830473
1902,25.37740429
1905,25.35604552
1908,25.33535192
1911,25.31420431
1914,25.29371535
1917,25.2727768
1920,25.25249051
1923,25.23175916
1926,25.21167336
1929,25.19107956
1932,25.17125994
1935,25.15093489
1938,25.13200191
1941,25.11183947
1944,25.09230916
1947,25.07235313
1950,25.05302033
1953,25.03326561
1956,25.01412793
1959,24.99457221
1962,24.97562712
1965,24.9562676
1968,24.93751156
1971,24.91834639
1974,24.89977907
1977,24.88080652
1980,24.86242405
