time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed,average_temperature,2P_Model,4P_Model
624.0799973,3,TRUE,TRUE,21.312,1608640418,30.562,1608640419,29.875,1608640420,2.621208191,30.2185,32.18096269,22.59350002
627.1199946,3,TRUE,TRUE,21.312,1608640421,30.812,1608640422,29.937,1608640423,2.660750389,30.3745,32.76348415,22.59350002
630.0800223,3,FALSE,TRUE,21.312,1608640424,31.125,1608640425,30.062,1608640426,2.62035203,30.5935,33.26344334,22.59350002
633.1200016,3,FALSE,TRUE,21.312,1608640427,31.5,1608640428,30.187,1608640429,2.659868717,30.8435,33.21989422,22.59350002
636.0800347,3,FALSE,TRUE,21.312,1608640430,31.5,1608640431,30.312,1608640432,2.619477034,30.906,33.18279186,22.59350002
639.1199834,3,FALSE,TRUE,21.312,1608640433,32.062,1608640434,30.437,1608640435,2.658959866,31.2495,33.14480814,22.59350002
642.0800159,3,FALSE,TRUE,21.312,1608640436,32.375,1608640437,30.625,1608640438,2.618597507,31.5,33.10793974,22.59350002
645.1197686,3,FALSE,TRUE,21.312,1608640439,32.625,1608640440,30.687,1608640441,2.657849789,31.656,33.07019796,22.59350002
648.0799921,3,FALSE,TRUE,21.312,1608640442,32.812,1608640443,30.812,1608640444,2.617681026,31.812,33.03355967,22.59350002
651.1199777,3,FALSE,TRUE,21.312,1608640445,33,1608640446,31,1608640447,2.657209158,32,32.996053,22.59350002
654.0800204,3,FALSE,TRUE,21.312,1608640448,33.187,1608640449,31.125,1608640450,2.616836071,32.156,32.95964797,22.59350002
657.1199877,3,FALSE,TRUE,21.312,1608640451,33.312,1608640452,31.187,1608640453,2.656340361,32.2495,32.92237803,22.59350002
660.0799732,3,TRUE,TRUE,21.312,1608640454,33.437,1608640455,31.312,1608640456,2.615903139,32.3745,32.95164251,22.59350002
663.1199841,3,TRUE,TRUE,21.312,1608640457,33.437,1608640458,31.437,1608640459,2.655455112,32.437,33.5370057,22.59350002
666.0807457,3,TRUE,TRUE,21.312,1608640460,33.75,1608640461,31.562,1608640462,2.615795612,32.656,34.10014159,22.59350002
669.1199794,3,TRUE,TRUE,21.312,1608640463,33.937,1608640464,31.75,1608640465,2.65456152,32.8435,34.67637748,22.59350002
672.0802317,3,TRUE,TRUE,21.312,1608640466,34.187,1608640467,31.875,1608640468,2.614396095,33.031,35.23586636,22.59350002
675.1205966,3,TRUE,TRUE,21.312,1608640469,34.437,1608640470,32.062,1608640471,2.654294252,33.2495,35.80868186,22.59350002
678.1599751,3,TRUE,TRUE,21.312,1608640472,34.812,1608640473,32.25,1608640474,2.693248034,33.531,36.37947924,22.59350002
681.1199901,3,FALSE,TRUE,21.312,1608640475,35.187,1608640476,32.437,1608640477,2.652880192,33.812,36.86138944,22.59350002
684.0799806,3,FALSE,TRUE,21.312,1608640478,35.5,1608640479,32.687,1608640480,2.61244297,34.0935,36.80629281,22.59350002
687.119978,3,FALSE,TRUE,21.312,1608640481,35.875,1608640482,32.937,1608640483,2.651973486,34.406,36.75671394,22.59350002
690.0807276,3,FALSE,TRUE,21.312,1608640484,36.187,1608640485,33.125,1608640486,2.612313986,34.656,36.70858002,22.59350002
693.1199903,3,FALSE,TRUE,21.312,1608640487,36.5,1608640488,33.312,1608640489,2.651115894,34.906,36.6593257,22.59350002
696.0799904,3,FALSE,TRUE,21.312,1608640490,36.75,1608640491,33.5,1608640492,2.610690594,35.125,36.61150738,22.59350002
699.1199727,3,FALSE,TRUE,21.312,1608640493,36.937,1608640494,33.687,1608640495,2.650205374,35.312,36.56255204,22.59350002
702.0799968,3,FALSE,TRUE,21.312,1608640496,37.187,1608640497,33.875,1608640498,2.60980463,35.531,36.51503485,22.59350002
705.1197617,3,FALSE,TRUE,21.312,1608640499,37.312,1608640500,34.062,1608640501,2.649076939,35.687,36.46639167,22.59350002
708.0799904,3,FALSE,TRUE,21.312,1608640502,37.437,1608640503,34.25,1608640504,2.608891249,35.8435,36.41917084,22.59350002
711.119987,3,FALSE,TRUE,21.312,1608640505,37.562,1608640506,34.375,1608640507,2.648418427,35.9685,36.37083071,22.59350002
714.0799887,3,FALSE,TRUE,21.312,1608640508,37.625,1608640509,34.562,1608640510,2.607995272,36.0935,36.32391123,22.59350002
717.1199811,3,FALSE,TRUE,21.312,1608640511,37.75,1608640512,34.687,1608640513,2.647456646,36.2185,36.27587598,22.59350002
720.0799918,3,FALSE,TRUE,21.312,1608640514,37.812,1608640515,34.812,1608640516,2.60703969,36.312,36.22925222,22.59350002
723.1199892,3,FALSE,TRUE,21.312,1608640517,37.875,1608640518,34.937,1608640519,2.646569729,36.406,36.18151978,22.59350002
726.0799954,3,FALSE,TRUE,21.312,1608640520,37.875,1608640521,35.062,1608640522,2.606151342,36.4685,36.13519008,22.59350002
729.1199939,3,FALSE,TRUE,21.312,1608640523,37.875,1608640524,35.125,1608640525,2.645685673,36.5,36.0877586,22.59350002
732.0803895,3,FALSE,TRUE,21.312,1608640526,37.937,1608640527,35.125,1608640528,2.605656147,36.531,36.041715,22.59350002
735.1200726,3,FALSE,TRUE,21.312,1608640529,37.875,1608640530,35.312,1608640531,2.644873142,36.5935,35.9945875,22.59350002
738.0807433,3,FALSE,TRUE,21.312,1608640532,37.875,1608640533,35.312,1608640534,2.605109215,36.5935,35.94882999,22.59350002
741.119992,3,FALSE,TRUE,21.312,1608640535,37.937,1608640536,35.437,1608640537,2.643886328,36.687,35.90200636,22.59350002
744.0799496,3,FALSE,TRUE,21.312,1608640538,37.875,1608640539,35.5,1608640540,2.603423834,36.6875,35.8565483,22.59350002
747.1199992,3,FALSE,TRUE,21.312,1608640541,37.875,1608640542,35.562,1608640543,2.643010139,36.7185,35.81000765,22.59350002
750.079967,3,FALSE,TRUE,21.312,1608640544,37.812,1608640545,35.562,1608640546,2.602560997,36.687,35.76483607,22.59350002
753.1199963,3,FALSE,TRUE,21.312,1608640547,37.75,1608640548,35.625,1608640549,2.64212966,36.6875,35.71858919,22.59350002
756.0799937,3,FALSE,TRUE,21.312,1608640550,37.687,1608640551,35.687,1608640552,2.601690292,36.687,35.673702,22.59350002
759.1197605,3,FALSE,TRUE,21.312,1608640553,37.625,1608640554,35.687,1608640555,2.640957117,36.656,35.6277507,22.59350002
762.08025,3,FALSE,TRUE,21.312,1608640556,37.625,1608640557,35.75,1608640558,2.601042509,36.6875,35.58313913,22.59350002
765.1203394,3,FALSE,TRUE,21.312,1608640559,37.562,1608640560,35.75,1608640561,2.640632391,36.656,35.53747275,22.59350002
768.0800152,3,FALSE,TRUE,21.312,1608640562,37.562,1608640563,35.75,1608640564,2.599874735,36.656,35.49315469,22.59350002
771.119993,3,FALSE,TRUE,21.312,1608640565,37.437,1608640566,35.75,1608640567,2.639397621,36.5935,35.44777791,22.59350002
774.1603596,3,FALSE,TRUE,21.312,1608640568,37.375,1608640569,35.75,1608640570,2.679312229,36.5625,35.40254056,22.59350002
777.1199973,3,FALSE,TRUE,21.312,1608640571,37.312,1608640572,35.75,1608640573,2.638545275,36.531,35.35864342,22.59350002
780.1603532,3,FALSE,TRUE,21.312,1608640574,37.25,1608640575,35.75,1608640576,2.678462744,36.5,35.31369147,22.59350002
783.1199934,3,FALSE,TRUE,21.312,1608640577,37.25,1608640578,35.75,1608640579,2.637700558,36.5,35.2700711,22.59350002
786.1603107,3,FALSE,TRUE,21.312,1608640580,37.25,1608640581,35.75,1608640582,2.677573442,36.5,35.22540317,22.59350002
789.119993,3,FALSE,TRUE,21.312,1608640583,37,1608640584,35.687,1608640585,2.636857986,36.3435,35.18205722,22.59350002
792.1599627,3,FALSE,TRUE,21.312,1608640586,36.937,1608640587,35.687,1608640588,2.67638278,36.312,35.13767602,22.59350002
795.1199615,3,FALSE,TRUE,21.312,1608640589,36.875,1608640590,35.687,1608640591,2.635992527,36.281,35.09459878,22.59350002
798.1604524,3,FALSE,TRUE,21.312,1608640592,36.812,1608640593,35.625,1608640594,2.676057577,36.2185,35.05048987,22.59350002
801.1207616,3,FALSE,TRUE,21.312,1608640595,36.75,1608640596,35.625,1608640597,2.635960817,36.1875,35.0076798,22.59350002
804.1599865,3,FALSE,TRUE,21.312,1608640598,36.625,1608640599,35.562,1608640600,2.674749613,36.0935,34.96386729,22.59350002
807.1199892,3,FALSE,TRUE,21.312,1608640601,36.562,1608640602,35.562,1608640603,2.634346724,36.062,34.92133154,22.59350002
810.1599879,3,FALSE,TRUE,21.312,1608640604,36.5,1608640605,35.5,1608640606,2.673905849,36,34.87778418,22.59350002
813.1200221,3,FALSE,TRUE,21.312,1608640607,36.437,1608640608,35.437,1608640609,2.633550882,35.937,34.8355162,22.59350002
816.1599927,3,FALSE,TRUE,21.312,1608640610,36.375,1608640611,35.437,1608640612,2.673083544,35.906,34.79224384,22.59350002
819.1199827,3,FALSE,TRUE,21.312,1608640613,36.312,1608640614,35.375,1608640615,2.632661104,35.8435,34.750243,22.59350002
822.1599932,3,FALSE,TRUE,21.312,1608640616,36.25,1608640617,35.375,1608640618,2.672232628,35.8125,34.70724293,22.59350002
825.1197636,3,FALSE,TRUE,21.312,1608640619,36.125,1608640620,35.312,1608640621,2.631578684,35.7185,34.66551003,22.59350002
828.1599829,3,FALSE,TRUE,21.312,1608640622,36.125,1608640623,35.25,1608640624,2.67138505,35.6875,34.62277816,22.59350002
831.1199906,3,FALSE,TRUE,21.312,1608640625,36,1608640626,35.187,1608640627,2.630986214,35.5935,34.58130509,22.59350002
834.1599946,3,FALSE,TRUE,21.312,1608640628,35.937,1608640629,35.187,1608640630,2.670539141,35.562,34.53884568,22.59350002
837.1212788,3,FALSE,TRUE,21.312,1608640631,35.875,1608640632,35.125,1608640633,2.631421566,35.5,34.49761638,22.59350002
840.1599936,3,FALSE,TRUE,21.312,1608640634,35.75,1608640635,35.062,1608640636,2.669691324,35.406,34.45544262,22.59350002
843.1199777,3,FALSE,TRUE,21.312,1608640637,35.687,1608640638,35,1608640639,2.629273176,35.3435,34.41449125,22.59350002
846.1599813,3,FALSE,TRUE,21.312,1608640640,35.625,1608640641,35,1608640642,2.668834925,35.3125,34.37256563,22.59350002
849.1201642,3,FALSE,TRUE,21.25,1608640643,35.562,1608640644,34.937,1608640645,2.628605604,35.2495,34.33184653,22.59350002
852.1599882,3,FALSE,TRUE,21.312,1608640646,35.5,1608640647,34.875,1608640648,2.667981148,35.1875,34.29001276,22.59350002
855.1199903,3,FALSE,TRUE,21.312,1608640649,35.437,1608640650,34.812,1608640651,2.627571821,35.1245,34.24957907,22.59350002
858.2000074,3,FALSE,TRUE,21.312,1608640652,35.437,1608640653,34.75,1608640654,2.707156181,35.0935,34.20763712,22.59350002
861.1199768,3,FALSE,TRUE,21.312,1608640655,35.25,1608640656,34.687,1608640657,2.626760244,34.9685,34.16800018,22.59350002
864.1599824,3,FALSE,TRUE,21.312,1608640658,35.187,1608640659,34.625,1608640660,2.666304111,34.906,34.12686325,22.59350002
867.1199951,3,FALSE,TRUE,21.312,1608640661,35.125,1608640662,34.562,1608640663,2.625909805,34.8435,34.08693526,22.59350002
870.1599879,3,FALSE,TRUE,21.312,1608640664,35.062,1608640665,34.562,1608640666,2.66545105,34.812,34.0460579,22.59350002
873.1199892,3,FALSE,TRUE,21.312,1608640667,35,1608640668,34.437,1608640669,2.625042915,34.7185,34.00638183,22.59350002
876.1593249,3,FALSE,TRUE,21.312,1608640670,34.937,1608640671,34.437,1608640672,2.663864613,34.687,33.96577099,22.59350002
879.1599844,3,FALSE,TRUE,21.312,1608640673,34.937,1608640674,34.375,1608640675,2.664186478,34.656,33.92580438,22.59350002
882.1599824,3,FALSE,TRUE,21.312,1608640676,34.75,1608640677,34.312,1608640678,2.663775682,34.531,33.88597277,22.59350002
885.1197543,3,FALSE,TRUE,21.312,1608640679,34.75,1608640680,34.25,1608640681,2.623110533,34.5,33.84679852,22.59350002
888.1599908,3,FALSE,TRUE,21.312,1608640682,34.625,1608640683,34.187,1608640684,2.662917376,34.406,33.80668634,22.59350002
891.119993,3,FALSE,TRUE,21.312,1608640685,34.562,1608640686,34.125,1608640687,2.622507811,34.3435,33.76775608,22.59350002
894.1599667,3,FALSE,TRUE,21.312,1608640688,34.5,1608640689,34.062,1608640690,2.662890911,34.281,33.72790028,22.59350002
897.119988,3,FALSE,TRUE,21.312,1608640691,34.437,1608640692,34,1608640693,2.621634722,34.2185,33.68921525,22.59350002
900.1599734,3,FALSE,TRUE,21.312,1608640694,34.437,1608640695,34,1608640696,2.6611619,34.2185,33.64961061,22.59350002
903.1197674,3,FALSE,TRUE,21.312,1608640697,34.312,1608640698,33.875,1608640699,2.620518446,34.0935,33.61117246,22.59350002
906.159976,3,FALSE,TRUE,21.312,1608640700,34.25,1608640701,33.812,1608640702,2.660300016,34.031,33.57181466,22.59350002
909.1201394,3,FALSE,TRUE,21.312,1608640703,34.187,1608640704,33.75,1608640705,2.620040417,33.9685,33.53361412,22.59350002
912.1599858,3,FALSE,TRUE,21.312,1608640706,34.125,1608640707,33.75,1608640708,2.659437895,33.9375,33.49450916,22.59350002
915.1999874,3,FALSE,TRUE,21.312,1608640709,34.062,1608640710,33.687,1608640711,2.699032545,33.8745,33.45552734,22.59350002
918.1599772,3,FALSE,TRUE,21.312,1608640712,34,1608640713,33.625,1608640714,2.658648968,33.8125,33.41769136,22.59350002
921.1199822,3,FALSE,TRUE,21.312,1608640715,33.937,1608640716,33.562,1608640717,2.618242264,33.7495,33.37997307,22.59350002
924.1600676,3,FALSE,TRUE,21.312,1608640718,33.875,1608640719,33.5,1608640720,2.657874584,33.6875,33.34135668,22.59350002
927.1199811,3,FALSE,TRUE,21.312,1608640721,33.812,1608640722,33.5,1608640723,2.617380619,33.656,33.30387739,22.59350002
930.1600068,3,FALSE,TRUE,21.312,1608640724,33.75,1608640725,33.375,1608640726,2.656949282,33.5625,33.26550525,22.59350002
933.1199722,3,FALSE,TRUE,21.312,1608640727,33.687,1608640728,33.312,1608640729,2.616502047,33.4995,33.22826163,22.59350002
936.1798172,3,FALSE,TRUE,21.312,1608640730,33.625,1608640731,33.312,1608640732,2.675878763,33.4685,33.18988326,22.59350002
939.119971,3,FALSE,TRUE,21.312,1608640733,33.562,1608640734,33.25,1608640735,2.615675688,33.406,33.15312258,22.59350002
942.1599777,3,FALSE,TRUE,21.312,1608640736,33.5,1608640737,33.187,1608640738,2.655229807,33.3435,33.11523307,22.59350002
945.1197658,3,FALSE,TRUE,21.312,1608640739,33.437,1608640740,33.125,1608640741,2.61458087,33.281,33.07845986,22.59350002
948.1600089,3,FALSE,TRUE,21.312,1608640742,33.375,1608640743,33.062,1608640744,2.654400826,33.2185,33.04080633,22.59350002
951.1199586,3,FALSE,TRUE,21.312,1608640745,33.312,1608640746,33,1608640747,2.613932133,33.156,33.004263,22.59350002
954.1599891,3,FALSE,TRUE,21.312,1608640748,33.25,1608640749,32.937,1608640750,2.653505325,33.0935,32.96684952,22.59350002
957.1199834,3,FALSE,TRUE,21.312,1608640751,33.187,1608640752,32.875,1608640753,2.613085747,33.031,32.93053608,22.59350002
960.1599803,3,FALSE,TRUE,21.312,1608640754,33.125,1608640755,32.875,1608640756,2.652619362,33,32.89335892,22.59350002
963.1200047,3,FALSE,TRUE,21.312,1608640757,33.125,1608640758,32.812,1608640759,2.612227917,32.9685,32.85727409,22.59350002
966.1599846,3,FALSE,TRUE,21.312,1608640760,33.062,1608640761,32.75,1608640762,2.651838541,32.906,32.82033157,22.59350002
969.1199987,3,FALSE,TRUE,21.312,1608640763,33,1608640764,32.687,1608640765,2.611432076,32.8435,32.78447439,22.59350002
972.160017,3,FALSE,TRUE,21.312,1608640766,32.937,1608640767,32.625,1608640768,2.650994301,32.781,32.74776435,22.59350002
975.1199758,3,FALSE,TRUE,21.312,1608640769,32.875,1608640770,32.562,1608640771,2.610529423,32.7185,32.71213394,22.59350003
978.1599934,3,FALSE,TRUE,21.312,1608640772,32.812,1608640773,32.5,1608640774,2.650086641,32.656,32.67565538,22.59350003
981.1199744,3,FALSE,TRUE,21.312,1608640775,32.75,1608640776,32.5,1608640777,2.609642744,32.625,32.64024938,22.59350003
984.1601241,3,FALSE,TRUE,21.312,1608640778,32.687,1608640779,32.375,1608640780,2.649325132,32.531,32.60399927,22.59350003
987.1200447,3,FALSE,TRUE,21.312,1608640781,32.687,1608640782,32.375,1608640783,2.60883069,32.531,32.56881725,22.59350003
990.1599863,3,FALSE,TRUE,21.312,1608640784,32.625,1608640785,32.312,1608640786,2.64830637,32.4685,32.53279818,22.59350003
993.1199725,3,FALSE,TRUE,21.312,1608640787,32.562,1608640788,32.25,1608640789,2.607868195,32.406,32.49783722,22.59350003
996.1599782,3,FALSE,TRUE,21.312,1608640790,32.5,1608640791,32.187,1608640792,2.647408485,32.3435,32.46204452,22.59350003
999.1199708,3,FALSE,TRUE,21.312,1608640793,32.437,1608640794,32.125,1608640795,2.606980324,32.281,32.42730393,22.59350003
1002.159982,3,FALSE,TRUE,21.312,1608640796,32.375,1608640797,32.062,1608640798,2.646528244,32.2185,32.39173686,22.59350003
1005.119761,3,FALSE,TRUE,21.312,1608640799,32.375,1608640800,32.062,1608640801,2.605864048,32.2185,32.35721782,22.59350003
1008.160372,3,FALSE,TRUE,21.312,1608640802,32.312,1608640803,32,1608640804,2.646040916,32.156,32.32186805,22.59350003
1011.11999,3,FALSE,TRUE,21.312,1608640805,32.25,1608640806,31.937,1608640807,2.605219841,32.0935,32.28756855,22.59350003
1014.161112,3,FALSE,TRUE,21.312,1608640808,32.187,1608640809,31.937,1608640810,2.645843506,32.062,32.25243579,22.59350003
1017.119769,3,FALSE,TRUE,21.312,1608640811,32.125,1608640812,31.812,1608640813,2.604072571,31.9685,32.21836365,22.59350003
1020.16038,3,FALSE,TRUE,21.312,1608640814,32.062,1608640815,31.812,1608640816,2.644229174,31.937,32.18345828,22.59350003
1023.119999,3,FALSE,TRUE,21.312,1608640817,32.062,1608640818,31.75,1608640819,2.603404999,31.906,32.14958996,22.59350003
1026.159757,3,FALSE,TRUE,21.312,1608640820,32,1608640821,31.687,1608640822,2.642675161,31.8435,32.11491441,22.59350003
1029.11999,3,FALSE,TRUE,21.312,1608640823,32,1608640824,31.687,1608640825,2.602499962,31.8435,32.08125266,22.59350003
1032.159997,3,FALSE,TRUE,21.312,1608640826,31.875,1608640827,31.625,1608640828,2.642034531,31.75,32.04679294,22.59350003
1035.120003,3,FALSE,TRUE,21.312,1608640829,31.812,1608640830,31.625,1608640831,2.601606846,31.7185,32.01334601,22.59350003
1038.160384,3,FALSE,TRUE,21.312,1608640832,31.812,1608640833,31.5,1608640834,2.641509295,31.656,31.97909938,22.59350003
1041.12,3,FALSE,TRUE,21.312,1608640835,31.75,1608640836,31.5,1608640837,2.600683689,31.625,31.94586774,22.59350003
1044.160364,3,FALSE,TRUE,21.312,1608640838,31.687,1608640839,31.437,1608640840,2.64056468,31.562,31.91183724,22.59350003
1047.129788,3,FALSE,TRUE,21.312,1608640841,31.625,1608640842,31.437,1608640843,2.609534502,31.531,31.87870588,22.59350003
1050.160312,3,FALSE,TRUE,21.312,1608640844,31.625,1608640845,31.312,1608640846,2.639616251,31.4685,31.84499959,22.59350003
1053.119979,3,FALSE,TRUE,21.312,1608640847,31.562,1608640848,31.312,1608640849,2.598851204,31.437,31.81218515,22.59350003
1056.159982,3,FALSE,TRUE,21.312,1608640850,31.5,1608640851,31.25,1608640852,2.638385773,31.375,31.77858644,22.59350003
1059.199988,3,FALSE,TRUE,21.312,1608640853,31.5,1608640854,31.187,1608640855,2.677958727,31.3435,31.74509521,22.59350003
1062.159862,3,FALSE,TRUE,21.312,1608640856,31.375,1608640857,31.187,1608640858,2.637410641,31.281,31.71258975,22.59350003
1065.200016,3,FALSE,TRUE,21.312,1608640859,31.375,1608640860,31.125,1608640861,2.677160025,31.25,31.67930808,22.59350003
1068.16001,3,FALSE,TRUE,21.312,1608640862,31.312,1608640863,31.062,1608640864,2.63675499,31.187,31.64700628,22.59350003
1071.200013,3,FALSE,TRUE,21.312,1608640865,31.25,1608640866,31,1608640867,2.676324368,31.125,31.61393612,22.59350003
1074.159965,3,FALSE,TRUE,21.312,1608640868,31.25,1608640869,31,1608640870,2.635879278,31.125,31.58183845,22.59350003
1077.200458,3,FALSE,TRUE,21.312,1608640871,31.187,1608640872,30.937,1608640873,2.675888777,31.062,31.54897153,22.59350003
1080.159973,3,FALSE,TRUE,21.375,1608640874,31.125,1608640875,30.875,1608640876,2.635056973,31,31.51710685,22.59350003
1083.19998,3,FALSE,TRUE,21.312,1608640877,31.125,1608640878,30.875,1608640879,2.67464304,31,31.48462818,22.59350003
1086.159994,3,FALSE,TRUE,21.312,1608640880,31,1608640881,30.812,1608640882,2.634259224,30.906,31.45292991,22.59350003
1089.199994,3,FALSE,TRUE,21.312,1608640883,31,1608640884,30.75,1608640885,2.67383337,30.875,31.42048078,22.59350003
1092.159975,3,FALSE,TRUE,21.312,1608640886,30.937,1608640887,30.687,1608640888,2.633418798,30.812,31.38898556,22.59350003
1095.199991,3,FALSE,TRUE,21.312,1608640889,30.937,1608640890,30.687,1608640891,2.673001051,30.812,31.35674088,22.59350003
1098.159981,3,FALSE,TRUE,21.312,1608640892,30.875,1608640893,30.625,1608640894,2.632598877,30.75,31.32544415,22.59350003
1101.199979,3,FALSE,TRUE,21.312,1608640895,30.812,1608640896,30.562,1608640897,2.672169924,30.687,31.29340297,22.59350003
1104.159972,3,FALSE,TRUE,21.312,1608640898,30.812,1608640899,30.562,1608640900,2.631755829,30.687,31.26230357,22.59350003
1107.20193,3,FALSE,TRUE,21.312,1608640901,30.75,1608640902,30.5,1608640903,2.67326355,30.625,31.23044394,22.59350003
1110.159979,3,FALSE,TRUE,21.312,1608640904,30.687,1608640905,30.5,1608640906,2.630931377,30.5935,31.19956096,22.59350003
1113.199989,3,FALSE,TRUE,21.312,1608640907,30.687,1608640908,30.375,1608640909,2.670502186,30.531,31.16792246,22.59350003
1116.160043,3,FALSE,TRUE,21.312,1608640910,30.625,1608640911,30.375,1608640912,2.630147219,30.5,31.13721338,22.59350003
1119.199966,3,FALSE,TRUE,21.312,1608640913,30.562,1608640914,30.312,1608640915,2.669629574,30.437,31.10577529,22.59350003
1122.160124,3,FALSE,TRUE,21.312,1608640916,30.562,1608640917,30.312,1608640918,2.629379749,30.437,31.07525877,22.59350003
1125.19999,3,FALSE,TRUE,21.312,1608640919,30.5,1608640920,30.25,1608640921,2.668802977,30.375,31.0440195,22.59350003
1128.159983,3,FALSE,TRUE,21.312,1608640922,30.437,1608640923,30.25,1608640924,2.628383875,30.3435,31.0136971,22.59350003
1131.200006,3,FALSE,TRUE,21.312,1608640925,30.437,1608640926,30.187,1608640927,2.667967319,30.312,30.98265322,22.59350003
1134.159979,3,FALSE,TRUE,21.312,1608640928,30.375,1608640929,30.125,1608640930,2.627541065,30.25,30.95252222,22.59350003
1137.199987,3,FALSE,TRUE,21.312,1608640931,30.375,1608640932,30.062,1608640933,2.667111158,30.2185,30.92167423,22.59350003
1140.159972,3,FALSE,TRUE,21.312,1608640934,30.312,1608640935,30.062,1608640936,2.626688719,30.187,30.89173311,22.59350003
1143.199989,3,FALSE,TRUE,21.312,1608640937,30.25,1608640938,30.062,1608640939,2.666276455,30.156,30.86107953,22.59350003
1146.159964,3,FALSE,TRUE,21.312,1608640940,30.25,1608640941,30,1608640942,2.625854492,30.125,30.83132731,22.59350003
1149.200001,3,FALSE,TRUE,21.312,1608640943,30.187,1608640944,29.937,1608640945,2.665446043,30.062,30.80086683,22.59350003
1152.159983,3,FALSE,TRUE,21.312,1608640946,30.125,1608640947,29.875,1608640948,2.625019073,30,30.77130214,22.59350003
1155.199991,3,FALSE,TRUE,21.312,1608640949,30.125,1608640950,29.875,1608640951,2.664581537,30,30.74103402,22.59350003
1158.159986,3,TRUE,TRUE,21.312,1608640952,30.062,1608640953,29.812,1608640954,2.624174833,29.937,30.79089478,22.59350003
1161.200005,3,TRUE,TRUE,21.312,1608640955,30.062,1608640956,29.812,1608640957,2.663766861,29.937,31.38563247,22.59350003
1164.199754,3,TRUE,TRUE,21.312,1608640958,30.125,1608640959,29.812,1608640960,2.663084507,29.9685,31.96296507,22.59350003
1167.199992,3,TRUE,TRUE,21.312,1608640961,30.187,1608640962,29.812,1608640963,2.662944794,29.9995,32.53856832,22.59350003
1170.239976,3,TRUE,TRUE,21.312,1608640964,30.375,1608640965,29.812,1608640966,2.702515125,30.0935,33.11994296,22.59350003
1173.19999,3,TRUE,TRUE,21.312,1608640967,30.625,1608640968,29.937,1608640969,2.662176847,30.281,33.68423637,22.59350003
1176.159952,3,TRUE,TRUE,21.312,1608640970,30.875,1608640971,30,1608640972,2.621726751,30.4375,34.24676177,22.59350003
1179.199999,3,FALSE,TRUE,21.312,1608640973,31.187,1608640974,30.125,1608640975,2.661328793,30.656,34.73621026,22.59350003
1182.239962,3,FALSE,TRUE,21.312,1608640976,31.5,1608640977,30.25,1608640978,2.700896025,30.875,34.68459332,22.59350003
1185.199957,3,FALSE,TRUE,21.312,1608640979,31.875,1608640980,30.312,1608640981,2.660524368,31.0935,34.64292783,22.59350003
1188.159942,3,FALSE,TRUE,21.312,1608640982,32.125,1608640983,30.5,1608640984,2.620092392,31.3125,34.60139229,22.59350003
1191.199967,3,FALSE,TRUE,21.312,1608640985,32.437,1608640986,30.625,1608640987,2.659684181,31.531,34.55886832,22.59350003
1194.159937,3,FALSE,TRUE,21.312,1608640988,32.687,1608640989,30.75,1608640990,2.619244337,31.7185,34.5175949,22.59350003
1197.199966,3,FALSE,TRUE,21.312,1608640991,32.875,1608640992,30.937,1608640993,2.658833265,31.906,34.47533901,22.59350003
1200.159766,3,FALSE,TRUE,21.312,1608640994,33.062,1608640995,31.062,1608640996,2.618190765,32.062,34.4343282,22.59350003
1203.199975,3,FALSE,TRUE,21.312,1608640997,33.25,1608640998,31.187,1608640999,2.65799284,32.2185,34.39233626,22.59350003
1206.159936,3,FALSE,TRUE,21.312,1608641000,33.375,1608641001,31.25,1608641002,2.617542028,32.3125,34.35158182,22.59350003
1209.199943,3,FALSE,TRUE,21.312,1608641003,33.5,1608641004,31.375,1608641005,2.657110453,32.4375,34.30985745,22.59350003
1212.15993,3,TRUE,TRUE,21.312,1608641006,33.625,1608641007,31.5,1608641008,2.616680384,32.5625,34.34858886,22.59350003
1215.19994,3,TRUE,TRUE,21.312,1608641009,33.75,1608641010,31.625,1608641011,2.656242371,32.6875,34.93193949,22.59350003
1218.159953,3,TRUE,TRUE,21.312,1608641012,33.875,1608641013,31.687,1608641014,2.615842342,32.781,35.49058684,22.59350003
1221.199963,3,TRUE,TRUE,21.375,1608641015,34.062,1608641016,31.875,1608641017,2.655411482,32.9685,36.06254878,22.59350003
1224.159925,3,TRUE,TRUE,21.312,1608641018,34.312,1608641019,32,1608641020,2.614961386,33.156,36.61783726,22.59350003
1227.199962,3,TRUE,TRUE,21.312,1608641021,34.562,1608641022,32.187,1608641023,2.65456152,33.3745,37.18616631,22.59350003
1230.159941,3,TRUE,TRUE,21.312,1608641024,34.875,1608641025,32.375,1608641026,2.614128828,33.625,37.73778393,22.59350003
1233.199982,3,FALSE,TRUE,21.312,1608641027,35.25,1608641028,32.562,1608641029,2.653732061,33.906,38.21606361,22.59350003
1236.159939,3,FALSE,TRUE,21.312,1608641030,35.562,1608641031,32.75,1608641032,2.61326766,34.156,38.15473283,22.59350003
1239.199315,3,FALSE,TRUE,21.312,1608641033,35.937,1608641034,33,1608641035,2.652130365,34.4685,38.1008502,22.59350003
1242.159937,3,FALSE,TRUE,21.312,1608641036,36.25,1608641037,33.187,1608641038,2.61241436,34.7185,38.04852949,22.59350003
