time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed,average_temperature,2P_Model,4P_Model
2.01E-06,3,FALSE,TRUE,21.187,1608574954,25.812,1608574955,25.625,1608574956,2.652759314,25.7185,26.10853799,22.81250004
2.02E-06,3,FALSE,TRUE,21.125,1608574957,25.75,1608574958,25.562,1608574959,2.612534046,25.656,26.09317586,22.81250004
2.02E-06,3,FALSE,TRUE,21.125,1608574960,25.75,1608574961,25.562,1608574962,2.651949883,25.656,26.07727644,22.81250004
2.02E-06,3,FALSE,TRUE,21.125,1608574963,25.75,1608574964,25.562,1608574965,2.611694336,25.656,26.06184572,22.81250004
2.03E-06,3,FALSE,TRUE,21.125,1608574966,25.75,1608574967,25.562,1608574968,2.651111841,25.656,26.04604948,22.81250004
2.03E-06,3,FALSE,TRUE,21.125,1608574969,25.687,1608574970,25.562,1608574971,2.6108675,25.6245,26.03071603,22.81250004
2.03E-06,3,FALSE,TRUE,21.125,1608574972,25.687,1608574973,25.5,1608574974,2.650289536,25.5935,26.01501933,22.81250004
2.03E-06,3,FALSE,TRUE,21.125,1608574975,25.687,1608574976,25.5,1608574977,2.610038519,25.5935,25.99978249,22.81250004
2.04E-06,3,FALSE,TRUE,21.125,1608574978,25.687,1608574979,25.5,1608574980,2.649470091,25.5935,25.98418474,22.81250004
2.04E-06,3,FALSE,TRUE,21.125,1608574981,25.687,1608574982,25.5,1608574983,2.609209299,25.5935,25.96904413,22.81250004
2.04E-06,3,FALSE,TRUE,21.125,1608574984,25.625,1608574985,25.5,1608574986,2.648618937,25.5625,25.95354484,22.81250004
2.05E-06,3,FALSE,TRUE,21.125,1608574987,25.625,1608574988,25.5,1608574989,2.608371735,25.5625,25.93849952,22.81250004
2.05E-06,3,FALSE,TRUE,21.125,1608574990,25.625,1608574991,25.437,1608574992,2.647775412,25.531,25.92309803,22.81250004
2.05E-06,3,FALSE,TRUE,21.125,1608574993,25.625,1608574994,25.437,1608574995,2.6075387,25.531,25.90814762,22.81250004
2.06E-06,3,FALSE,TRUE,21.125,1608574996,25.562,1608574997,25.437,1608574998,2.646945715,25.4995,25.89284322,22.81250004
2.06E-06,3,FALSE,TRUE,21.125,1608574999,25.562,1608575000,25.437,1608575001,2.606698751,25.4995,25.87798711,22.81250004
2.06E-06,3,FALSE,TRUE,21.125,1608575002,25.562,1608575003,25.375,1608575004,2.646115541,25.4685,25.86277913,22.81250004
2.06E-06,3,FALSE,TRUE,21.125,1608575005,25.562,1608575006,25.375,1608575007,2.605887651,25.4685,25.84801658,22.81250004
2.07E-06,3,FALSE,TRUE,21.125,1608575008,25.562,1608575009,25.375,1608575010,2.645273209,25.4685,25.83290465,22.81250004
2.07E-06,3,FALSE,TRUE,21.125,1608575011,25.5,1608575012,25.375,1608575013,2.605031252,25.4375,25.8182353,22.81250004
2.07E-06,3,FALSE,TRUE,21.125,1608575014,25.5,1608575015,25.312,1608575016,2.644640923,25.406,25.80321849,22.81250004
2.08E-06,3,FALSE,TRUE,21.125,1608575017,25.5,1608575018,25.312,1608575019,2.604618311,25.406,25.78864161,22.81250004
2.08E-06,3,FALSE,TRUE,21.125,1608575020,25.5,1608575021,25.312,1608575022,2.644015074,25.406,25.77371961,22.81250004
2.08E-06,3,FALSE,TRUE,21.125,1608575023,25.437,1608575024,25.312,1608575025,2.603762388,25.3745,25.7592347,22.81250004
2.09E-06,3,FALSE,TRUE,21.125,1608575026,25.5,1608575027,25.312,1608575028,2.643204212,25.406,25.74440658,22.81250004
2.09E-06,3,FALSE,TRUE,21.125,1608575029,25.437,1608575030,25.25,1608575031,2.602940083,25.3435,25.73001302,22.81250004
2.09E-06,3,FALSE,TRUE,21.125,1608575032,25.437,1608575033,25.25,1608575034,2.802466869,25.3435,25.71450367,22.81250004
2.09E-06,3,FALSE,TRUE,21.125,1608575035,25.437,1608575036,25.25,1608575037,2.602243662,25.3435,25.70097571,22.81250004
2.10E-06,3,FALSE,TRUE,21.125,1608575038,25.375,1608575039,25.25,1608575040,2.641637325,25.3125,25.6863342,22.81250004
2.10E-06,3,FALSE,TRUE,21.125,1608575041,25.375,1608575042,25.25,1608575043,2.601400137,25.3125,25.67212145,22.81250004
2.10E-06,3,FALSE,TRUE,21.125,1608575044,25.375,1608575045,25.25,1608575046,2.640810013,25.3125,25.65757221,22.81250004
2.11E-06,3,FALSE,TRUE,21.125,1608575047,25.375,1608575048,25.187,1608575049,2.600559235,25.281,25.6434491,22.81250004
2.11E-06,3,FALSE,TRUE,21.125,1608575050,25.375,1608575051,25.187,1608575052,2.639958858,25.281,25.62899166,22.81250004
2.11E-06,3,FALSE,TRUE,21.125,1608575053,25.375,1608575054,25.187,1608575055,2.599693298,25.281,25.61495769,22.81250004
2.12E-06,3,FALSE,TRUE,21.125,1608575056,25.375,1608575057,25.187,1608575058,2.639104366,25.281,25.60059133,22.81250004
2.12E-06,3,FALSE,TRUE,21.125,1608575059,25.312,1608575060,25.125,1608575061,2.598852396,25.2185,25.58664584,22.81250004
2.12E-06,3,FALSE,TRUE,21.125,1608575062,25.312,1608575063,25.125,1608575064,2.638248444,25.2185,25.57237009,22.81250004
2.12E-06,3,FALSE,TRUE,21.125,1608575065,25.312,1608575066,25.125,1608575067,2.598001957,25.2185,25.55851248,22.81250004
2.13E-06,3,FALSE,TRUE,21.125,1608575068,25.25,1608575069,25.125,1608575070,2.637383699,25.1875,25.54432683,22.81250004
2.13E-06,3,FALSE,TRUE,21.125,1608575071,25.25,1608575072,25.125,1608575073,2.597140074,25.1875,25.5305566,22.81250004
2.13E-06,3,FALSE,TRUE,21.125,1608575074,25.25,1608575075,25.125,1608575076,2.636538029,25.1875,25.51646034,22.81250005
2.14E-06,3,FALSE,TRUE,21.125,1608575077,25.25,1608575078,25.125,1608575079,2.596288681,25.1875,25.50277695,22.81250005
2.14E-06,3,FALSE,TRUE,21.125,1608575080,25.25,1608575081,25.062,1608575082,2.635677338,25.156,25.4887696,22.81250005
2.14E-06,3,FALSE,TRUE,21.125,1608575083,25.25,1608575084,25.062,1608575085,2.595413685,25.156,25.47517257,22.81250005
2.15E-06,3,FALSE,TRUE,21.125,1608575086,25.187,1608575087,25.062,1608575088,2.634819508,25.1245,25.46125347,22.81250005
2.15E-06,3,FALSE,TRUE,21.125,1608575089,25.187,1608575090,25.062,1608575091,2.674412251,25.1245,25.44737827,22.81250005
2.15E-06,3,FALSE,TRUE,21.125,1608575092,25.187,1608575093,25,1608575094,2.634025812,25.0935,25.43391086,22.81250005
2.15E-06,3,FALSE,TRUE,21.125,1608575095,25.187,1608575096,25,1608575097,2.673613548,25.0935,25.42012313,22.81250005
2.16E-06,3,FALSE,TRUE,21.125,1608575098,25.187,1608575099,25,1608575100,2.633248329,25.0935,25.40674062,22.81250005
2.16E-06,3,FALSE,TRUE,21.125,1608575101,25.187,1608575102,25,1608575103,2.672812939,25.0935,25.3930399,22.81250005
2.16E-06,3,FALSE,TRUE,21.062,1608575104,25.187,1608575105,25,1608575106,2.632441282,25.0935,25.37970867,22.81250005
2.17E-06,3,FALSE,TRUE,21.125,1608575107,25.125,1608575108,25,1608575109,2.672047615,25.0625,25.36592518,22.81250005
2.17E-06,3,FALSE,TRUE,21.125,1608575110,25.125,1608575111,24.937,1608575112,2.631672144,25.031,25.35271486,22.81250005
2.17E-06,3,FALSE,TRUE,21.125,1608575113,25.125,1608575114,24.937,1608575115,2.75126791,25.031,25.33883149,22.81250005
2.18E-06,3,FALSE,TRUE,21.125,1608575116,25.125,1608575117,24.937,1608575118,2.630960703,25.031,25.32605665,22.81250005
2.18E-06,3,FALSE,TRUE,21.125,1608575119,25.125,1608575120,24.937,1608575121,2.670546532,25.031,25.312614,22.81250005
2.18E-06,3,FALSE,TRUE,21.125,1608575122,25.062,1608575123,24.937,1608575124,2.630176067,24.9995,25.29956649,22.81250005
2.18E-06,3,FALSE,TRUE,21.125,1608575125,25.062,1608575126,24.937,1608575127,2.749779701,24.9995,25.28585765,22.81250005
2.19E-06,3,TRUE,TRUE,21.125,1608575128,25.062,1608575129,24.875,1608575130,2.629469872,24.9685,25.37466362,22.81250005
2.19E-06,3,FALSE,TRUE,21.125,1608575131,25.062,1608575132,24.875,1608575133,2.669059038,24.9685,25.87896016,22.81250005
2.19E-06,3,TRUE,TRUE,21.125,1608575134,25.125,1608575135,24.937,1608575136,2.628688574,25.031,25.95542528,22.81250005
2.20E-06,3,FALSE,TRUE,21.125,1608575137,25.187,1608575138,24.937,1608575139,2.668268919,25.062,26.45786183,22.81250005
2.20E-06,3,TRUE,TRUE,21.125,1608575140,25.312,1608575141,24.937,1608575142,2.627889156,25.1245,26.5325214,22.81250005
2.20E-06,3,FALSE,TRUE,21.125,1608575143,25.437,1608575144,25,1608575145,2.667473316,25.2185,27.03311318,22.81250005
2.21E-06,3,TRUE,TRUE,21.125,1608575146,25.625,1608575147,25.062,1608575148,2.627100706,25.3435,27.10598091,22.81250005
2.21E-06,3,FALSE,TRUE,21.125,1608575149,25.812,1608575150,25.125,1608575151,2.666683197,25.4685,27.60473724,22.81250005
2.21E-06,3,TRUE,TRUE,21.125,1608575152,26.062,1608575153,25.25,1608575154,2.626322031,25.656,27.6758257,22.81250005
2.21E-06,3,FALSE,TRUE,21.125,1608575155,26.312,1608575156,25.312,1608575157,2.665908098,25.812,28.17275685,22.81250005
2.22E-06,3,TRUE,TRUE,21.125,1608575158,26.5,1608575159,25.437,1608575160,2.625520229,25.9685,28.2420737,22.81250005
2.22E-06,3,FALSE,TRUE,21.125,1608575161,26.75,1608575162,25.562,1608575163,2.665117025,26.156,28.73719476,22.81250005
2.22E-06,3,TRUE,TRUE,21.125,1608575164,27,1608575165,25.687,1608575166,2.624717712,26.3435,28.80475162,22.81250005
2.23E-06,3,FALSE,TRUE,21.125,1608575167,27.312,1608575168,25.812,1608575169,2.664318562,26.562,29.29807356,22.81250005
2.23E-06,3,TRUE,TRUE,21.187,1608575170,27.625,1608575171,26,1608575172,2.623935699,26.8125,29.36391763,22.81250005
2.23E-06,3,FALSE,TRUE,21.125,1608575173,27.937,1608575174,26.187,1608575175,2.663519382,27.062,29.85561464,22.81250005
2.24E-06,3,TRUE,TRUE,21.125,1608575176,28.187,1608575177,26.312,1608575178,2.623140812,27.2495,29.91968679,22.81250005
2.24E-06,3,FALSE,TRUE,21.125,1608575179,28.562,1608575180,26.5,1608575181,2.66270566,27.531,30.40943796,22.81250005
2.24E-06,3,TRUE,TRUE,21.125,1608575182,28.875,1608575183,26.687,1608575184,2.622344971,27.781,30.47178857,22.81250005
2.24E-06,3,FALSE,TRUE,21.125,1608575185,29.187,1608575186,26.875,1608575187,2.661910057,28.031,30.95977225,22.81250005
2.25E-06,3,TRUE,TRUE,21.125,1608575188,29.5,1608575189,27.062,1608575190,2.621527433,28.281,31.02040597,22.81250005
2.25E-06,3,FALSE,TRUE,21.125,1608575191,29.812,1608575192,27.312,1608575193,2.661107302,28.562,31.5066364,22.81250005
2.25E-06,3,TRUE,TRUE,21.125,1608575194,30.187,1608575195,27.5,1608575196,2.620735884,28.8435,31.56556775,22.81250005
2.26E-06,3,FALSE,TRUE,21.125,1608575197,30.5,1608575198,27.75,1608575199,2.660328388,29.125,32.05005216,22.81250005
2.26E-06,3,TRUE,TRUE,21.125,1608575200,30.812,1608575201,27.937,1608575202,2.619956493,29.3745,32.10729344,22.81250005
2.26E-06,3,FALSE,TRUE,21.125,1608575203,31.187,1608575204,28.187,1608575205,2.659503937,29.687,32.59004154,22.81250005
2.27E-06,3,TRUE,TRUE,21.125,1608575206,31.5,1608575207,28.437,1608575208,2.61913991,29.9685,32.64559782,22.81250005
2.27E-06,3,FALSE,TRUE,21.125,1608575209,31.812,1608575210,28.687,1608575211,2.658693552,30.2495,33.12662597,22.81250005
2.27E-06,3,TRUE,TRUE,21.125,1608575212,32.125,1608575213,28.875,1608575214,2.618334055,30.5,33.18051012,22.81250005
2.27E-06,3,FALSE,TRUE,21.125,1608575215,32.5,1608575216,29.125,1608575217,2.657894373,30.8125,33.65982674,22.81250005
2.28E-06,3,FALSE,TRUE,21.125,1608575218,32.812,1608575219,29.375,1608575220,2.617505074,31.0935,33.61062678,22.81250005
2.28E-06,3,FALSE,TRUE,21.125,1608575221,33.125,1608575222,29.687,1608575223,2.657095194,31.406,33.57067489,22.81250005
2.28E-06,3,FALSE,TRUE,21.125,1608575224,33.437,1608575225,29.875,1608575226,2.616684198,31.656,33.53189775,22.81250005
2.29E-06,3,FALSE,TRUE,21.187,1608575227,33.687,1608575228,30.125,1608575229,2.656284571,31.906,33.49223275,22.81250005
2.29E-06,3,FALSE,TRUE,21.187,1608575230,33.875,1608575231,30.375,1608575232,2.615890026,32.125,33.45389612,22.81250005
2.29E-06,3,FALSE,TRUE,21.125,1608575233,34.062,1608575234,30.562,1608575235,2.655476332,32.312,33.41460907,22.81250005
2.30E-06,3,FALSE,TRUE,21.125,1608575236,34.25,1608575237,30.75,1608575238,2.625095844,32.5,33.37618539,22.81250005
2.30E-06,3,FALSE,TRUE,21.125,1608575239,34.375,1608575240,31,1608575241,2.654675007,32.6875,33.33711261,22.81250005
2.30E-06,3,FALSE,TRUE,21.125,1608575242,34.5,1608575243,31.125,1608575244,2.614287615,32.8125,33.29906286,22.81250005
2.30E-06,3,FALSE,TRUE,21.125,1608575245,34.625,1608575246,31.312,1608575247,2.653876305,32.9685,33.26010781,22.81250005
2.31E-06,3,FALSE,TRUE,21.125,1608575248,34.687,1608575249,31.5,1608575250,2.613471031,33.0935,33.22229809,22.81250005
2.31E-06,3,FALSE,TRUE,21.187,1608575251,34.75,1608575252,31.625,1608575253,2.653057098,33.1875,33.18362397,22.81250005
2.31E-06,3,FALSE,TRUE,21.125,1608575254,34.812,1608575255,31.75,1608575256,2.612645864,33.281,33.14621649,22.81250005
2.32E-06,3,FALSE,TRUE,21.125,1608575257,34.812,1608575258,31.937,1608575259,2.652436495,33.3745,33.1077447,22.81250005
2.32E-06,3,FALSE,TRUE,21.125,1608575260,34.812,1608575261,32.062,1608575262,2.611821413,33.437,33.07041207,22.81250005
2.32E-06,3,FALSE,TRUE,21.125,1608575263,34.875,1608575264,32.125,1608575265,2.651383638,33.5,33.03218906,22.81250005
2.33E-06,3,FALSE,TRUE,21.125,1608575266,34.875,1608575267,32.25,1608575268,2.610972166,33.5625,32.99508954,22.81250005
2.33E-06,3,FALSE,TRUE,21.125,1608575269,34.875,1608575270,32.312,1608575271,2.650543451,33.5935,32.95710745,22.81250005
2.33E-06,3,FALSE,TRUE,21.187,1608575272,34.875,1608575273,32.437,1608575274,2.61038518,33.656,32.92027142,22.81250005
2.33E-06,3,FALSE,TRUE,21.187,1608575275,34.875,1608575276,32.5,1608575277,2.649868488,33.6875,32.88273126,22.81250005
2.34E-06,3,FALSE,TRUE,21.125,1608575278,34.875,1608575279,32.562,1608575280,2.609333754,33.7185,32.84625951,22.81250005
2.34E-06,3,FALSE,TRUE,21.187,1608575281,34.812,1608575282,32.625,1608575283,2.648897171,33.7185,32.80878558,22.81250005
2.34E-06,3,FALSE,TRUE,21.187,1608575284,34.812,1608575285,32.687,1608575286,2.608489275,33.7495,32.77257851,22.81250005
2.35E-06,3,FALSE,TRUE,21.125,1608575287,34.75,1608575288,32.75,1608575289,2.648074389,33.75,32.73547133,22.81250005
2.35E-06,3,FALSE,TRUE,21.187,1608575290,34.75,1608575291,32.812,1608575292,2.607680798,33.781,32.69932552,22.81250005
2.35E-06,3,FALSE,TRUE,21.125,1608575293,34.687,1608575294,32.812,1608575295,2.647212982,33.7495,32.66245649,22.81250005
2.36E-06,3,FALSE,TRUE,21.125,1608575296,34.625,1608575297,32.875,1608575298,2.616853237,33.75,32.62638392,22.81250005
2.36E-06,3,FALSE,TRUE,21.125,1608575299,34.625,1608575300,32.875,1608575301,2.646447182,33.75,32.58970222,22.81250005
2.36E-06,3,FALSE,TRUE,21.187,1608575302,34.5,1608575303,32.937,1608575304,2.606060266,33.7185,32.55401363,22.81250005
2.36E-06,3,FALSE,TRUE,21.125,1608575305,34.5,1608575306,32.937,1608575307,2.645609617,33.7185,32.51760949,22.81250005
2.37E-06,3,FALSE,TRUE,21.187,1608575308,34.437,1608575309,32.937,1608575310,2.605211496,33.687,32.48214238,22.81250005
2.37E-06,3,FALSE,TRUE,21.187,1608575311,34.375,1608575312,32.937,1608575313,2.654762506,33.656,32.44588459,22.81250005
2.37E-06,3,FALSE,TRUE,21.187,1608575314,34.312,1608575315,32.937,1608575316,2.604364395,33.6245,32.41092319,22.81250005
2.38E-06,3,FALSE,TRUE,21.187,1608575317,34.312,1608575318,33,1608575319,2.643917322,33.656,32.37500883,22.81250005
2.38E-06,3,FALSE,TRUE,21.187,1608575320,34.187,1608575321,33,1608575322,2.603514433,33.5935,32.34014988,22.81250005
2.38E-06,3,FALSE,TRUE,21.187,1608575323,34.187,1608575324,32.937,1608575325,2.643088818,33.562,32.3044618,22.81250005
2.39E-06,3,FALSE,TRUE,21.187,1608575326,34.062,1608575327,33,1608575328,2.60270834,33.531,32.2698225,22.81250005
2.39E-06,3,FALSE,TRUE,21.187,1608575329,34.062,1608575330,32.937,1608575331,2.652266264,33.4995,32.23424316,22.81250005
2.39E-06,3,FALSE,TRUE,21.125,1608575332,34,1608575333,32.937,1608575334,2.6019907,33.4685,32.1999049,22.81250005
2.39E-06,3,FALSE,TRUE,21.187,1608575335,33.937,1608575336,32.937,1608575337,2.641536474,33.437,32.1644994,22.81250005
2.40E-06,3,FALSE,TRUE,21.187,1608575338,33.875,1608575339,32.937,1608575340,2.601168394,33.406,32.13030084,22.81250005
2.40E-06,3,FALSE,TRUE,21.125,1608575341,33.812,1608575342,32.875,1608575343,2.640742779,33.3435,32.09524907,22.81250005
2.40E-06,3,FALSE,TRUE,21.187,1608575344,33.75,1608575345,32.875,1608575346,2.600331306,33.3125,32.06109809,22.81250005
2.41E-06,3,FALSE,TRUE,21.187,1608575347,33.687,1608575348,32.812,1608575349,2.639899254,33.2495,32.02630592,22.81250005
2.41E-06,3,FALSE,TRUE,21.187,1608575350,33.625,1608575351,32.812,1608575352,2.599484205,33.2185,31.99253349,22.81250005
2.41E-06,3,FALSE,TRUE,21.187,1608575353,33.562,1608575354,32.75,1608575355,2.639046431,33.156,31.95795769,22.81250005
2.42E-06,3,FALSE,TRUE,21.187,1608575356,33.5,1608575357,32.75,1608575358,2.598646164,33.125,31.92439815,22.81250005
2.42E-06,3,FALSE,TRUE,21.187,1608575359,33.437,1608575360,32.75,1608575361,2.638193369,33.0935,31.89004055,22.81250005
2.42E-06,3,FALSE,TRUE,21.187,1608575362,33.375,1608575363,32.687,1608575364,2.597797871,33.031,31.85669254,22.81250005
2.42E-06,3,FALSE,TRUE,21.187,1608575365,33.312,1608575366,32.625,1608575367,2.637357712,32.9685,31.82255142,22.81250005
2.43E-06,3,FALSE,TRUE,21.187,1608575368,33.25,1608575369,32.625,1608575370,2.59695816,32.9375,31.78941365,22.81250005
2.43E-06,3,FALSE,TRUE,21.187,1608575371,33.25,1608575372,32.562,1608575373,2.636496067,32.906,31.75548807,22.81250005
2.43E-06,3,FALSE,TRUE,21.187,1608575374,33.125,1608575375,32.562,1608575376,2.596102238,32.8435,31.72255928,22.81250005
2.44E-06,3,FALSE,TRUE,21.125,1608575377,33.062,1608575378,32.5,1608575379,2.636138916,32.781,31.68880688,22.81250005
2.44E-06,3,FALSE,TRUE,21.187,1608575380,33,1608575381,32.437,1608575382,2.605251074,32.7185,31.65581707,22.81250005
2.44E-06,3,FALSE,TRUE,21.187,1608575383,33,1608575384,32.437,1608575385,2.634804726,32.7185,31.62243207,22.81250005
2.45E-06,3,FALSE,TRUE,21.125,1608575386,32.875,1608575387,32.375,1608575388,2.674416065,32.625,31.58900267,22.81250005
2.45E-06,3,FALSE,TRUE,21.125,1608575389,32.812,1608575390,32.312,1608575391,2.634002686,32.562,31.55639671,22.81250005
2.45E-06,3,FALSE,TRUE,21.125,1608575392,32.812,1608575393,32.312,1608575394,2.6836164,32.562,31.52290835,22.81250005
2.45E-06,3,FALSE,TRUE,21.187,1608575395,32.687,1608575396,32.25,1608575397,2.633252382,32.4685,31.49065551,22.81250005
2.46E-06,3,FALSE,TRUE,21.125,1608575398,32.687,1608575399,32.187,1608575400,2.682862282,32.437,31.45754223,22.81250005
2.46E-06,3,FALSE,TRUE,21.187,1608575401,32.625,1608575402,32.187,1608575403,2.632480621,32.406,31.42548927,22.81250005
2.46E-06,3,FALSE,TRUE,21.187,1608575404,32.562,1608575405,32.125,1608575406,2.672070265,32.3435,31.3927312,22.81250005
2.47E-06,3,FALSE,TRUE,21.187,1608575407,32.5,1608575408,32.062,1608575409,2.631698608,32.281,31.3609328,22.81250005
2.47E-06,3,FALSE,TRUE,21.187,1608575410,32.437,1608575411,32.062,1608575412,2.671298742,32.2495,31.32837793,22.81250005
2.47E-06,3,FALSE,TRUE,21.187,1608575413,32.375,1608575414,32,1608575415,2.640907288,32.1875,31.29667365,22.81250005
2.48E-06,3,FALSE,TRUE,21.125,1608575416,32.312,1608575417,31.937,1608575418,2.670842409,32.1245,31.26438952,22.81250005
2.48E-06,3,FALSE,TRUE,21.187,1608575419,32.25,1608575420,31.937,1608575421,2.63018322,32.0935,31.23283264,22.81250005
2.48E-06,3,FALSE,TRUE,21.125,1608575422,32.25,1608575423,31.875,1608575424,2.719730616,32.0625,31.20012249,22.81250005
2.48E-06,3,FALSE,TRUE,21.125,1608575425,32.187,1608575426,31.812,1608575427,2.629420519,31.9995,31.16925702,22.81250005
2.49E-06,3,FALSE,TRUE,21.125,1608575428,32.125,1608575429,31.75,1608575430,2.668986082,31.9375,31.13711746,22.81250005
2.49E-06,3,FALSE,TRUE,21.187,1608575431,32.062,1608575432,31.687,1608575433,2.62861824,31.8745,31.10595731,22.81250005
2.49E-06,3,FALSE,TRUE,21.125,1608575434,32.062,1608575435,31.687,1608575436,2.668220282,31.8745,31.07418388,22.81250005
2.50E-06,3,FALSE,TRUE,21.125,1608575437,31.937,1608575438,31.625,1608575439,2.627828598,31.781,31.0431816,22.81250005
2.50E-06,3,FALSE,TRUE,21.187,1608575440,31.875,1608575441,31.562,1608575442,2.667394638,31.7185,31.01148309,22.81250005
2.50E-06,3,FALSE,TRUE,21.187,1608575443,31.875,1608575444,31.5,1608575445,2.627034187,31.6875,30.98087553,22.81250005
2.51E-06,3,FALSE,TRUE,21.187,1608575446,31.812,1608575447,31.5,1608575448,2.666590214,31.656,30.94953723,22.81250005
2.51E-06,3,FALSE,TRUE,21.187,1608575449,31.75,1608575450,31.437,1608575451,2.626206398,31.5935,30.91911975,22.81250005
2.51E-06,3,FALSE,TRUE,21.187,1608575452,31.687,1608575453,31.437,1608575454,2.665792942,31.562,30.88797868,22.81250005
2.51E-06,3,FALSE,TRUE,21.187,1608575455,31.625,1608575456,31.375,1608575457,2.625408649,31.5,30.85775299,22.81250005
2.52E-06,3,FALSE,TRUE,21.187,1608575458,31.625,1608575459,31.312,1608575460,2.675014734,31.4685,30.82670648,22.81250005
2.52E-06,3,FALSE,TRUE,21.187,1608575461,31.562,1608575462,31.25,1608575463,2.624626875,31.406,30.79677312,22.81250005
2.52E-06,3,FALSE,TRUE,21.187,1608575464,31.5,1608575465,31.25,1608575466,2.664221048,31.375,30.76602351,22.81250005
2.53E-06,3,FALSE,TRUE,21.187,1608575467,31.437,1608575468,31.187,1608575469,2.623841524,31.312,30.73617777,22.81250005
2.53E-06,3,FALSE,TRUE,21.125,1608575470,31.437,1608575471,31.125,1608575472,2.663404703,31.281,30.70558452,22.81250005
2.53E-06,3,FALSE,TRUE,21.125,1608575473,31.375,1608575474,31.062,1608575475,2.623021126,31.2185,30.67573063,22.81250005
2.54E-06,3,FALSE,TRUE,21.125,1608575476,31.312,1608575477,31.062,1608575478,2.662620068,31.187,30.64516988,22.81250005
2.54E-06,3,FALSE,TRUE,21.187,1608575479,31.25,1608575480,31,1608575481,2.622224092,31.125,30.61554273,22.81250005
2.54E-06,3,FALSE,TRUE,21.187,1608575482,31.25,1608575483,30.937,1608575484,2.661812067,31.0935,30.58537621,22.81250005
2.54E-06,3,FALSE,TRUE,21.125,1608575485,31.187,1608575486,30.875,1608575487,2.621423244,31.031,30.55605829,22.81250005
2.55E-06,3,FALSE,TRUE,21.125,1608575488,31.125,1608575489,30.875,1608575490,2.661090136,31,30.52587651,22.81250005
2.55E-06,3,FALSE,TRUE,21.125,1608575491,31.062,1608575492,30.812,1608575493,2.620619774,30.937,30.49658659,22.81250005
2.55E-06,3,FALSE,TRUE,21.187,1608575494,31,1608575495,30.75,1608575496,2.660164833,30.875,30.46663726,22.81250005
2.56E-06,3,FALSE,TRUE,21.187,1608575497,31,1608575498,30.75,1608575499,2.619809866,30.875,30.43772736,22.81250005
2.56E-06,3,FALSE,TRUE,21.125,1608575500,30.937,1608575501,30.687,1608575502,2.699625731,30.812,30.40769527,22.81250005
2.56E-06,3,FALSE,TRUE,21.125,1608575503,30.875,1608575504,30.625,1608575505,2.619287968,30.75,30.37915984,22.81250005
2.57E-06,3,FALSE,TRUE,21.125,1608575506,30.875,1608575507,30.625,1608575508,2.658640385,30.75,30.34955019,22.81250005
2.57E-06,3,FALSE,TRUE,21.187,1608575509,30.812,1608575510,30.562,1608575511,2.618252754,30.687,30.320844,22.81250005
2.57E-06,3,FALSE,TRUE,21.187,1608575512,30.75,1608575513,30.5,1608575514,2.657808065,30.625,30.29162081,22.81250005
2.57E-06,3,FALSE,TRUE,21.125,1608575515,30.75,1608575516,30.5,1608575517,2.617437363,30.625,30.26321794,22.81250005
2.58E-06,3,FALSE,TRUE,21.125,1608575518,30.687,1608575519,30.437,1608575520,2.657075405,30.562,30.23397346,22.81250005
2.58E-06,3,FALSE,TRUE,21.187,1608575521,30.625,1608575522,30.375,1608575523,2.616693974,30.5,30.20562721,22.81250005
2.58E-06,3,FALSE,TRUE,21.125,1608575524,30.562,1608575525,30.375,1608575526,2.65683651,30.4685,30.17672963,22.81250005
2.59E-06,3,FALSE,TRUE,21.125,1608575527,30.562,1608575528,30.312,1608575529,2.615840435,30.437,30.14852906,22.81250005
2.59E-06,3,FALSE,TRUE,21.125,1608575530,30.5,1608575531,30.25,1608575532,2.65538764,30.375,30.11965569,22.81250005
2.59E-06,3,FALSE,TRUE,21.125,1608575533,30.437,1608575534,30.25,1608575535,2.614997864,30.3435,30.0916307,22.81250005
2.60E-06,3,FALSE,TRUE,21.187,1608575536,30.437,1608575537,30.187,1608575538,2.654699087,30.312,30.06297564,22.81250005
2.60E-06,3,FALSE,TRUE,21.125,1608575539,30.375,1608575540,30.125,1608575541,2.614197969,30.25,30.03528962,22.81250005
2.60E-06,3,FALSE,TRUE,21.125,1608575542,30.312,1608575543,30.125,1608575544,2.653768778,30.2185,30.00677507,22.81250005
2.60E-06,3,FALSE,TRUE,21.125,1608575545,30.312,1608575546,30.062,1608575547,2.613360167,30.187,29.97910191,22.81250005
2.61E-06,3,FALSE,TRUE,21.187,1608575548,30.25,1608575549,30,1608575550,2.652942419,30.125,29.95080792,22.81250005
2.61E-06,3,FALSE,TRUE,21.125,1608575551,30.187,1608575552,30,1608575553,2.612554073,30.0935,29.92347036,22.81250006
2.61E-06,3,FALSE,TRUE,21.125,1608575554,30.187,1608575555,29.937,1608575556,2.692286968,30.062,29.89494219,22.81250006
2.62E-06,3,FALSE,TRUE,21.187,1608575557,30.125,1608575558,29.937,1608575559,2.611766577,30.031,29.86802267,22.81250006
2.62E-06,3,FALSE,TRUE,21.187,1608575560,30.062,1608575561,29.875,1608575562,2.651335716,29.9685,29.84024822,22.81250006
2.62E-06,3,FALSE,TRUE,21.125,1608575563,30.062,1608575564,29.812,1608575565,2.610989571,29.937,29.81325143,22.81250006
