dt-timestamp(s),dt-ventilation,dt-cooling,pt-timestamp(s),pt-ventilation,pt-cooling,operation
0.0,0.0,1588.76452600301,0.0,0.0,5618.916666666667,Mismatch
3600.0,0.0,1581.0759458509,3600.0,0.0,3465.25,Mismatch
7200.0,0.0,1574.61887203074,7200.0,0.0,4143.666666666666,Mismatch
10800.0,0.0,1568.32961756947,10800.0,0.0,3569.6666666666665,Mismatch
14400.0,0.0,1560.29522823495,14400.0,0.0,4131.75,Mismatch
18000.0,0.0,1556.98602053342,18000.0,0.0,4159.583333333333,Mismatch
21600.0,0.0,1555.31250591985,21600.0,0.0,2688.0,Mismatch
25200.0,0.0,1599.41845021977,25200.0,6433.916666666667,3293.9999999999995,Mismatch
28800.0,2582.62945321999,1497.81109722654,28800.0,6994.5,2697.833333333333,Mismatch
32400.0,2582.62945321999,1474.97342022368,32400.0,6986.500000000001,3431.083333333333,Mismatch
36000.0,2582.62945321999,1488.80015934656,36000.0,6930.416666666666,3590.333333333333,Mismatch
39600.0,2582.62945321999,3109.1226272693,39600.0,6889.666666666667,3989.75,Mismatch
43200.0,2582.62945321999,5297.96329482176,43200.0,6846.666666666666,4726.833333333333,Mismatch
46800.0,2582.62945321999,5840.90382581953,46800.0,1131.5,3204.583333333333,Mismatch
50400.0,1291.314726609999,3885.27709857568,50400.0,0.0,3198.25,Mismatch
54000.0,0.0,1620.89396061509,54000.0,0.0,3214.583333333333,Mismatch
57600.0,0.0,1619.76917635178,57600.0,0.0,4787.583333333333,Mismatch
61200.0,0.0,1610.22954060385,61200.0,0.0,3891.3333333333335,Mismatch
64800.0,0.0,1609.80469143162,64800.0,0.0,3113.7499999999995,Mismatch
68400.0,0.0,1612.86966546634,68400.0,0.0,3017.6666666666665,Mismatch
72000.0,0.0,1613.94927930787,72000.0,0.0,3014.333333333333,Mismatch
75600.0,0.0,1612.91938105841,75600.0,0.0,2989.083333333333,Mismatch
79200.0,0.0,1609.09142718284,79200.0,0.0,5272.916666666666,Mismatch
82800.0,0.0,1603.88568550976,82800.0,0.0,2616.0,Mismatch
86400.0,0.0,1596.24994360266,86400.0,0.0,4809.666666666667,Mismatch
90000.0,0.0,1587.41960010429,90000.0,0.0,3277.0,Mismatch
93600.0,0.0,1579.10532581728,93600.0,0.0,3378.4166666666665,Mismatch
97200.0,0.0,1573.49553354272,97200.0,0.0,3403.0,Mismatch
100800.0,0.0,1567.92299399655,100800.0,0.0,3630.6666666666665,Mismatch
104400.0,0.0,1562.70184194374,104400.0,0.0,3073.9999999999995,Mismatch
108000.0,0.0,1563.31395579295,108000.0,0.0,1773.083333333333,Mismatch
111600.0,0.0,1576.9445614226,111600.0,6376.583333333334,3135.75,Mismatch
115200.0,2582.62945321999,1501.64543490909,115200.0,6902.666666666667,2684.1666666666665,Mismatch
118800.0,2582.62945321999,1488.96998132674,118800.0,6894.416666666667,2102.75,Mismatch
122400.0,2582.62945321999,1509.04511100075,122400.0,6233.583333333334,4074.3333333333335,Mismatch
126000.0,2582.62945321999,4298.11741301412,126000.0,6739.333333333334,4548.083333333334,Mismatch
129600.0,2582.62945321999,6565.70748002876,129600.0,6740.249999999999,3781.9166666666665,Mismatch
133200.0,2582.62945321999,7102.21853046102,133200.0,1122.9166666666667,3213.833333333333,Mismatch
136800.0,1291.314726609999,5275.45851648297,136800.0,0.0,3994.25,Mismatch
140400.0,0.0,1671.61086214494,140400.0,0.0,3362.4166666666665,Mismatch
144000.0,0.0,1662.2580285065,144000.0,0.0,4045.0833333333335,Mismatch
147600.0,0.0,1635.24207796996,147600.0,0.0,3244.0,Mismatch
151200.0,0.0,1621.98481642133,151200.0,0.0,4100.833333333334,Mismatch
154800.0,0.0,1626.56473557918,154800.0,0.0,3283.833333333333,Mismatch
158400.0,0.0,1615.08738198834,158400.0,0.0,3078.083333333333,Mismatch
162000.0,0.0,1605.26771465462,162000.0,0.0,3245.5,Mismatch
165600.0,0.0,1602.94801446747,165600.0,0.0,5289.833333333333,Mismatch
169200.0,0.0,1601.08147330507,169200.0,0.0,4691.75,Mismatch
172800.0,0.0,1598.30671015469,172800.0,0.0,5099.833333333334,Mismatch
176400.0,0.0,1595.2817543193,176400.0,0.0,3471.833333333333,Mismatch
180000.0,0.0,1592.31008117068,180000.0,0.0,4903.916666666667,Mismatch
183600.0,0.0,1589.10614952599,183600.0,0.0,3068.5000000000005,Mismatch
187200.0,0.0,1585.34430731385,187200.0,0.0,5666.583333333333,Mismatch
190800.0,0.0,1582.7803077433,190800.0,0.0,3938.25,Mismatch
194400.0,0.0,1581.01842283118,194400.0,0.0,3378.5000000000005,Mismatch
198000.0,8790.619651739988,1512.83412065307,198000.0,4225.333333333333,11858.916666666668,Mismatch
201600.0,9244.412443039986,1511.12712408021,201600.0,10593.666666666668,7242.166666666666,Mismatch
205200.0,9244.412443039984,1648.12710347427,205200.0,10685.5,8147.416666666666,Mismatch
208800.0,9244.412443039986,4359.80122019604,208800.0,10643.333333333334,13030.500000000002,Mismatch
212400.0,9244.412443039986,12649.7169335369,212400.0,10597.333333333334,14027.750000000002,Mismatch
216000.0,9244.412443039986,22238.7839718998,216000.0,10540.333333333332,26252.416666666668,Mismatch
219600.0,9244.412443039986,26245.893663488,219600.0,10466.833333333334,31800.5,Mismatch
223200.0,9244.412443039984,25668.1809131886,223200.0,10442.833333333332,31526.25,Mismatch
226800.0,9244.412443039984,24145.333169689,226800.0,10443.25,31137.33333333333,Mismatch
230400.0,9244.412443039986,24763.585843149,230400.0,10087.5,29185.416666666668,Mismatch
234000.0,9244.412443039986,22917.5355193313,234000.0,10062.0,26737.416666666668,Mismatch
237600.0,9244.412443039986,18453.1461431027,237600.0,10056.833333333334,26221.5,Mismatch
241200.0,7953.097716429996,10844.7900687054,241200.0,7604.750000000001,14360.75,Mismatch
244800.0,4174.75310936999,3864.8817750703,244800.0,2227.833333333333,7825.333333333334,Mismatch
248400.0,0.0,1646.2719176447,248400.0,0.0,2283.666666666667,Mismatch
252000.0,0.0,1631.68537528117,252000.0,0.0,4879.166666666666,Mismatch
255600.0,0.0,1634.50361976843,255600.0,0.0,4109.583333333333,Mismatch
259200.0,0.0,1635.50635117455,259200.0,0.0,4661.333333333334,Mismatch
262800.0,0.0,1634.11322597911,262800.0,0.0,5187.5,Mismatch
266400.0,0.0,1627.29600303186,266400.0,0.0,5375.333333333333,Mismatch
270000.0,0.0,1625.13535117195,270000.0,0.0,3709.75,Mismatch
273600.0,0.0,1629.1983602302,273600.0,0.0,6339.666666666667,Mismatch
277200.0,0.0,1630.27431550844,277200.0,0.0,3214.6666666666665,Mismatch
280800.0,0.0,1627.84622967649,280800.0,0.0,4175.25,Mismatch
284400.0,8790.619651739988,1577.49661980972,284400.0,5029.333333333334,10019.750000000002,Mismatch
288000.0,9244.412443039986,1591.57699363277,288000.0,10462.75,5756.666666666667,Mismatch
291600.0,9244.412443039984,1644.36448416278,291600.0,10510.0,8640.166666666666,Mismatch
295200.0,9244.412443039986,3011.79178605799,295200.0,10496.083333333332,13999.583333333332,Mismatch
298800.0,9244.412443039986,9329.75133017931,298800.0,10498.083333333334,17913.999999999996,Mismatch
302400.0,9244.412443039986,13870.5619299143,302400.0,9685.000000000002,24224.5,Mismatch
306000.0,9244.412443039986,19229.8830176989,306000.0,9654.916666666668,22974.666666666668,Mismatch
309600.0,9244.412443039984,15404.0275387275,309600.0,10541.916666666666,18578.500000000004,Mismatch
313200.0,9244.412443039984,7690.80793600088,313200.0,10555.333333333336,9499.083333333334,Mismatch
316800.0,9244.412443039986,5740.42747430126,316800.0,10104.666666666666,10738.249999999998,Mismatch
320400.0,9244.412443039986,4597.12353293661,320400.0,10092.75,8820.083333333332,Mismatch
324000.0,9244.412443039984,2242.66196102602,324000.0,10191.666666666666,8466.083333333332,Mismatch
327600.0,7953.097716429996,1679.4723708415,327600.0,7096.583333333333,7051.916666666667,Mismatch
331200.0,4174.75310936999,1656.77964797673,331200.0,2907.9999999999995,5038.916666666667,Mismatch
334800.0,0.0,1626.01534319659,334800.0,1308.25,2964.0,Mismatch
338400.0,0.0,1624.31815086494,338400.0,0.0,4592.25,Mismatch
342000.0,0.0,1624.09031841148,342000.0,0.0,3454.583333333333,Mismatch
345600.0,0.0,1623.1863798306,345600.0,0.0,4880.083333333333,Mismatch
349200.0,0.0,1620.39251125109,349200.0,0.0,3496.5,Mismatch
352800.0,0.0,1618.58324463077,352800.0,0.0,2195.416666666667,Mismatch
356400.0,0.0,1618.60364490529,356400.0,0.0,4363.583333333333,Mismatch
360000.0,0.0,1618.31232562432,360000.0,0.0,4692.083333333333,Mismatch
363600.0,0.0,1616.50600777289,363600.0,0.0,3638.166666666667,Mismatch
367200.0,0.0,1611.33601464873,367200.0,0.0,1419.5,Mismatch
370800.0,8790.619651739988,1532.98909625549,370800.0,4789.916666666666,8812.083333333334,Mismatch
374400.0,9244.412443039986,1533.92835448498,374400.0,10526.583333333334,6932.166666666667,Mismatch
378000.0,9244.412443039984,1581.51396846603,378000.0,10608.666666666666,8455.916666666666,Mismatch
381600.0,9244.412443039986,2413.82262722855,381600.0,7015.583333333334,5225.916666666666,Mismatch
385200.0,9244.412443039986,12922.444685338,385200.0,10426.416666666666,11529.333333333332,Mismatch
388800.0,9244.412443039986,18230.8315359656,388800.0,10376.666666666666,20129.916666666668,Mismatch
392400.0,9244.412443039986,21542.1700113485,392400.0,10348.75,30607.33333333333,Mismatch
396000.0,9244.412443039984,24776.4458615953,396000.0,9457.666666666666,25632.583333333336,Mismatch
399600.0,9244.412443039984,23372.3962507829,399600.0,10375.75,22124.916666666664,Mismatch
403200.0,9244.412443039986,23200.1754217386,403200.0,10058.916666666668,21194.750000000004,Mismatch
406800.0,9244.412443039986,22084.4746925854,406800.0,10000.083333333334,20960.58333333333,Mismatch
410400.0,9244.412443039986,17728.7235433097,410400.0,10096.083333333332,11399.750000000002,Mismatch
414000.0,7953.097716429996,10510.9570620122,414000.0,7812.999999999999,10137.166666666668,Mismatch
417600.0,4174.75310936999,4171.61464589192,417600.0,2221.833333333333,7628.166666666667,Mismatch
421200.0,0.0,1666.11407479275,421200.0,0.0,3859.5833333333335,Mismatch
424800.0,0.0,1645.14282553398,424800.0,0.0,0.0,Mismatch
428400.0,0.0,1644.06835208691,428400.0,0.0,2620.166666666667,Mismatch
432000.0,0.0,1646.31009066848,432000.0,0.0,3383.833333333333,Mismatch
435600.0,0.0,1650.195736223,435600.0,0.0,2606.083333333333,Mismatch
439200.0,0.0,1650.25824373721,439200.0,0.0,3115.916666666667,Mismatch
442800.0,0.0,1646.54004638664,442800.0,0.0,1829.4166666666663,Mismatch
446400.0,0.0,1642.1304986005,446400.0,0.0,2352.916666666667,Mismatch
450000.0,0.0,1639.22763041474,450000.0,0.0,3311.916666666667,Mismatch
453600.0,0.0,1636.46344310317,453600.0,0.0,6033.75,Mismatch
457200.0,8790.619651739988,1581.85736762234,457200.0,5075.916666666668,10880.916666666666,Mismatch
460800.0,9244.412443039988,1630.29874530873,460800.0,10505.333333333332,8018.583333333333,Mismatch
464400.0,9244.412443039984,2063.59973751127,464400.0,10469.249999999998,12548.833333333334,Mismatch
468000.0,9244.412443039986,6369.23017027568,468000.0,10510.833333333334,14717.999999999996,Mismatch
471600.0,9244.412443039986,17772.1934874422,471600.0,10461.749999999998,27741.250000000007,Mismatch
475200.0,9244.412443039986,24262.9769031614,475200.0,10489.833333333334,34071.583333333336,Mismatch
478800.0,9244.412443039986,25460.5007135945,478800.0,10546.75,26013.0,Mismatch
482400.0,9244.412443039984,25398.5397176448,482400.0,10526.5,29396.000000000004,Mismatch
486000.0,9244.412443039984,24344.7964248808,486000.0,10478.333333333334,23402.166666666664,Mismatch
489600.0,9244.412443039986,22773.1405700818,489600.0,10063.583333333332,21407.5,Mismatch
493200.0,9244.412443039986,20277.7442341081,493200.0,10017.583333333334,18781.416666666668,Mismatch
496800.0,9244.412443039986,16658.3305778295,496800.0,10094.750000000002,11503.416666666666,Mismatch
500400.0,7953.097716429996,10099.1408701542,500400.0,7546.333333333334,11380.916666666666,Mismatch
504000.0,4174.75310936999,4069.55053114789,504000.0,2866.1666666666665,6262.75,Mismatch
507600.0,0.0,1658.01514476144,507600.0,1296.5,2307.9166666666665,Mismatch
511200.0,0.0,1639.26914260569,511200.0,0.0,766.4166666666666,Mismatch
514800.0,0.0,1637.94206583285,514800.0,0.0,0.0,Mismatch
518400.0,0.0,1634.42936924095,518400.0,0.0,0.0,Mismatch
522000.0,0.0,1630.61712432728,522000.0,0.0,0.0,Mismatch
525600.0,0.0,1623.70500121699,525600.0,0.0,0.0,Mismatch
529200.0,0.0,1615.66716450277,529200.0,0.0,0.0,Mismatch
532800.0,0.0,1609.44081173507,532800.0,0.0,0.0,Mismatch
536400.0,0.0,1604.94054735545,536400.0,0.0,0.0,Mismatch
540000.0,0.0,1601.7345567665,540000.0,0.0,13139.916666666666,Mismatch
543600.0,4395.3098258699965,1576.58722807112,543600.0,5029.0,10798.666666666666,Mismatch
547200.0,9244.412443039988,1565.06059612911,547200.0,9590.916666666666,7161.666666666666,Mismatch
550800.0,9244.412443039986,1701.04907938105,550800.0,9690.75,8006.166666666667,Mismatch
554400.0,9244.412443039986,3962.25055938929,554400.0,10477.166666666664,13109.333333333332,Mismatch
558000.0,9244.412443039986,14033.7373649355,558000.0,10419.666666666668,19727.916666666668,Mismatch
561600.0,9244.412443039986,20734.1502156067,561600.0,9540.916666666666,17704.166666666668,Mismatch
565200.0,9244.412443039986,20532.7373142832,565200.0,10480.166666666668,24040.58333333333,Mismatch
568800.0,9244.412443039986,18818.088511523,568800.0,9564.75,17934.416666666664,Mismatch
572400.0,5177.938264739986,15426.3386277231,572400.0,8352.416666666666,13633.916666666664,Mismatch
576000.0,2141.516020219999,5728.11085716621,576000.0,3115.833333333333,9208.083333333334,Mismatch
579600.0,2141.516020219999,5532.21580738868,579600.0,1933.9166666666663,6629.083333333333,Mismatch
583200.0,2141.51602022,4888.92851972332,583200.0,1448.3333333333333,4867.5,Mismatch
586800.0,2141.51602022,3940.09121931709,586800.0,1765.9999999999998,6377.0,Mismatch
590400.0,0.0,1668.5735429236,590400.0,319.75,3203.083333333333,Mismatch
594000.0,0.0,1635.41394746528,594000.0,0.0,3139.4166666666665,Mismatch
597600.0,0.0,1635.41420918525,597600.0,0.0,784.4166666666666,Mismatch
601200.0,0.0,1635.90288802124,601200.0,0.0,0.0,Mismatch
604800.0,0.0,1636.38859747263,604800.0,0.0,0.0,Mismatch
608400.0,0.0,1632.36078123791,608400.0,0.0,0.0,Mismatch
612000.0,0.0,1625.82481525145,612000.0,0.0,0.0,Mismatch
615600.0,0.0,1621.83855407872,615600.0,0.0,0.0,Mismatch
619200.0,0.0,1620.44952957335,619200.0,0.0,0.0,Mismatch
622800.0,0.0,1618.14005702058,622800.0,0.0,0.0,Mismatch
626400.0,0.0,1615.52950175879,626400.0,0.0,0.0,Mismatch
630000.0,0.0,1648.77970875109,630000.0,5605.333333333333,16208.333333333332,Mismatch
633600.0,2582.62945321999,1575.74633172471,633600.0,6751.666666666666,2857.333333333333,Mismatch
637200.0,2582.62945321999,1559.13129311607,637200.0,6741.166666666666,2923.416666666667,Mismatch
640800.0,2582.62945321999,2710.24213716099,640800.0,6125.916666666667,3151.5,Mismatch
644400.0,2582.62945321999,8427.46545070066,644400.0,6680.583333333334,5034.75,Mismatch
648000.0,2582.62945321999,11258.9408812966,648000.0,7017.166666666668,7544.75,Mismatch
651600.0,2582.62945321999,11658.9836916372,651600.0,1168.0,3697.75,Mismatch
655200.0,1291.314726609999,7137.21417579729,655200.0,0.0,3213.666666666667,Mismatch
658800.0,0.0,1739.96807100391,658800.0,0.0,3394.833333333333,Mismatch
662400.0,0.0,1716.94931659814,662400.0,0.0,2553.083333333333,Mismatch
666000.0,0.0,1689.44398002491,666000.0,0.0,4152.583333333333,Mismatch
669600.0,0.0,1667.84291427172,669600.0,0.0,3272.333333333333,Mismatch
673200.0,0.0,1642.37979503859,673200.0,0.0,3176.333333333333,Mismatch
676800.0,0.0,1638.99050839891,676800.0,0.0,3916.25,Mismatch
680400.0,0.0,1638.2967550162,680400.0,0.0,3910.9166666666665,Mismatch
684000.0,0.0,1638.09312215773,684000.0,0.0,0.0,Mismatch
687600.0,0.0,1639.25149855008,687600.0,0.0,0.0,Mismatch
691200.0,0.0,1642.74589971525,691200.0,0.0,0.0,Mismatch
694800.0,0.0,1646.30261793503,694800.0,0.0,0.0,Mismatch
698400.0,0.0,1652.06788542216,698400.0,0.0,0.0,Mismatch
702000.0,0.0,1654.24233281076,702000.0,0.0,0.0,Mismatch
705600.0,0.0,1652.23793156498,705600.0,0.0,0.0,Mismatch
709200.0,0.0,1650.11720161118,709200.0,0.0,0.0,Mismatch
712800.0,0.0,1651.2717381513,712800.0,0.0,0.0,Mismatch
716400.0,0.0,1664.77044687149,716400.0,5009.333333333333,16017.583333333334,Mismatch
720000.0,2582.62945321999,1607.75279965315,720000.0,6716.583333333333,2946.25,Mismatch
723600.0,2582.62945321999,1590.54892879241,723600.0,6691.5,5207.166666666667,Mismatch
727200.0,2582.62945321999,4642.21368577462,727200.0,6627.833333333333,3192.583333333333,Mismatch
730800.0,2582.62945321999,10660.4800132099,730800.0,6622.083333333333,6764.833333333332,Mismatch
734400.0,2582.62945321999,11387.7943409212,734400.0,6680.333333333334,6667.333333333334,Mismatch
738000.0,2582.62945321999,11542.9165793498,738000.0,1121.0,4338.416666666667,Mismatch
741600.0,1291.314726609999,7370.57416812659,741600.0,0.0,3432.083333333333,Mismatch
745200.0,0.0,1772.07349744007,745200.0,0.0,4205.083333333334,Mismatch
748800.0,0.0,1766.77970417556,748800.0,0.0,4193.333333333333,Mismatch
752400.0,0.0,1735.04621841006,752400.0,0.0,2493.583333333333,Mismatch
756000.0,0.0,1706.09084590497,756000.0,0.0,2480.583333333333,Mismatch
759600.0,0.0,1668.8466540926,759600.0,0.0,2450.6666666666665,Mismatch
763200.0,0.0,1656.80738483071,763200.0,0.0,2331.083333333333,Mismatch
766800.0,0.0,1653.18149710399,766800.0,0.0,1620.5,Mismatch
770400.0,0.0,1652.87934122916,770400.0,0.0,0.0,Mismatch
774000.0,0.0,1653.60403472376,774000.0,0.0,0.0,Mismatch
777600.0,0.0,1653.64491045787,777600.0,0.0,0.0,Mismatch
781200.0,0.0,1652.73008501469,781200.0,0.0,0.0,Mismatch
784800.0,0.0,1652.11230954993,784800.0,0.0,0.0,Mismatch
788400.0,0.0,1651.53795482625,788400.0,0.0,0.0,Mismatch
792000.0,0.0,1650.63938843917,792000.0,0.0,0.0,Mismatch
795600.0,0.0,1649.18928654597,795600.0,0.0,0.0,Mismatch
799200.0,0.0,1648.36563388645,799200.0,0.0,0.0,Mismatch
802800.0,8790.619651739988,2138.56024497647,802800.0,5284.916666666667,28457.5,Mismatch
806400.0,9244.412443039986,2169.41956716342,806400.0,10421.666666666666,7508.749999999999,Mismatch
810000.0,9244.412443039984,2554.43882096375,810000.0,10457.0,12608.583333333332,Mismatch
813600.0,9244.412443039986,5667.71052193051,813600.0,10446.0,15354.75,Mismatch
817200.0,9244.412443039986,13251.7481361332,817200.0,10447.333333333332,18313.5,Mismatch
820800.0,9244.412443039986,12693.126776085,820800.0,10527.5,16001.249999999998,Mismatch
824400.0,9244.412443039986,11293.14766539,824400.0,10500.750000000002,15938.25,Mismatch
828000.0,9244.412443039984,16177.5792734412,828000.0,10389.666666666666,27298.83333333333,Mismatch
831600.0,9244.412443039984,15693.0640419287,831600.0,10395.333333333334,20611.5,Mismatch
835200.0,9244.412443039986,12989.4074593962,835200.0,10066.75,17671.666666666668,Mismatch
838800.0,9244.412443039986,13298.6266734579,838800.0,9079.249999999998,21731.75,Mismatch
842400.0,9244.412443039986,12288.6152507383,842400.0,9931.916666666666,17455.166666666668,Mismatch
846000.0,7953.097716429996,8148.62617678376,846000.0,6081.416666666667,7877.250000000001,Mismatch
849600.0,4174.75310936999,3708.65018580798,849600.0,2217.25,7661.916666666666,Mismatch
853200.0,0.0,1669.1325847307,853200.0,0.0,3033.333333333333,Mismatch
856800.0,0.0,1653.0843566166,856800.0,0.0,0.0,Mismatch
860400.0,0.0,1653.0178868156,860400.0,0.0,0.0,Mismatch
864000.0,0.0,1653.98661114786,864000.0,0.0,0.0,Mismatch
867600.0,0.0,1655.9934359536,867600.0,0.0,0.0,Mismatch
871200.0,0.0,1659.4712469093,871200.0,0.0,0.0,Mismatch
874800.0,0.0,1660.92112469158,874800.0,0.0,0.0,Mismatch
878400.0,0.0,1662.60495324421,878400.0,0.0,0.0,Mismatch
882000.0,0.0,1663.23350359951,882000.0,0.0,0.0,Mismatch
885600.0,0.0,1661.57648214275,885600.0,0.0,0.0,Mismatch
889200.0,8790.619651739988,1967.61998103489,889200.0,5198.833333333333,25761.000000000004,Mismatch
892800.0,9244.412443039988,2028.25458376414,892800.0,8646.5,7430.833333333333,Mismatch
896400.0,9244.412443039984,2491.81263291486,896400.0,9624.083333333332,12325.916666666666,Mismatch
900000.0,9244.412443039986,5518.8761498014,900000.0,8683.833333333332,9409.833333333332,Mismatch
903600.0,9244.412443039986,8857.91565889234,903600.0,8661.833333333334,13440.833333333334,Mismatch
907200.0,9244.412443039986,11921.7314061656,907200.0,10364.666666666666,14917.166666666668,Mismatch
910800.0,9244.412443039986,13894.6074878426,910800.0,8592.333333333334,13461.166666666666,Mismatch
914400.0,9244.412443039984,12606.564379934,914400.0,10403.083333333334,9691.833333333334,Mismatch
918000.0,9244.412443039984,13670.9714177072,918000.0,10394.833333333334,14565.916666666666,Mismatch
921600.0,9244.412443039986,13609.9430760522,921600.0,10041.000000000002,13130.249999999996,Mismatch
925200.0,9244.412443039986,14855.9765040415,925200.0,9997.083333333332,18817.83333333333,Mismatch
928800.0,9244.412443039986,12848.7879829727,928800.0,10023.166666666668,14934.416666666666,Mismatch
932400.0,7953.097716429996,6746.04533284048,932400.0,7821.166666666667,8496.5,Mismatch
936000.0,4174.75310936999,2982.33363221637,936000.0,2867.0,5298.333333333333,Mismatch
939600.0,0.0,1661.82691681751,939600.0,1294.7500000000002,3775.5833333333335,Mismatch
943200.0,0.0,1653.00308740352,943200.0,0.0,749.5833333333334,Mismatch
946800.0,0.0,1650.56127794078,946800.0,0.0,0.0,Mismatch
950400.0,0.0,1640.30805090198,950400.0,0.0,0.0,Mismatch
954000.0,0.0,1621.82664146568,954000.0,0.0,0.0,Mismatch
957600.0,0.0,1605.10902120466,957600.0,0.0,0.0,Mismatch
961200.0,0.0,1591.49893712552,961200.0,0.0,0.0,Mismatch
964800.0,0.0,1580.26489221639,964800.0,0.0,0.0,Mismatch
968400.0,0.0,1570.57496347217,968400.0,0.0,0.0,Mismatch
972000.0,0.0,1562.2276534777,972000.0,0.0,0.0,Mismatch
975600.0,2582.62945321999,1518.5614198273,975600.0,0.0,14020.333333333334,Mismatch
979200.0,2582.62945321999,1508.57800757049,979200.0,362.6666666666666,2739.9166666666665,Mismatch
982800.0,2582.62945321999,1509.42505051689,982800.0,422.8333333333333,2901.75,Mismatch
986400.0,2582.62945321999,1516.05373462446,986400.0,418.4166666666666,3597.75,Mismatch
990000.0,2582.62945321999,3199.921762319,990000.0,417.1666666666666,2366.583333333333,Mismatch
993600.0,2582.62945321999,7712.94720528185,993600.0,413.91666666666674,4056.6666666666665,Mismatch
997200.0,2582.62945321999,8902.23590709434,997200.0,417.50000000000006,2440.9166666666665,Mismatch
1000800.0,2582.62945321999,8691.64148557584,1000800.0,409.75000000000006,2524.75,Mismatch
1004400.0,2582.62945321999,8786.27904358889,1004400.0,412.4166666666667,3273.9999999999995,Mismatch
1008000.0,0.0,1710.15941835143,1008000.0,69.5,2463.0,Mismatch
1011600.0,0.0,1583.80137261751,1011600.0,0.0,3051.9166666666665,Mismatch
1015200.0,0.0,1563.59231917254,1015200.0,0.0,2318.083333333333,Mismatch
1018800.0,0.0,1552.751947375,1018800.0,0.0,2365.75,Mismatch
1022400.0,0.0,1543.56485349833,1022400.0,0.0,3868.3333333333335,Mismatch
1026000.0,0.0,1536.25804218755,1026000.0,0.0,3135.833333333333,Mismatch
1029600.0,0.0,1530.45724972044,1029600.0,0.0,0.0,Mismatch
1033200.0,0.0,1525.01728433138,1033200.0,0.0,0.0,Mismatch
1036800.0,0.0,1537.33870906406,1036800.0,0.0,0.0,Mismatch
1040400.0,0.0,1558.51471496169,1040400.0,0.0,0.0,Mismatch
1044000.0,0.0,1570.21329887402,1044000.0,0.0,0.0,Mismatch
1047600.0,0.0,1574.37026458987,1047600.0,0.0,0.0,Mismatch
1051200.0,0.0,1574.48562717024,1051200.0,0.0,0.0,Mismatch
1054800.0,0.0,1574.08548894136,1054800.0,0.0,0.0,Mismatch
1058400.0,0.0,1575.28021474592,1058400.0,0.0,0.0,Mismatch
1062000.0,8790.61965173999,1530.6232634863,1062000.0,5371.083333333333,23925.75,Mismatch
1065600.0,9244.412443039986,1581.3929398147,1065600.0,10533.75,7163.583333333333,Mismatch
1069200.0,9244.412443039984,1719.4602084573,1069200.0,10541.833333333332,8601.333333333332,Mismatch
1072800.0,9244.412443039986,4039.35364683358,1072800.0,10450.583333333334,8997.833333333334,Mismatch
1076400.0,9244.412443039986,12916.0455560608,1076400.0,10394.833333333334,15058.333333333332,Mismatch
1080000.0,9244.412443039986,23413.4790930843,1080000.0,10511.166666666668,31169.08333333333,Mismatch
1083600.0,9244.412443039986,25793.4324530756,1083600.0,10485.75,36239.083333333336,Mismatch
1087200.0,9244.412443039984,19995.5798616658,1087200.0,10442.666666666666,29274.75,Mismatch
1090800.0,9244.412443039984,16629.812559655,1090800.0,10412.416666666666,22299.33333333333,Mismatch
1094400.0,9244.412443039986,16680.5382588134,1094400.0,9209.333333333332,13859.666666666666,Mismatch
1098000.0,9244.412443039986,16507.932596922,1098000.0,9154.166666666668,13296.083333333336,Mismatch
1101600.0,9244.412443039986,14764.4182876724,1101600.0,10043.166666666666,11652.583333333332,Mismatch
1105200.0,7953.097716429996,9347.7636738351,1105200.0,7847.083333333333,10791.250000000002,Mismatch
1108800.0,4174.753109369999,3914.28826964086,1108800.0,2879.583333333333,5416.583333333334,Mismatch
1112400.0,0.0,1626.02580827934,1112400.0,1295.1666666666667,3054.083333333333,Mismatch
1116000.0,0.0,1605.43376040614,1116000.0,0.0,0.0,Mismatch
1119600.0,0.0,1603.62933386997,1119600.0,0.0,0.0,Mismatch
1123200.0,0.0,1600.22684796927,1123200.0,0.0,0.0,Mismatch
1126800.0,0.0,1594.6184689909,1126800.0,0.0,0.0,Mismatch
1130400.0,0.0,1590.01467731267,1130400.0,0.0,0.0,Mismatch
1134000.0,0.0,1587.02502862505,1134000.0,0.0,0.0,Mismatch
1137600.0,0.0,1583.01115503408,1137600.0,0.0,0.0,Mismatch
1141200.0,0.0,1578.63426211728,1141200.0,0.0,0.0,Mismatch
1144800.0,0.0,1575.44204489925,1144800.0,0.0,0.0,Mismatch
1148400.0,4395.3098258699965,1547.62976576034,1148400.0,5076.916666666666,21306.83333333333,Mismatch
1152000.0,9244.412443039988,1532.03393514781,1152000.0,10529.833333333332,6353.916666666667,Mismatch
1155600.0,9244.412443039986,1662.41106920746,1155600.0,10575.166666666668,7805.916666666666,Mismatch
1159200.0,9244.412443039986,3025.27597315417,1159200.0,8781.5,6738.75,Mismatch
1162800.0,9244.412443039986,11278.6918364206,1162800.0,9562.333333333334,11229.5,Mismatch
1166400.0,9244.412443039986,16136.5452622181,1166400.0,4364.416666666667,11212.5,Mismatch
1170000.0,9244.412443039986,17417.4552708737,1170000.0,10399.499999999998,27316.166666666668,Mismatch
1173600.0,9244.412443039986,17849.3008241605,1173600.0,9544.75,25271.33333333333,Mismatch
